Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Julian Weigl,de GER,MF,27.0,30.7,2,17,4,23.5,0.55,0.13,0.0,0.0,25.2,1,2,2,2.4,0.9,0.05,-0.4,-0.9,Matches
Nico Elvedi,ch SUI,DF,26.0,27.6,2,18,6,33.3,0.65,0.22,0.11,0.33,11.4,0,0,0,1.6,1.6,0.09,0.4,0.4,Matches
Franck Honorat,fr FRA,"DF,FW",26.0,26.1,3,28,10,35.7,1.07,0.38,0.11,0.3,18.3,1,0,0,1.6,1.6,0.06,1.4,1.4,Matches
Moritz Nicolas,de GER,GK,25.0,27.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Joe Scally,us USA,DF,20.0,24.8,1,11,1,9.1,0.44,0.04,0.09,1.0,22.0,0,0,0,0.6,0.6,0.05,0.4,0.4,Matches
Luca Netz,de GER,DF,20.0,24.7,0,17,5,29.4,0.69,0.2,0.0,0.0,16.7,0,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
Rocco Reitz,de GER,MF,21.0,23.7,6,33,14,42.4,1.39,0.59,0.18,0.43,17.3,0,0,0,3.7,3.7,0.11,2.3,2.3,Matches
Maximilian Wöber,at AUT,DF,25.0,23.0,2,19,3,15.8,0.83,0.13,0.11,0.67,14.1,0,0,0,1.3,1.3,0.07,0.7,0.7,Matches
Alassane Pléa,fr FRA,"FW,MF",30.0,21.3,7,57,18,31.6,2.68,0.85,0.11,0.33,17.6,0,1,1,7.0,6.2,0.11,0.0,-0.2,Matches
Ko Itakura,jp JPN,"DF,MF",26.0,17.7,3,21,7,33.3,1.18,0.39,0.14,0.43,15.7,0,0,0,1.3,1.3,0.06,1.7,1.7,Matches
Manu Koné,fr FRA,MF,22.0,17.3,1,24,8,33.3,1.38,0.46,0.04,0.13,19.3,0,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
Jordan Pefok,us USA,FW,27.0,15.8,5,35,9,25.7,2.22,0.57,0.14,0.56,10.9,0,0,0,6.5,6.5,0.2,-1.5,-1.5,Matches
Marvin Friedrich,de GER,DF,27.0,17.4,0,12,2,16.7,0.69,0.11,0.0,0.0,15.7,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Florian Neuhaus,de GER,MF,26.0,13.6,4,38,13,34.2,2.79,0.96,0.08,0.23,21.9,1,1,1,4.3,3.5,0.1,-0.3,-0.5,Matches
Nathan N'Goumou,fr FRA,"FW,MF",23.0,15.4,5,31,11,35.5,2.01,0.71,0.16,0.45,15.8,0,0,0,3.8,3.8,0.12,1.2,1.2,Matches
Robin Hack,de GER,"FW,MF",24.0,15.0,10,43,22,51.2,2.87,1.47,0.23,0.45,19.9,0,0,0,3.9,3.9,0.09,6.1,6.1,Matches
Stefan Lainer,at AUT,"DF,MF",30.0,8.3,0,3,0,0.0,0.36,0.0,0.0,0.0,11.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Tomáš Čvančara,cz CZE,FW,22.0,10.0,4,34,11,32.4,3.42,1.1,0.09,0.27,14.2,1,1,2,5.9,4.3,0.13,-1.9,-1.3,Matches
Jonas Omlin,ch SUI,GK,29.0,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Christoph Kramer,de GER,MF,32.0,2.8,0,1,0,0.0,0.36,0.0,0.0,0.0,16.1,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
Fabio Chiarodia,it ITA,DF,18.0,1.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Patrick Herrmann,de GER,"FW,DF",32.0,1.0,0,4,0,0.0,4.19,0.0,0.0,0.0,18.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Grant Ranos,am ARM,"MF,FW",20.0,0.5,0,3,0,0.0,5.51,0.0,0.0,0.0,17.0,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Lukas Ullrich,de GER,"DF,FW",19.0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Shiō Fukuda,jp JPN,"FW,MF",19.0,0.4,0,2,0,0.0,5.0,0.0,0.0,0.0,8.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Tony Jantschke,de GER,"DF,MF",33.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Yvandro Borges Sanches,lu LUX,"MF,FW",19.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.4,34.0,55,451,144,31.9,13.26,4.24,0.11,0.35,17.1,4,5,6,46.5,41.8,0.1,8.5,8.2,0
Opponent Total,0,0,26.7,34.0,67,575,201,35.0,16.91,5.91,0.11,0.3,17.6,22,6,6,54.2,49.5,0.09,12.8,11.5,0
