Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Wojciech Szczęsny,pl POL,GK,33.0,35,35,3150,35.0,30,0.86,108,79,74.1,17,13,5,15,42.9,3,2,1,0,33.3,Matches
Mattia Perin,it ITA,GK,30.0,3,3,225,2.5,1,0.4,5,4,80.0,2,1,0,1,33.3,0,0,0,0,0.0,Matches
Carlo Pinsoglio,it ITA,GK,33.0,1,0,45,0.5,0,0.0,3,3,100.0,0,0,0,1,0.0,0,0,0,0,0.0,Matches
Squad Total,0,0,26.5,38,38,3420,38.0,31,0.82,116,86,75.0,19,14,5,17,44.7,3,2,1,0,33.3,0
Opponent Total,0,0,26.6,38,38,3420,38.0,54,1.42,151,97,66.2,5,14,19,7,18.4,5,3,2,0,40.0,0
