D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-11-05,20:45,Serie A,Matchweek 11,Sun,Away,W,1,0,Fiorentina,0.7,0.7,32,38225,Adrien Rabiot,3-5-2,Daniele Chiffi,Match Report,0
2023-11-11,18:00,Serie A,Matchweek 12,Sat,Home,W,2,1,Cagliari,2.3,0.6,49,39892,Manuel Locatelli,3-5-2,Marco Piccinini,Match Report,0
2023-11-26,20:45,Serie A,Matchweek 13,Sun,Home,D,1,1,Inter,0.4,0.9,35,41507,Adrien Rabiot,5-3-2,Marco Guida,Match Report,0
2023-12-01,20:45,Serie A,Matchweek 14,Fri,Away,W,2,1,Monza,2.5,0.7,35,15148,Adrien Rabiot,3-5-2,Michael Fabbri,Match Report,0
2023-12-08,20:45,Serie A,Matchweek 15,Fri,Home,W,1,0,Napoli,0.9,1.2,34,41400,Danilo,3-5-2,Daniele Orsato,Match Report,0
2023-12-15,20:45,Serie A,Matchweek 16,Fri,Away,D,1,1,Genoa,1.7,0.8,57,33232,Danilo,3-5-2,Davide Massa,Match Report,0
2023-12-23,12:30,Serie A,Matchweek 17,Sat,Away,W,2,1,Frosinone,1.1,0.5,44,38225,Danilo,3-5-2,Maurizio Mariani,Match Report,0
2023-12-30,20:45,Serie A,Matchweek 18,Sat,Home,W,1,0,Roma,1.1,0.5,43,41503,Danilo,3-5-2,Simone Sozza,Match Report,0
2024-01-04,21:00,Coppa Italia,Round of 16,Thu,Home,W,6,1,Salernitana,0.0,0.0,58,40548,Danilo,3-5-2,Davide Ghersini,Match Report,0
2024-01-07,18:00,Serie A,Matchweek 19,Sun,Away,W,2,1,Salernitana,2.0,0.8,70,40548,Danilo,3-5-2,Marco Guida,Match Report,0
2024-01-11,21:00,Coppa Italia,Quarter-finals,Thu,Home,W,4,0,Frosinone,0.0,0.0,46,37940,Danilo,3-5-2,Juan Sacchi,Match Report,0
2024-01-16,20:45,Serie A,Matchweek 20,Tue,Home,W,3,0,Sassuolo,1.2,0.3,46,39005,Danilo,3-5-2,Marco Piccinini,Match Report,0
2024-01-21,20:45,Serie A,Matchweek 21,Sun,Away,W,3,0,Lecce,2.1,0.6,49,28074,Danilo,3-5-2,Daniele Doveri,Match Report,0
2024-01-27,18:00,Serie A,Matchweek 22,Sat,Home,D,1,1,Empoli,0.8,0.8,40,39518,Alex Sandro,3-5-2,Livio Marinelli,Match Report,0
2024-02-04,20:45,Serie A,Matchweek 23,Sun,Away,L,0,1,Inter,0.6,1.7,46,75547,Danilo,3-5-2,Fabio Maresca,Match Report,0
2024-02-12,20:45,Serie A,Matchweek 24,Mon,Home,L,0,1,Udinese,1.7,0.7,70,38856,Adrien Rabiot,3-5-2,Rosario Abisso,Match Report,0
2024-02-17,18:00,Serie A,Matchweek 25,Sat,Away,D,2,2,Hellas Verona,1.8,0.6,56,26000,Danilo,3-5-2,Marco Di Bello,Match Report,0
2024-02-25,12:30,Serie A,Matchweek 26,Sun,Home,W,3,2,Frosinone,2.0,0.4,62,40719,Adrien Rabiot,3-5-2,Antonio Rapuano,Match Report,0
2024-03-03,20:45,Serie A,Matchweek 27,Sun,Away,L,1,2,Napoli,1.6,2.1,30,52000,Alex Sandro,3-5-2,Maurizio Mariani,Match Report,0
2024-03-10,18:00,Serie A,Matchweek 28,Sun,Home,D,2,2,Atalanta,1.3,0.5,52,39206,Danilo,3-4-3,Marco Guida,Match Report,0
2024-03-17,12:30,Serie A,Matchweek 29,Sun,Home,D,0,0,Genoa,1.0,0.2,66,40098,Danilo,3-5-2,Antonio Giua,Match Report,0
2024-03-30,18:00,Serie A,Matchweek 30,Sat,Away,L,0,1,Lazio,0.5,1.1,35,53000,Danilo,4-3-3,Andrea Colombo,Match Report,0
2024-04-02,21:00,Coppa Italia,Semi-finals,Tue,Home,W,2,0,Lazio,0.0,0.0,42,39056,Danilo,3-5-2,Davide Massa,Match Report,Leg 1 of 2
2024-04-07,20:45,Serie A,Matchweek 31,Sun,Home,W,1,0,Fiorentina,1.9,0.5,26,37994,Danilo,3-5-2,Federico La Penna,Match Report,0
2024-04-13,18:00,Serie A,Matchweek 32,Sat,Away,D,0,0,Torino,1.2,0.6,52,27788,Danilo,3-5-2,Fabio Maresca,Match Report,0
2024-04-19,20:45,Serie A,Matchweek 33,Fri,Away,D,2,2,Cagliari,0.7,2.2,74,16179,Danilo,3-5-2,Marco Piccinini,Match Report,0
2024-04-23,21:00,Coppa Italia,Semi-finals,Tue,Away,L,1,2,Lazio,0.0,0.0,43,40076,Danilo,3-5-2,Daniele Orsato,Match Report,Leg 2 of 2; Juventus won
2024-04-27,18:00,Serie A,Matchweek 34,Sat,Home,D,0,0,Milan,1.4,0.3,51,39845,Danilo,3-5-2,Maurizio Mariani,Match Report,0
2024-05-05,20:45,Serie A,Matchweek 35,Sun,Away,D,1,1,Roma,1.2,1.7,40,63996,Danilo,3-5-2,Andrea Colombo,Match Report,0
2024-05-12,18:00,Serie A,Matchweek 36,Sun,Home,D,1,1,Salernitana,2.3,0.8,67,37470,Adrien Rabiot,3-5-2,Alberto Santoro,Match Report,0
2024-05-15,21:00,Coppa Italia,Final,Wed,Neutral,W,1,0,Atalanta,0.0,0.0,34,66854,Danilo,3-5-2,Fabio Maresca,Match Report,0
2024-05-20,20:45,Serie A,Matchweek 37,Mon,Away,D,3,3,Bologna,0.7,1.4,38,29603,Danilo,3-5-2,Giovanni Ayroldi,Match Report,0
2024-05-25,18:00,Serie A,Matchweek 38,Sat,Home,W,2,0,Monza,0.9,0.6,43,15148,Alex Sandro,3-4-3,Maria Sole Ferrieri Caputi,Match Report,0
