Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Wojciech Szczęsny,pl POL,GK,33.0,35.0,30,2,0,4,2,28.3,0.24,0.3,0.01,147,340,43.2,828,134,32.0,32.8,174,43.1,40.2,555,26,4.7,20,0.57,11.6,Matches
Mattia Perin,it ITA,GK,30.0,2.5,1,0,0,0,0,1.2,0.25,0.2,0.1,5,15,33.3,54,9,25.9,29.4,12,8.3,19.5,29,2,6.9,3,1.2,16.7,Matches
Carlo Pinsoglio,it ITA,GK,33.0,0.5,0,0,0,0,0,0.5,0.18,0.5,1.06,2,5,40.0,21,1,23.8,31.4,0,0.0,0.0,17,0,0.0,0,0.0,5.0,Matches
Squad Total,0,0,26.5,38.0,31,2,0,4,2,30.1,0.24,1.1,0.03,154,360,42.8,768,144,36.6,29.4,321,24.6,28.7,601,28,4.7,23,0.61,16.7,0
Opponent Total,0,0,26.6,38.0,54,3,3,11,2,43.3,0.26,-8.7,-0.23,172,503,34.2,978,135,37.3,35.9,315,43.8,36.2,560,16,2.9,23,0.61,12.7,0
