Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Chris Führich,de GER,"FW,MF",25.0,34,33,2567.0,28.5,8.0,7.0,15.0,8.0,0.0,1.0,2.0,0.0,6.6,5.8,8.0,13.8,153.0,145.0,259.0,0.28,0.25,0.53,0.28,0.53,0.23,0.28,0.51,0.2,0.49,Matches
Waldemar Anton,de GER,DF,27.0,33,32,2886.0,32.1,0.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,1.7,1.7,1.0,2.7,38.0,172.0,15.0,0.0,0.09,0.09,0.0,0.09,0.05,0.03,0.09,0.05,0.09,Matches
Atakan Karazor,de GER,MF,26.0,33,31,2623.0,29.1,0.0,4.0,4.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,2.6,3.6,24.0,142.0,31.0,0.0,0.14,0.14,0.0,0.14,0.04,0.09,0.13,0.03,0.12,Matches
Alexander Nübel,de GER,GK,26.0,30,30,2700.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Angelo Stiller,de GER,MF,22.0,31,30,2694.0,29.9,1.0,5.0,6.0,1.0,0.0,0.0,5.0,0.0,1.6,1.6,5.1,6.7,37.0,220.0,71.0,0.03,0.17,0.2,0.03,0.2,0.05,0.17,0.22,0.05,0.22,Matches
Enzo Millot,fr FRA,"MF,FW",21.0,31,27,2241.0,24.9,5.0,4.0,9.0,4.0,1.0,1.0,5.0,0.0,5.3,4.5,3.9,8.4,46.0,127.0,167.0,0.2,0.16,0.36,0.16,0.32,0.21,0.16,0.37,0.18,0.34,Matches
Hiroki Ito,jp JPN,DF,24.0,26,25,2228.0,24.8,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,2.0,2.9,29.0,121.0,32.0,0.0,0.08,0.08,0.0,0.08,0.04,0.08,0.12,0.04,0.12,Matches
Serhou Guirassy,gn GUI,FW,27.0,28,25,2208.0,24.5,28.0,3.0,31.0,24.0,4.0,4.0,0.0,0.0,20.8,17.6,6.6,24.2,32.0,56.0,183.0,1.14,0.12,1.26,0.98,1.1,0.85,0.27,1.12,0.72,0.99,Matches
Maximilian Mittelstädt,de GER,DF,26.0,31,23,2103.0,23.4,2.0,4.0,6.0,2.0,0.0,0.0,5.0,0.0,0.9,0.9,4.2,5.1,70.0,123.0,129.0,0.09,0.17,0.26,0.09,0.26,0.04,0.18,0.22,0.04,0.22,Matches
Deniz Undav,de GER,"FW,MF",27.0,30,23,2089.0,23.2,18.0,10.0,28.0,18.0,0.0,1.0,5.0,0.0,15.0,14.3,6.5,20.8,45.0,120.0,182.0,0.78,0.43,1.21,0.78,1.21,0.65,0.28,0.93,0.61,0.9,Matches
Jamie Leweling,de GER,"FW,MF",22.0,34,17,1523.0,16.9,4.0,4.0,8.0,4.0,0.0,0.0,3.0,0.0,6.1,6.1,3.2,9.3,65.0,35.0,172.0,0.24,0.24,0.47,0.24,0.47,0.36,0.19,0.55,0.36,0.55,Matches
Dan-Axel Zagadou,fr FRA,DF,24.0,19,16,1453.0,16.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3,1.3,2.0,75.0,3.0,0.06,0.0,0.06,0.06,0.06,0.06,0.02,0.08,0.06,0.08,Matches
Pascal Stenzel,de GER,DF,27.0,23,14,1064.0,11.8,0.0,5.0,5.0,0.0,0.0,0.0,3.0,1.0,0.3,0.3,3.2,3.5,34.0,85.0,46.0,0.0,0.42,0.42,0.0,0.42,0.03,0.27,0.29,0.03,0.29,Matches
Josha Vagnoman,de GER,DF,22.0,18,12,1183.0,13.1,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.3,1.3,1.3,2.6,19.0,33.0,67.0,0.15,0.15,0.3,0.15,0.3,0.1,0.1,0.2,0.1,0.2,Matches
Anthony Rouault,fr FRA,DF,22.0,22,11,1010.0,11.2,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.8,0.9,8.0,68.0,10.0,0.0,0.18,0.18,0.0,0.18,0.01,0.07,0.08,0.01,0.08,Matches
Silas Katompa,cd COD,"FW,MF",24.0,27,8,900.0,10.0,5.0,2.0,7.0,5.0,0.0,1.0,0.0,0.0,5.7,4.9,2.3,7.2,49.0,25.0,130.0,0.5,0.2,0.7,0.5,0.7,0.57,0.23,0.8,0.49,0.72,Matches
Leonidas Stergiou,ch SUI,DF,21.0,15,6,594.0,6.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,6.0,17.0,22.0,0.15,0.0,0.15,0.15,0.15,0.05,0.06,0.11,0.05,0.11,Matches
Jeong Woo-yeong,kr KOR,"MF,FW",23.0,26,5,633.0,7.0,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,1.8,1.8,1.6,3.4,23.0,22.0,54.0,0.28,0.43,0.71,0.28,0.71,0.25,0.22,0.48,0.25,0.48,Matches
Fabian Bredlow,de GER,GK,28.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mahmoud Dahoud,de GER,MF,27.0,13,1,227.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.5,1.1,1.0,19.0,5.0,0.4,0.0,0.4,0.4,0.4,0.22,0.21,0.43,0.22,0.43,Matches
Lilian Egloff,de GER,"MF,DF",20.0,5,1,106.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches
Roberto Massimo,de GER,"FW,DF",22.0,5,0,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Borna Sosa,hr CRO,"FW,DF",25.0,2,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.06,0.57,0.63,0.06,0.63,Matches
Luca Raimund,de GER,"FW,MF",18.0,3,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,0.0,0.9,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,2.79,2.79,2.79,Matches
Jovan Milošević,rs SRB,"FW,MF",18.0,5,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Genki Haraguchi,jp JPN,MF,32.0,2,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Samuele Di Benedetto,de GER,MF,18.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,Matches
Anrie Chase,jp JPN,DF,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Moussa Cissé,fr FRA,DF,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Thomas Kastanaras,gr GRE,FW,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
