Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Chris Führich,de GER,"FW,MF",25.0,34,2567.0,76.0,83.9,28.5,33,76.0,5,1,45.0,0,2.15,64.0,31.0,33.0,1.16,0.06,58.7,30.2,28.5,1.0,0.23,Matches
Waldemar Anton,de GER,DF,27.0,33,2886.0,87.0,94.3,32.1,32,89.0,30,1,45.0,0,2.12,76.0,38.0,38.0,1.19,0.67,68.4,34.7,33.7,1.05,1.57,Matches
Atakan Karazor,de GER,MF,26.0,33,2623.0,79.0,85.7,29.1,31,84.0,21,2,16.0,0,2.12,64.0,34.0,30.0,1.03,-0.82,56.6,33.6,22.9,0.79,-1.22,Matches
Alexander Nübel,de GER,GK,26.0,30,2700.0,90.0,88.2,30.0,30,90.0,30,0,0.0,0,2.1,69.0,36.0,33.0,1.1,-0.4,63.8,33.8,30.1,1.0,0.34,Matches
Angelo Stiller,de GER,MF,22.0,31,2694.0,87.0,88.0,29.9,30,89.0,26,1,20.0,0,2.23,69.0,31.0,38.0,1.27,1.02,62.3,33.6,28.7,0.96,-0.03,Matches
Enzo Millot,fr FRA,"MF,FW",21.0,31,2241.0,72.0,73.2,24.9,27,80.0,8,4,24.0,1,2.26,55.0,25.0,30.0,1.2,0.22,52.1,26.8,25.3,1.02,0.21,Matches
Hiroki Ito,jp JPN,DF,24.0,26,2228.0,86.0,72.8,24.8,25,88.0,20,1,22.0,0,2.31,59.0,27.0,32.0,1.29,0.54,52.7,28.4,24.3,0.98,0.07,Matches
Serhou Guirassy,gn GUI,FW,27.0,28,2208.0,79.0,72.2,24.5,25,85.0,15,3,28.0,0,2.39,59.0,24.0,35.0,1.43,1.0,50.3,27.3,23.0,0.94,-0.08,Matches
Maximilian Mittelstädt,de GER,DF,26.0,31,2103.0,68.0,68.7,23.4,23,85.0,16,8,18.0,2,2.16,53.0,24.0,29.0,1.24,0.3,49.8,25.3,24.5,1.05,0.28,Matches
Deniz Undav,de GER,"FW,MF",27.0,30,2089.0,70.0,68.3,23.2,23,83.0,8,7,27.0,0,2.2,53.0,27.0,26.0,1.12,-0.08,50.2,28.5,21.8,0.94,-0.08,Matches
Jamie Leweling,de GER,"FW,MF",22.0,34,1523.0,45.0,49.8,16.9,17,71.0,1,17,18.0,0,2.15,34.0,16.0,18.0,1.06,-0.17,31.1,19.9,11.2,0.66,-0.6,Matches
Dan-Axel Zagadou,fr FRA,DF,24.0,19,1453.0,76.0,47.5,16.1,16,88.0,14,3,13.0,0,1.95,37.0,22.0,15.0,0.93,-0.42,34.7,16.7,18.0,1.12,0.29,Matches
Pascal Stenzel,de GER,DF,27.0,23,1064.0,46.0,34.8,11.8,14,68.0,1,9,12.0,9,2.3,31.0,13.0,18.0,1.52,0.58,25.3,14.0,11.4,0.96,0.0,Matches
Josha Vagnoman,de GER,DF,22.0,18,1183.0,66.0,38.7,13.1,12,85.0,7,6,28.0,0,2.17,25.0,19.0,6.0,0.46,-1.13,25.2,14.9,10.3,0.79,-0.29,Matches
Anthony Rouault,fr FRA,DF,22.0,22,1010.0,46.0,33.0,11.2,11,77.0,5,11,15.0,4,2.18,27.0,15.0,12.0,1.07,-0.12,21.2,11.8,9.4,0.84,-0.19,Matches
Silas Katompa,cd COD,"FW,MF",24.0,27,900.0,33.0,29.4,10.0,8,70.0,0,19,18.0,1,2.15,30.0,10.0,20.0,2.0,1.21,27.6,10.4,17.2,1.72,1.08,Matches
Leonidas Stergiou,ch SUI,DF,21.0,15,594.0,40.0,19.4,6.6,6,81.0,4,9,12.0,17,2.13,14.0,6.0,8.0,1.21,0.08,11.8,8.1,3.7,0.56,-0.49,Matches
Jeong Woo-yeong,kr KOR,"MF,FW",23.0,26,633.0,24.0,20.7,7.0,5,75.0,1,21,12.0,0,2.12,19.0,9.0,10.0,1.42,0.35,14.0,8.7,5.4,0.76,-0.25,Matches
Fabian Bredlow,de GER,GK,28.0,4,360.0,90.0,11.8,4.0,4,90.0,4,0,0.0,26,2.5,9.0,3.0,6.0,1.5,0.4,7.0,4.4,2.6,0.66,-0.34,Matches
Mahmoud Dahoud,de GER,MF,27.0,13,227.0,17.0,7.4,2.5,1,66.0,0,12,13.0,2,2.31,6.0,4.0,2.0,0.79,-0.38,7.7,2.5,5.2,2.07,1.2,Matches
