Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Chris Führich,de GER,"FW,MF",25.0,28.5,8,53,24,45.3,1.86,0.84,0.15,0.33,17.7,2,0,1,6.6,5.8,0.11,1.4,2.2,Matches
Waldemar Anton,de GER,DF,27.0,32.1,0,28,6,21.4,0.87,0.19,0.0,0.0,15.9,0,0,0,1.7,1.7,0.06,-1.7,-1.7,Matches
Atakan Karazor,de GER,MF,26.0,29.1,0,19,2,10.5,0.65,0.07,0.0,0.0,21.8,0,0,0,1.0,1.0,0.05,-1.0,-1.0,Matches
Alexander Nübel,de GER,GK,26.0,30.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Angelo Stiller,de GER,MF,22.0,29.9,1,16,3,18.8,0.53,0.1,0.06,0.33,22.0,2,0,0,1.6,1.6,0.1,-0.6,-0.6,Matches
Enzo Millot,fr FRA,"MF,FW",21.0,24.9,5,38,17,44.7,1.53,0.68,0.11,0.24,19.4,0,1,1,5.3,4.5,0.12,-0.3,-0.5,Matches
Hiroki Ito,jp JPN,DF,24.0,24.8,0,18,4,22.2,0.73,0.16,0.0,0.0,20.7,0,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
Serhou Guirassy,gn GUI,FW,27.0,24.5,28,88,40,45.5,3.59,1.63,0.27,0.6,14.5,3,4,4,20.8,17.6,0.2,7.2,6.4,Matches
Maximilian Mittelstädt,de GER,DF,26.0,23.4,2,21,6,28.6,0.9,0.26,0.1,0.33,23.3,0,0,0,0.9,0.9,0.04,1.1,1.1,Matches
Deniz Undav,de GER,"FW,MF",27.0,23.2,18,106,51,48.1,4.57,2.2,0.17,0.35,17.4,0,0,1,15.0,14.3,0.13,3.0,3.7,Matches
Jamie Leweling,de GER,"FW,MF",22.0,16.9,4,44,22,50.0,2.6,1.3,0.09,0.18,15.9,0,0,0,6.1,6.1,0.14,-2.1,-2.1,Matches
Dan-Axel Zagadou,fr FRA,DF,24.0,16.1,1,11,2,18.2,0.68,0.12,0.09,0.5,11.0,0,0,0,1.0,1.0,0.09,0.0,0.0,Matches
Pascal Stenzel,de GER,DF,27.0,11.8,0,14,4,28.6,1.18,0.34,0.0,0.0,28.2,1,0,0,0.3,0.3,0.02,-0.3,-0.3,Matches
Josha Vagnoman,de GER,DF,22.0,13.1,2,17,6,35.3,1.29,0.46,0.12,0.33,17.2,0,0,0,1.3,1.3,0.08,0.7,0.7,Matches
Anthony Rouault,fr FRA,DF,22.0,11.2,0,3,1,33.3,0.27,0.09,0.0,0.0,24.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Silas Katompa,cd COD,"FW,MF",24.0,10.0,5,23,8,34.8,2.3,0.8,0.22,0.63,13.4,0,0,1,5.7,4.9,0.21,-0.7,0.1,Matches
Leonidas Stergiou,ch SUI,DF,21.0,6.6,1,3,1,33.3,0.45,0.15,0.33,1.0,23.3,0,0,0,0.4,0.4,0.12,0.6,0.6,Matches
Jeong Woo-yeong,kr KOR,"MF,FW",23.0,7.0,2,18,8,44.4,2.56,1.14,0.11,0.25,17.5,0,0,0,1.8,1.8,0.1,0.2,0.2,Matches
Fabian Bredlow,de GER,GK,28.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Mahmoud Dahoud,de GER,MF,27.0,2.5,1,3,1,33.3,1.19,0.4,0.33,1.0,19.8,0,0,0,0.6,0.6,0.19,0.4,0.4,Matches
Lilian Egloff,de GER,"MF,DF",20.0,1.2,0,3,0,0.0,2.55,0.0,0.0,0.0,19.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Roberto Massimo,de GER,"FW,DF",22.0,0.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Borna Sosa,hr CRO,"FW,DF",25.0,0.5,0,1,0,0.0,1.96,0.0,0.0,0.0,24.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Luca Raimund,de GER,"FW,MF",18.0,0.3,0,2,0,0.0,6.0,0.0,0.0,0.0,7.2,0,0,0,0.9,0.9,0.55,-0.9,-0.9,Matches
Jovan Milošević,rs SRB,"FW,MF",18.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Genki Haraguchi,jp JPN,MF,32.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Samuele Di Benedetto,de GER,MF,18.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.0,34.0,78,529,206,38.9,15.56,6.06,0.14,0.35,17.6,8,5,8,70.9,64.6,0.13,7.1,8.4,0
Opponent Total,0,0,26.6,34.0,36,375,126,33.6,11.03,3.71,0.09,0.26,17.1,11,3,3,38.1,35.8,0.1,-2.1,-2.8,0
