Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Chris Führich,de GER,"FW,MF",25.0,28.5,137,4.8,93,17,15,9,2,1,17,0.6,14,1,2,0,0,0,Matches
Waldemar Anton,de GER,DF,27.0,32.1,39,1.22,33,0,0,4,1,1,9,0.28,8,0,0,1,0,0,Matches
Atakan Karazor,de GER,MF,26.0,29.1,57,1.96,49,0,0,2,1,5,5,0.17,5,0,0,0,0,0,Matches
Alexander Nübel,de GER,GK,26.0,30.0,3,0.1,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
Angelo Stiller,de GER,MF,22.0,29.9,114,3.81,86,22,0,2,1,3,10,0.33,8,1,0,0,0,1,Matches
Enzo Millot,fr FRA,"MF,FW",21.0,24.9,82,3.29,63,1,8,5,4,1,11,0.44,7,0,2,1,1,0,Matches
Hiroki Ito,jp JPN,DF,24.0,24.8,35,1.41,30,0,1,4,0,0,8,0.32,7,0,0,1,0,0,Matches
Serhou Guirassy,gn GUI,FW,27.0,24.5,90,3.67,72,0,8,6,4,0,13,0.53,6,0,4,1,2,0,Matches
Maximilian Mittelstädt,de GER,DF,26.0,23.4,62,2.65,53,5,0,3,0,1,8,0.34,8,0,0,0,0,0,Matches
Deniz Undav,de GER,"FW,MF",27.0,23.2,103,4.44,79,0,10,6,6,2,17,0.73,15,0,1,1,0,0,Matches
Jamie Leweling,de GER,"FW,MF",22.0,16.9,61,3.61,39,1,9,9,1,2,8,0.47,6,0,1,1,0,0,Matches
Dan-Axel Zagadou,fr FRA,DF,24.0,16.1,10,0.62,8,0,1,1,0,0,1,0.06,0,0,0,1,0,0,Matches
Pascal Stenzel,de GER,DF,27.0,11.8,38,3.22,31,1,2,1,2,1,10,0.85,9,0,1,0,0,0,Matches
Josha Vagnoman,de GER,DF,22.0,13.1,21,1.6,15,1,0,3,1,1,4,0.3,4,0,0,0,0,0,Matches
Anthony Rouault,fr FRA,DF,22.0,11.2,18,1.6,18,0,0,0,0,0,4,0.36,4,0,0,0,0,0,Matches
Silas Katompa,cd COD,"FW,MF",24.0,10.0,42,4.2,25,0,11,2,4,0,7,0.7,2,0,3,1,1,0,Matches
Leonidas Stergiou,ch SUI,DF,21.0,6.6,7,1.06,7,0,0,0,0,0,1,0.15,1,0,0,0,0,0,Matches
Jeong Woo-yeong,kr KOR,"MF,FW",23.0,7.0,20,2.83,18,1,0,1,0,0,3,0.43,2,0,0,1,0,0,Matches
Fabian Bredlow,de GER,GK,28.0,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mahmoud Dahoud,de GER,MF,27.0,2.5,11,4.36,10,1,0,0,0,0,1,0.4,1,0,0,0,0,0,Matches
Lilian Egloff,de GER,"MF,DF",20.0,1.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Roberto Massimo,de GER,"FW,DF",22.0,0.9,1,1.07,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Borna Sosa,hr CRO,"FW,DF",25.0,0.5,5,9.78,3,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luca Raimund,de GER,"FW,MF",18.0,0.3,3,9.0,1,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Jovan Milošević,rs SRB,"FW,MF",18.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Genki Haraguchi,jp JPN,MF,32.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Samuele Di Benedetto,de GER,MF,18.0,0.1,1,12.86,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,25.0,34.0,960,28.24,738,52,65,60,27,18,138,4.06,108,2,14,9,4,1,0
Opponent Total,0,0,26.6,34.0,653,19.21,447,67,37,52,31,19,61,1.79,41,6,1,8,5,0,0
