Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Chris Führich,de GER,"FW,MF",25.0,28.5,2,0,0,6,10,3,100,7,19,0,0,0,119,4,14,22.2,Matches
Waldemar Anton,de GER,DF,27.0,32.1,7,0,0,25,26,0,14,40,25,1,1,1,203,79,42,65.3,Matches
Atakan Karazor,de GER,MF,26.0,29.1,9,0,0,28,61,0,4,27,44,0,0,0,174,44,38,53.7,Matches
Alexander Nübel,de GER,GK,26.0,30.0,1,0,0,0,4,0,0,0,2,0,0,1,65,8,1,88.9,Matches
Angelo Stiller,de GER,MF,22.0,29.9,5,0,0,36,33,0,81,28,33,0,0,0,196,30,30,50.0,Matches
Enzo Millot,fr FRA,"MF,FW",21.0,24.9,5,0,0,36,35,4,38,16,22,1,0,0,135,7,30,18.9,Matches
Hiroki Ito,jp JPN,DF,24.0,24.8,1,0,0,17,8,2,23,29,18,0,0,0,125,30,38,44.1,Matches
Serhou Guirassy,gn GUI,FW,27.0,24.5,0,0,0,18,55,18,1,6,3,2,0,0,39,65,55,54.2,Matches
Maximilian Mittelstädt,de GER,DF,26.0,23.4,5,0,0,28,31,1,105,46,51,0,0,0,140,30,20,60.0,Matches
Deniz Undav,de GER,"FW,MF",27.0,23.2,5,0,0,29,27,3,7,6,13,2,0,0,71,17,33,34.0,Matches
Jamie Leweling,de GER,"FW,MF",22.0,16.9,3,0,0,22,23,8,46,5,10,0,1,0,74,4,13,23.5,Matches
Dan-Axel Zagadou,fr FRA,DF,24.0,16.1,1,0,0,17,3,1,0,20,14,0,0,1,109,60,13,82.2,Matches
Pascal Stenzel,de GER,DF,27.0,11.8,3,1,1,16,11,0,26,15,8,0,0,0,49,9,17,34.6,Matches
Josha Vagnoman,de GER,DF,22.0,13.1,2,0,0,11,8,2,22,2,18,0,0,0,58,8,15,34.8,Matches
Anthony Rouault,fr FRA,DF,22.0,11.2,3,0,0,9,4,1,3,8,12,0,1,0,58,19,27,41.3,Matches
Silas Katompa,cd COD,"FW,MF",24.0,10.0,0,0,0,13,15,5,28,0,3,1,0,0,37,5,11,31.3,Matches
Leonidas Stergiou,ch SUI,DF,21.0,6.6,0,0,0,5,1,0,12,5,8,0,0,0,27,4,9,30.8,Matches
Jeong Woo-yeong,kr KOR,"MF,FW",23.0,7.0,1,0,0,4,9,2,8,7,9,0,0,0,28,3,11,21.4,Matches
Fabian Bredlow,de GER,GK,28.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0.0,Matches
Mahmoud Dahoud,de GER,MF,27.0,2.5,0,0,0,0,2,0,6,0,1,0,0,0,23,2,5,28.6,Matches
Lilian Egloff,de GER,"MF,DF",20.0,1.2,1,0,0,2,2,0,0,1,1,0,0,0,8,0,0,0.0,Matches
Roberto Massimo,de GER,"FW,DF",22.0,0.9,1,0,0,2,1,0,0,0,0,0,0,0,8,1,3,25.0,Matches
Borna Sosa,hr CRO,"FW,DF",25.0,0.5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,Matches
Luca Raimund,de GER,"FW,MF",18.0,0.3,1,0,0,2,0,0,1,0,1,0,0,0,1,1,1,50.0,Matches
Jovan Milošević,rs SRB,"FW,MF",18.0,0.3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0.0,Matches
Genki Haraguchi,jp JPN,MF,32.0,0.3,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0.0,Matches
Samuele Di Benedetto,de GER,MF,18.0,0.1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0.0,Matches
Squad Total,0,0,25.0,34.0,56,1,1,329,373,50,537,269,316,7,3,3,1754,430,429,50.1,0
Opponent Total,0,0,26.6,34.0,75,3,0,392,316,59,522,328,370,3,8,0,1674,429,430,49.9,0
