D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-04-03,20:00,Sudamericana,Group stage,Wed,Away,W,2.0,0.0,py Sportivo Trinidense,0.0,0.0,49.0,0.0,Yago Pikachu,3-5-2,Francisco Gilabert,Match Report,0
2024-04-10,19:00,Sudamericana,Group stage,Wed,Home,W,5.0,0.0,bo Nacional Potosí,0.0,0.0,54.0,19237.0,Yago Pikachu,4-3-3,Augusto Aragón,Match Report,0
2024-04-13,21:00,Série A,Matchweek 1,Sat,Away,W,2.0,1.0,São Paulo,0.4,0.5,28.0,35055.0,Titi,3-5-2,Alex Gomes Stefano,Match Report,0
2024-04-17,20:00,Série A,Matchweek 2,Wed,Home,D,1.0,1.0,Cruzeiro,0.6,0.8,39.0,21726.0,Guilherme Tinga,3-5-2,Bruno Mota Correia,Match Report,0
2024-04-20,0,Série A,Matchweek 3,Sat,Away,0,0.0,0.0,Criciúma,0.0,0.0,0.0,0.0,0,0,0,0,Match Postponed
2024-04-25,21:00,Sudamericana,Group stage,Thu,Home,W,4.0,2.0,ar Boca Juniors,0.0,0.0,43.0,53428.0,Yago Pikachu,3-5-2,Wilmar Roldán,Match Report,0
2024-04-28,18:30,Série A,Matchweek 4,Sun,Home,D,1.0,1.0,Red Bull Bragantino,1.7,0.5,43.0,18113.0,Guilherme Tinga,4-2-3-1,Davi de Oliveira Lacerda,Match Report,0
2024-05-04,21:00,Série A,Matchweek 5,Sat,Away,D,0.0,0.0,Corinthians,1.1,1.9,36.0,42456.0,Guilherme Tinga,4-2-3-1,Felipe Fernandes de Lima,Match Report,0
2024-05-08,20:00,Sudamericana,Group stage,Wed,Away,L,1.0,4.0,bo Nacional Potosí,0.0,0.0,44.0,1401.0,Titi,4-4-2,Álex Cajas,Match Report,0
2024-05-12,16:00,Série A,Matchweek 6,Sun,Home,D,1.0,1.0,Botafogo (RJ),0.6,0.6,43.0,15914.0,Guilherme Tinga,4-2-3-1,Wilton Pereira Sampaio,Match Report,0
2024-05-15,21:00,Sudamericana,Group stage,Wed,Away,D,1.0,1.0,ar Boca Juniors,0.0,0.0,39.0,46466.0,Titi,4-4-2,Jesús Valenzuela,Match Report,0
2024-05-29,21:00,Sudamericana,Group stage,Wed,Home,W,2.0,1.0,py Sportivo Trinidense,0.0,0.0,63.0,29227.0,Titi,3-5-2,Augusto Aragón,Match Report,0
2024-06-02,18:30,Série A,Matchweek 7,Sun,Home,W,1.0,0.0,Ath Paranaense,1.3,0.7,52.0,12191.0,Guilherme Tinga,4-3-3,João Vitor Gobi,Match Report,0
2024-06-13,21:30,Série A,Matchweek 8,Thu,Away,L,0.0,1.0,Bahia,1.2,1.4,47.0,0.0,Guilherme Tinga,4-3-3,Felipe Fernandes de Lima,Match Report,0
2024-06-16,17:30,Série A,Matchweek 9,Sun,Away,L,0.0,5.0,Cuiabá,0.1,3.6,45.0,0.0,Guilherme Tinga,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,0
2024-06-19,20:00,Série A,Matchweek 10,Wed,Home,W,1.0,0.0,Grêmio,1.7,1.0,52.0,0.0,Guilherme Tinga,4-2-3-1,João Vitor Gobi,Match Report,0
2024-06-23,18:30,Série A,Matchweek 11,Sun,Away,0,0.0,0.0,Atlético Mineiro,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-06-26,21:30,Série A,Matchweek 12,Wed,Home,0,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-06-30,16:00,Série A,Matchweek 13,Sun,Home,0,0.0,0.0,Juventude,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-03,20:00,Série A,Matchweek 14,Wed,Away,0,0.0,0.0,Vasco da Gama,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-07,16:00,Série A,Matchweek 15,Sun,Home,0,0.0,0.0,Fluminense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-10,0,Série A,Matchweek 16,Wed,Away,0,0.0,0.0,Flamengo,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-17,0,Série A,Matchweek 17,Wed,Home,0,0.0,0.0,Vitória,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-20,0,Série A,Matchweek 18,Sat,Home,0,0.0,0.0,Atl Goianiense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-24,0,Série A,Matchweek 19,Wed,Away,0,0.0,0.0,Internacional,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-07-27,0,Série A,Matchweek 20,Sat,Home,0,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-03,0,Série A,Matchweek 21,Sat,Away,0,0.0,0.0,Cruzeiro,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-10,0,Série A,Matchweek 22,Sat,Home,0,0.0,0.0,Criciúma,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-17,0,Série A,Matchweek 23,Sat,Away,0,0.0,0.0,Red Bull Bragantino,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-24,0,Série A,Matchweek 24,Sat,Home,0,0.0,0.0,Corinthians,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-08-31,0,Série A,Matchweek 25,Sat,Away,0,0.0,0.0,Botafogo (RJ),0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-09-14,0,Série A,Matchweek 26,Sat,Away,0,0.0,0.0,Ath Paranaense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-09-21,0,Série A,Matchweek 27,Sat,Home,0,0.0,0.0,Bahia,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-09-28,0,Série A,Matchweek 28,Sat,Home,0,0.0,0.0,Cuiabá,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-10-04,0,Série A,Matchweek 29,Fri,Away,0,0.0,0.0,Grêmio,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-10-19,0,Série A,Matchweek 30,Sat,Home,0,0.0,0.0,Atlético Mineiro,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-10-25,0,Série A,Matchweek 31,Fri,Away,0,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-06,0,Série A,Matchweek 32,Wed,Away,0,0.0,0.0,Juventude,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-13,0,Série A,Matchweek 33,Wed,Home,0,0.0,0.0,Vasco da Gama,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-20,0,Série A,Matchweek 34,Wed,Away,0,0.0,0.0,Fluminense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-23,0,Série A,Matchweek 35,Sat,Home,0,0.0,0.0,Flamengo,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-11-30,0,Série A,Matchweek 36,Sat,Away,0,0.0,0.0,Vitória,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-12-04,0,Série A,Matchweek 37,Wed,Away,0,0.0,0.0,Atl Goianiense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
2024-12-08,0,Série A,Matchweek 38,Sun,Home,0,0.0,0.0,Internacional,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0
