Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Antonio Sivera,es ESP,GK,26.0,34.0,1185,922,1157,28,0,0,1185,0,0,0.0,0,0.0,520,3386,2069,0,0,0,3,0,383,0,Matches
Jon Guridi,es ESP,MF,28.0,29.8,1075,32,172,584,333,74,1075,38,14,36.8,21,55.3,536,2805,1392,30,25,3,36,28,700,92,Matches
Ander Guevara,es ESP,MF,26.0,32.6,1735,75,409,1029,320,16,1735,32,19,59.4,10,31.3,840,4759,2604,53,43,3,29,24,1089,37,Matches
Andoni Gorosabel,es ESP,DF,26.0,31.7,1624,89,489,683,466,40,1624,49,25,51.0,17,34.7,653,3230,1890,58,37,8,35,29,793,121,Matches
Luis Rioja,es ESP,"FW,MF",29.0,27.8,1123,24,150,382,619,62,1119,71,41,57.7,23,32.4,611,4030,2161,70,51,18,56,20,720,173,Matches
Antonio Blanco,es ESP,MF,23.0,27.0,1283,64,339,740,224,18,1283,33,19,57.6,8,24.2,620,2633,1271,20,15,3,19,22,762,22,Matches
Rafa Marín,es ESP,DF,21.0,27.1,1303,220,711,555,45,25,1303,5,3,60.0,1,20.0,628,3485,2110,13,5,0,11,4,696,6,Matches
Abdel Abqar,ma MAR,DF,24.0,25.7,1032,191,570,422,42,21,1032,5,3,60.0,1,20.0,492,2460,1418,7,6,0,15,1,499,1,Matches
Javi López,es ESP,DF,21.0,26.5,1407,89,441,582,404,45,1407,74,41,55.4,28,37.8,631,4017,1896,53,44,11,40,20,720,120,Matches
Samuel Omorodion,es ESP,FW,19.0,21.3,600,18,38,289,282,107,600,57,22,38.6,33,57.9,344,1689,668,30,17,24,89,36,434,100,Matches
Rubén Duarte,es ESP,DF,27.0,20.9,1024,88,405,429,197,12,1024,5,3,60.0,1,20.0,395,1913,981,16,15,2,10,4,468,39,Matches
Kiké,es ESP,"FW,MF",33.0,15.8,517,18,51,199,280,108,516,33,15,45.5,14,42.4,300,1319,472,18,10,12,56,21,392,97,Matches
Alex Sola,es ESP,"FW,MF",24.0,14.0,630,12,110,218,316,48,630,75,43,57.3,27,36.0,327,2390,1300,40,24,12,31,17,372,103,Matches
Carlos Vicente,es ESP,FW,24.0,12.4,499,7,63,172,268,41,499,39,15,38.5,23,59.0,221,1250,541,23,8,10,39,11,298,82,Matches
Nahuel Tenaglia,ar ARG,DF,27.0,12.7,604,84,275,251,85,13,604,14,7,50.0,2,14.3,247,1662,1020,17,10,1,6,5,268,24,Matches
Aleksandar Sedlar,rs SRB,DF,31.0,10.5,497,76,277,204,18,6,497,3,2,66.7,0,0.0,247,1442,794,6,4,0,3,2,264,1,Matches
Carlos Benavídez,uy URU,MF,25.0,12.6,628,35,173,348,113,11,628,4,2,50.0,2,50.0,222,1090,508,9,10,1,11,5,286,5,Matches
Ianis Hagi,ro ROU,"MF,FW",24.0,8.9,405,2,32,162,222,25,404,27,14,51.9,8,29.6,224,1175,576,17,13,2,13,13,249,58,Matches
Abderrahman Rebbach,dz ALG,"FW,MF",24.0,8.0,343,6,46,102,198,36,343,28,10,35.7,16,57.1,180,1419,763,34,15,18,28,12,196,78,Matches
Giuliano Simeone,ar ARG,FW,20.0,7.0,254,5,43,80,137,27,253,22,9,40.9,12,54.5,137,907,513,25,8,5,15,9,159,47,Matches
Jesús Owono,gq EQG,GK,22.0,4.0,130,95,127,3,0,0,130,0,0,0.0,0,0.0,64,369,279,0,0,0,0,0,41,0,Matches
Xeber,es ESP,"FW,MF",26.0,3.4,137,3,25,33,80,17,137,7,3,42.9,4,57.1,66,316,133,6,2,3,7,3,83,30,Matches
Joaquín Panichelli,ar ARG,"FW,MF",20.0,2.5,81,6,13,37,32,7,81,1,0,0.0,0,0.0,36,165,76,3,0,1,14,7,61,10,Matches
Miguel,es ESP,"FW,MF",23.0,0.7,22,0,1,12,9,3,22,0,0,0.0,0,0.0,9,42,25,1,0,1,2,4,14,3,Matches
Mamadou Sylla,sn SEN,"FW,MF",29.0,0.2,13,1,3,6,4,0,13,1,0,0.0,1,100.0,6,25,10,0,0,0,1,1,8,1,Matches
Jon Karrikaburu,es ESP,"MF,FW",20.0,0.2,8,0,0,5,3,1,8,0,0,0.0,0,0.0,6,20,0,0,0,0,2,0,6,1,Matches
Eneko Ortiz,es ESP,DF,20.0,0.2,4,0,0,2,2,0,4,0,0,0.0,0,0.0,2,22,17,1,1,0,0,0,2,1,Matches
Tomás Mendes,es ESP,MF,18.0,0.1,7,0,1,4,2,0,7,0,0,0.0,0,0.0,6,20,1,0,1,0,0,1,5,0,Matches
Unai Ropero,es ESP,MF,21.0,0.1,7,0,1,1,5,1,7,2,0,0.0,2,100.0,3,9,6,0,0,0,0,0,3,0,Matches
Victor Parada,es ESP,"FW,MF",21.0,0.0,2,0,0,2,0,0,2,0,0,0.0,0,0.0,1,0,0,0,0,0,1,0,1,0,Matches
Squad Total,0,0,25.6,38.0,18179,2162,6122,7564,4706,764,18172,625,310,49.6,254,40.6,8574,48049,25494,550,364,138,572,299,9972,1252,0
Opponent Total,0,0,27.2,38.0,24410,2398,7446,11388,5787,818,24402,698,339,48.6,290,41.5,13762,75816,41243,744,542,187,663,288,16187,1487,0
