Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Antonio Sivera,es ESP,GK,26.0,34,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jon Guridi,es ESP,MF,28.0,36,34,2678.0,29.8,3.0,4.0,7.0,3.0,0.0,0.0,2.0,0.0,4.0,4.0,3.5,7.5,30.0,117.0,92.0,0.1,0.13,0.24,0.1,0.24,0.13,0.12,0.25,0.13,0.25,Matches
Ander Guevara,es ESP,MF,26.0,37,33,2932.0,32.6,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.7,0.7,0.9,1.5,53.0,187.0,37.0,0.03,0.0,0.03,0.03,0.03,0.02,0.03,0.05,0.02,0.05,Matches
Andoni Gorosabel,es ESP,DF,26.0,36,33,2854.0,31.7,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.7,0.7,1.3,2.0,58.0,117.0,121.0,0.03,0.0,0.03,0.03,0.03,0.02,0.04,0.06,0.02,0.06,Matches
Luis Rioja,es ESP,"FW,MF",29.0,37,31,2498.0,27.8,5.0,4.0,9.0,2.0,3.0,4.0,4.0,0.0,6.1,3.0,3.9,6.9,70.0,77.0,173.0,0.18,0.14,0.32,0.07,0.22,0.22,0.14,0.36,0.11,0.25,Matches
Antonio Blanco,es ESP,MF,23.0,33,29,2426.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.8,0.8,1.2,2.1,20.0,133.0,22.0,0.0,0.04,0.04,0.0,0.04,0.03,0.05,0.08,0.03,0.08,Matches
Rafa Marín,es ESP,DF,21.0,33,27,2443.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.7,0.7,0.3,1.0,13.0,77.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
Abdel Abqar,ma MAR,DF,24.0,27,27,2312.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.5,0.5,0.2,0.6,7.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02,Matches
Javi López,es ESP,DF,21.0,32,25,2386.0,26.5,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,3.0,4.0,53.0,92.0,120.0,0.04,0.11,0.15,0.04,0.15,0.04,0.11,0.15,0.04,0.15,Matches
Samuel Omorodion,es ESP,FW,19.0,34,21,1918.0,21.3,8.0,1.0,9.0,8.0,0.0,0.0,6.0,0.0,10.8,10.8,1.3,12.0,30.0,18.0,100.0,0.38,0.05,0.42,0.38,0.42,0.51,0.06,0.56,0.51,0.56,Matches
Rubén Duarte,es ESP,DF,27.0,28,21,1878.0,20.9,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,0.7,0.7,1.5,2.2,16.0,81.0,39.0,0.1,0.05,0.14,0.1,0.14,0.03,0.07,0.1,0.03,0.1,Matches
Kiké,es ESP,"FW,MF",33.0,33,15,1423.0,15.8,3.0,2.0,5.0,3.0,0.0,1.0,3.0,0.0,7.7,6.9,2.0,8.9,18.0,32.0,97.0,0.19,0.13,0.32,0.19,0.32,0.49,0.13,0.61,0.44,0.56,Matches
Alex Sola,es ESP,"FW,MF",24.0,29,14,1262.0,14.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.6,1.6,2.3,3.9,40.0,42.0,103.0,0.0,0.21,0.21,0.0,0.21,0.12,0.16,0.28,0.12,0.28,Matches
Carlos Vicente,es ESP,FW,24.0,18,12,1114.0,12.4,2.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,2.3,2.3,3.7,6.0,23.0,23.0,82.0,0.16,0.32,0.48,0.16,0.48,0.19,0.3,0.49,0.19,0.49,Matches
Nahuel Tenaglia,ar ARG,DF,27.0,25,11,1141.0,12.7,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.6,0.6,0.5,1.2,17.0,45.0,24.0,0.08,0.0,0.08,0.08,0.08,0.05,0.04,0.09,0.05,0.09,Matches
Aleksandar Sedlar,rs SRB,DF,31.0,11,11,946.0,10.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,0.3,6.0,26.0,1.0,0.1,0.0,0.1,0.1,0.1,0.03,0.01,0.03,0.03,0.03,Matches
Carlos Benavídez,uy URU,MF,25.0,29,10,1136.0,12.6,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,1.0,1.0,0.5,1.5,9.0,60.0,5.0,0.24,0.08,0.32,0.24,0.32,0.08,0.04,0.12,0.08,0.12,Matches
Ianis Hagi,ro ROU,"MF,FW",24.0,22,8,804.0,8.9,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,2.8,2.0,2.0,4.0,17.0,32.0,58.0,0.0,0.22,0.22,0.0,0.22,0.31,0.22,0.53,0.22,0.44,Matches
Abderrahman Rebbach,dz ALG,"FW,MF",24.0,23,6,722.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,1.8,2.6,34.0,14.0,78.0,0.12,0.0,0.12,0.12,0.12,0.1,0.22,0.33,0.1,0.33,Matches
Giuliano Simeone,ar ARG,FW,20.0,14,6,630.0,7.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,2.4,1.6,2.0,3.6,25.0,24.0,47.0,0.14,0.29,0.43,0.14,0.43,0.34,0.29,0.63,0.23,0.52,Matches
Jesús Owono,gq EQG,GK,22.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Xeber,es ESP,"FW,MF",26.0,10,3,302.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.6,1.0,6.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.11,0.19,0.3,0.11,0.3,Matches
