Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Andrés Fernández,es ESP,GK,37-187,33,2970.0,90.0,78.6,33.0,33,90.0,33,0,0.0,4,1.48,37.0,29.0,8.0,0.24,0.69,37.3,37.3,-0.1,0.0,0.57,Matches
Oriol Rey,es ESP,MF,26-117,36,2918.0,81.0,77.2,32.4,33,87.0,28,3,19.0,5,1.47,40.0,35.0,5.0,0.15,0.26,35.6,38.7,-3.2,-0.1,0.11,Matches
Álex Muñoz,es ESP,DF,29-327,33,2666.0,81.0,70.5,29.6,30,85.0,27,3,34.0,1,1.61,38.0,31.0,7.0,0.24,0.48,35.4,36.6,-1.2,-0.04,0.28,Matches
Pablo Martínez,es ESP,MF,26-120,36,2325.0,65.0,61.5,25.8,28,77.0,10,8,22.0,0,1.33,29.0,27.0,2.0,0.08,-0.05,25.0,31.5,-6.5,-0.25,-0.33,Matches
Sergio Lozano,es ESP,MF,25-089,36,2195.0,61.0,58.1,24.4,28,72.0,5,8,22.0,0,1.46,31.0,26.0,5.0,0.21,0.26,29.7,27.3,2.4,0.1,0.52,Matches
Álex Valle,es ESP,DF,20-057,29,2307.0,80.0,61.0,25.6,26,87.0,19,3,14.0,6,1.41,32.0,30.0,2.0,0.08,-0.04,29.5,29.4,0.1,0.0,0.33,Matches
Dani Gómez,es ESP,FW,25-327,34,2035.0,60.0,53.8,22.6,26,70.0,3,8,26.0,6,1.44,26.0,24.0,2.0,0.09,-0.01,24.2,27.4,-3.2,-0.14,-0.04,Matches
Adrián de la Fuente,es ESP,DF,25-116,35,2591.0,74.0,68.5,28.8,25,90.0,25,10,34.0,6,1.37,32.0,33.0,-1.0,-0.03,-0.41,34.1,36.9,-2.8,-0.1,0.08,Matches
Carlos Álvarez,es ESP,MF,20-320,29,1885.0,65.0,49.9,20.9,23,77.0,8,6,18.0,9,1.34,24.0,24.0,0.0,0.0,-0.19,23.1,24.1,-1.0,-0.05,0.15,Matches
Mohamed Bouldini,ma MAR,FW,28-207,36,2067.0,57.0,54.7,23.0,21,82.0,11,15,23.0,2,1.39,24.0,21.0,3.0,0.13,0.08,25.5,29.1,-3.6,-0.16,-0.07,Matches
Sergio Postigo,es ESP,DF,35-230,23,1677.0,73.0,44.4,18.6,20,81.0,15,3,17.0,10,1.61,19.0,16.0,3.0,0.16,0.12,19.0,25.1,-6.1,-0.33,-0.37,Matches
Brugui,es ESP,"MF,FW",27-230,36,1853.0,51.0,49.0,20.6,18,83.0,10,18,20.0,5,1.5,25.0,20.0,5.0,0.24,0.29,27.1,25.3,1.7,0.08,0.4,Matches
Ander Capa,es ESP,DF,32-134,21,1529.0,73.0,40.4,17.0,18,81.0,13,3,21.0,11,1.38,18.0,16.0,2.0,0.12,0.04,16.8,19.1,-2.4,-0.14,-0.03,Matches
Rúben Vezo,pt POR,DF,30-057,19,1432.0,75.0,37.9,15.9,17,82.0,13,2,22.0,0,1.37,20.0,21.0,-1.0,-0.06,-0.25,17.5,21.7,-4.2,-0.27,-0.23,Matches
Andrés García,es ESP,"DF,MF",21-135,24,1502.0,63.0,39.7,16.7,16,85.0,9,8,17.0,3,1.38,23.0,14.0,9.0,0.54,0.74,21.8,18.2,3.6,0.22,0.56,Matches
Fabrício,br BRA,"FW,MF",23-257,26,1356.0,52.0,35.9,15.1,15,69.0,2,11,29.0,5,1.42,19.0,16.0,3.0,0.2,0.16,16.4,15.9,0.6,0.04,0.25,Matches
Giorgi Kochorashvili,ge GEO,MF,24-358,24,1285.0,54.0,34.0,14.3,15,73.0,5,9,22.0,3,1.58,16.0,18.0,-2.0,-0.14,-0.36,16.5,19.9,-3.4,-0.24,-0.17,Matches
Ángel Algobia,es ESP,MF,24-364,21,1153.0,55.0,30.5,12.8,13,75.0,4,8,23.0,2,1.57,16.0,12.0,4.0,0.31,0.31,12.8,15.0,-2.1,-0.17,-0.06,Matches
Álex Cantero,es ESP,"FW,MF",24-013,24,886.0,37.0,23.4,9.8,11,67.0,2,13,12.0,17,1.25,13.0,5.0,8.0,0.81,0.94,11.8,12.0,-0.3,-0.03,0.13,Matches
