Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Andrés Fernández,es ESP,GK,37-187,33.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Oriol Rey,es ESP,MF,26-117,32.4,1,21,7,33.3,0.65,0.22,0.05,0.14,22.6,0,0,0,1.0,1.0,0.05,0.0,0.0,Matches
Álex Muñoz,es ESP,DF,29-327,29.6,2,18,6,33.3,0.61,0.2,0.11,0.33,18.3,0,0,0,2.0,2.0,0.11,0.0,0.0,Matches
Pablo Martínez,es ESP,MF,26-120,25.8,6,58,13,22.4,2.25,0.5,0.1,0.46,25.0,8,0,0,3.3,3.3,0.06,2.7,2.7,Matches
Sergio Lozano,es ESP,MF,25-089,24.4,1,47,10,21.3,1.93,0.41,0.02,0.1,23.7,3,0,0,2.2,2.2,0.05,-1.2,-1.2,Matches
Álex Valle,es ESP,DF,20-057,25.6,0,17,2,11.8,0.66,0.08,0.0,0.0,21.8,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
Dani Gómez,es ESP,FW,25-327,22.6,5,61,26,42.6,2.7,1.15,0.08,0.19,14.6,0,0,0,7.3,7.3,0.12,-2.3,-2.3,Matches
Adrián de la Fuente,es ESP,DF,25-116,28.8,5,30,10,33.3,1.04,0.35,0.1,0.3,22.7,1,2,2,2.9,1.3,0.04,2.1,1.7,Matches
Carlos Álvarez,es ESP,MF,20-320,20.9,3,24,8,33.3,1.15,0.38,0.13,0.38,20.6,0,0,0,2.0,2.0,0.08,1.0,1.0,Matches
Mohamed Bouldini,ma MAR,FW,28-207,23.0,8,48,20,41.7,2.09,0.87,0.17,0.4,13.1,0,0,0,7.3,7.2,0.15,0.7,0.8,Matches
