Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Andrés Fernández,es ESP,GK,37-187,33.0,1041,957,1037,4,0,0,1041,0,0,0.0,0,0.0,492,2609,1725,0,0,0,0,0,384,0,Matches
Oriol Rey,es ESP,MF,26-117,32.4,1953,84,461,1265,248,8,1953,23,13,56.5,8,34.8,1034,4623,2372,27,40,0,27,14,1333,30,Matches
Álex Muñoz,es ESP,DF,29-327,29.6,2010,153,775,1002,243,29,2010,19,10,52.6,6,31.6,1056,6300,4552,73,47,2,22,6,1284,43,Matches
Pablo Martínez,es ESP,MF,26-120,25.8,1734,59,312,914,529,30,1734,56,27,48.2,27,48.2,930,5140,2599,43,56,6,44,22,1109,96,Matches
Sergio Lozano,es ESP,MF,25-089,24.4,1527,32,225,877,443,32,1527,28,15,53.6,10,35.7,789,2968,1511,21,31,4,31,35,1065,80,Matches
Álex Valle,es ESP,DF,20-057,25.6,1838,107,542,834,482,36,1838,56,26,46.4,24,42.9,873,4439,2214,48,42,5,47,17,1030,122,Matches
Dani Gómez,es ESP,FW,25-327,22.6,704,8,47,281,385,120,704,110,48,43.6,58,52.7,444,3092,1273,54,27,26,67,55,527,171,Matches
Adrián de la Fuente,es ESP,DF,25-116,28.8,2158,267,1070,975,124,34,2156,10,10,100.0,0,0.0,1150,5426,3185,24,25,1,10,6,1410,17,Matches
Carlos Álvarez,es ESP,MF,20-320,20.9,1073,14,136,529,423,33,1073,60,25,41.7,28,46.7,643,3536,1895,45,44,10,38,29,744,100,Matches
Mohamed Bouldini,ma MAR,FW,28-207,23.0,758,37,91,331,346,96,758,53,27,50.9,20,37.7,346,1703,655,19,14,9,80,29,526,114,Matches
Sergio Postigo,es ESP,DF,35-230,18.6,1075,195,575,493,17,6,1075,3,3,100.0,0,0.0,566,2943,2015,7,2,0,6,1,703,1,Matches
Brugui,es ESP,"MF,FW",27-230,20.6,851,19,140,356,369,84,851,52,21,40.4,29,55.8,478,2822,1432,45,30,16,48,35,560,133,Matches
Ander Capa,es ESP,DF,32-134,17.0,1146,64,380,557,223,20,1146,21,12,57.1,9,42.9,573,3634,1982,47,37,6,18,7,637,57,Matches
Rúben Vezo,pt POR,DF,30-057,15.9,1171,147,552,568,66,13,1171,7,4,57.1,1,14.3,672,3494,2209,16,8,0,6,2,745,3,Matches
Andrés García,es ESP,"DF,MF",21-135,16.7,969,38,271,369,341,26,969,65,27,41.5,36,55.4,560,4247,2248,75,36,9,31,14,591,128,Matches
Fabrício,br BRA,"FW,MF",23-257,15.1,470,0,32,162,296,79,470,96,49,51.0,43,44.8,354,3170,1551,67,30,32,80,33,340,115,Matches
Giorgi Kochorashvili,ge GEO,MF,24-358,14.3,936,24,212,547,192,21,935,31,15,48.4,11,35.5,480,2190,1146,21,21,5,23,11,628,36,Matches
Ángel Algobia,es ESP,MF,24-364,12.8,768,37,206,462,106,11,768,6,5,83.3,1,16.7,402,1620,802,11,12,1,5,0,526,16,Matches
