Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Andrés Fernández,es ESP,GK,37-187,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Oriol Rey,es ESP,MF,26-117,36,33,2918.0,32.4,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,1.2,2.2,27.0,165.0,30.0,0.03,0.03,0.06,0.03,0.06,0.03,0.04,0.07,0.03,0.07,Matches
Álex Muñoz,es ESP,DF,29-327,33,30,2666.0,29.6,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,2.0,2.0,1.0,3.0,73.0,151.0,43.0,0.07,0.0,0.07,0.07,0.07,0.07,0.03,0.1,0.07,0.1,Matches
Pablo Martínez,es ESP,MF,26-120,36,28,2325.0,25.8,6.0,5.0,11.0,6.0,0.0,0.0,3.0,0.0,3.3,3.3,3.0,6.4,43.0,124.0,96.0,0.23,0.19,0.43,0.23,0.43,0.13,0.12,0.25,0.13,0.25,Matches
Sergio Lozano,es ESP,MF,25-089,36,28,2195.0,24.4,1.0,8.0,9.0,1.0,0.0,0.0,8.0,1.0,2.2,2.2,6.0,8.3,21.0,141.0,80.0,0.04,0.33,0.37,0.04,0.37,0.09,0.25,0.34,0.09,0.34,Matches
Álex Valle,es ESP,DF,20-057,29,26,2307.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,1.8,2.4,48.0,108.0,122.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,Matches
Dani Gómez,es ESP,FW,25-327,34,26,2035.0,22.6,5.0,1.0,6.0,5.0,0.0,0.0,4.0,0.0,7.3,7.3,2.6,9.9,54.0,30.0,171.0,0.22,0.04,0.27,0.22,0.27,0.32,0.11,0.44,0.32,0.44,Matches
Adrián de la Fuente,es ESP,DF,25-116,35,25,2591.0,28.8,5.0,2.0,7.0,3.0,2.0,2.0,9.0,0.0,2.9,1.3,2.0,3.4,24.0,113.0,17.0,0.17,0.07,0.24,0.1,0.17,0.1,0.07,0.17,0.05,0.12,Matches
Carlos Álvarez,es ESP,MF,20-320,29,23,1885.0,20.9,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,2.0,2.0,3.7,5.7,45.0,109.0,100.0,0.14,0.1,0.24,0.14,0.24,0.1,0.18,0.27,0.1,0.27,Matches
Mohamed Bouldini,ma MAR,FW,28-207,36,21,2067.0,23.0,8.0,0.0,8.0,8.0,0.0,0.0,10.0,0.0,7.3,7.2,1.6,8.9,19.0,30.0,114.0,0.35,0.0,0.35,0.35,0.35,0.32,0.07,0.39,0.31,0.39,Matches
Sergio Postigo,es ESP,DF,35-230,23,20,1677.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.8,1.0,7.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.05,0.01,0.05,Matches
Brugui,es ESP,"MF,FW",27-230,36,18,1853.0,20.6,6.0,3.0,9.0,6.0,0.0,0.0,1.0,1.0,4.1,4.1,2.3,6.5,45.0,55.0,133.0,0.29,0.15,0.44,0.29,0.44,0.2,0.11,0.31,0.2,0.31,Matches
Ander Capa,es ESP,DF,32-134,21,18,1529.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.2,0.2,0.3,0.6,47.0,73.0,57.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches
Rúben Vezo,pt POR,DF,30-057,19,17,1432.0,15.9,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.5,0.5,0.7,1.2,16.0,84.0,3.0,0.0,0.13,0.13,0.0,0.13,0.03,0.05,0.07,0.03,0.07,Matches
Andrés García,es ESP,"DF,MF",21-135,24,16,1502.0,16.7,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,1.6,2.1,75.0,22.0,128.0,0.06,0.18,0.24,0.06,0.24,0.03,0.1,0.13,0.03,0.13,Matches
Fabrício,br BRA,"FW,MF",23-257,26,15,1356.0,15.1,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,5.1,5.1,1.0,6.1,67.0,11.0,115.0,0.27,0.0,0.27,0.27,0.27,0.34,0.07,0.4,0.34,0.4,Matches
Giorgi Kochorashvili,ge GEO,MF,24-358,24,15,1285.0,14.3,2.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,2.3,1.5,1.0,2.5,21.0,69.0,36.0,0.14,0.0,0.14,0.14,0.14,0.16,0.07,0.23,0.1,0.17,Matches
