Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Lutsharel Geertruida,nl NED,DF,23.0,33.8,2100,2345,89.6,35523,10871,919,978,94.0,1016,1110,91.5,125,194,64.4,5,4.8,4.3,0.2,41,262,29,2,268,Matches
Dávid Hancko,sk SVK,DF,25.0,33.7,2671,3030,88.2,46846,16779,1112,1187,93.7,1371,1470,93.3,163,309,52.8,2,3.8,4.3,-1.8,24,270,23,8,272,Matches
Quinten Timber,nl NED,MF,22.0,29.6,860,1083,79.4,12480,3753,463,546,84.8,339,394,86.0,24,44,54.5,9,7.1,6.3,1.9,65,101,67,1,187,Matches
Mats Wieffer,nl NED,MF,23.0,28.8,1552,1865,83.2,26508,7153,722,828,87.2,656,760,86.3,128,174,73.6,3,3.2,3.3,-0.2,38,196,36,2,231,Matches
Santiago Giménez,mx MEX,FW,22.0,26.3,270,399,67.7,3661,679,160,218,73.4,80,113,70.8,11,20,55.0,6,5.0,4.2,1.0,29,18,13,0,37,Matches
Calvin Stengs,nl NED,"MF,FW",24.0,23.3,802,1028,78.0,12640,3977,423,484,87.4,284,348,81.6,66,120,55.0,12,7.8,8.6,4.2,71,73,58,4,146,Matches
Quilindschy Hartman,nl NED,DF,21.0,23.0,1399,1735,80.6,23575,6780,668,746,89.5,605,729,83.0,99,177,55.9,5,5.5,6.8,-0.5,37,127,34,10,152,Matches
Igor Paixão,br BRA,FW,23.0,21.4,566,792,71.5,8936,2430,312,365,85.5,171,251,68.1,53,117,45.3,3,6.3,6.6,-3.3,58,13,38,11,57,Matches
Timon Wellenreuther,de GER,GK,27.0,17.8,566,707,80.1,13563,9637,152,152,100.0,291,297,98.0,121,255,47.5,0,0.5,0.1,-0.5,3,21,1,0,6,Matches
Justin Bijlow,nl NED,GK,25.0,16.2,619,708,87.4,13935,9464,168,168,100.0,330,331,99.7,120,208,57.7,0,0.0,0.0,0.0,0,10,0,0,4,Matches
Yankuba Minteh,gm GAM,FW,19.0,16.2,363,568,63.9,5155,1233,218,279,78.1,109,167,65.3,18,46,39.1,5,4.3,4.7,0.7,27,16,33,7,40,Matches
Gernot Trauner,at AUT,DF,31.0,15.1,1147,1249,91.8,20026,7731,481,502,95.8,579,612,94.6,73,112,65.2,2,1.1,1.0,0.9,7,110,5,0,112,Matches
Ramiz Zerrouki,dz ALG,MF,25.0,15.4,1006,1175,85.6,17760,4921,430,476,90.3,457,511,89.4,89,125,71.2,0,1.8,2.1,-1.8,14,163,13,2,153,Matches
Thomas Beelen,nl NED,DF,22.0,14.4,1075,1175,91.5,18983,6181,422,449,94.0,597,628,95.1,49,79,62.0,0,0.4,1.1,-0.4,6,102,15,2,120,Matches
Luka Ivanušec,hr CRO,FW,24.0,12.9,545,687,79.3,8118,2242,316,355,89.0,171,213,80.3,35,68,51.5,5,6.3,6.3,-1.3,43,26,43,6,74,Matches
Bart Nieuwkoop,nl NED,DF,27.0,9.5,425,542,78.4,6465,2148,229,260,88.1,169,215,78.6,19,40,47.5,1,1.8,1.9,-0.8,13,39,10,2,54,Matches
Ayase Ueda,jp JPN,"FW,MF",24.0,9.3,126,176,71.6,1591,335,87,107,81.3,27,42,64.3,4,6,66.7,2,2.5,1.0,-0.5,16,12,5,0,21,Matches
Marcos López,pe PER,DF,23.0,5.2,330,392,84.2,5030,1568,185,199,93.0,126,148,85.1,13,28,46.4,1,1.3,1.9,-0.3,12,39,13,0,44,Matches
Alireza Jahanbakhsh,ir IRN,"FW,MF",29.0,5.1,222,323,68.7,3653,1249,110,137,80.3,95,125,76.0,14,37,37.8,2,1.9,2.1,0.1,15,16,21,3,34,Matches
Javairô Dilrosun,nl NED,"FW,MF",25.0,3.5,139,175,79.4,2188,607,71,76,93.4,50,61,82.0,11,26,42.3,1,0.9,1.0,0.1,8,5,12,4,16,Matches
Thomas van den Belt,nl NED,MF,22.0,3.0,89,122,73.0,1190,259,57,74,77.0,27,31,87.1,2,4,50.0,0,0.2,0.2,-0.2,3,9,1,0,10,Matches
Antoni Milambo,nl NED,"MF,FW",18.0,2.6,78,95,82.1,1103,291,41,46,89.1,24,26,92.3,5,8,62.5,1,0.5,0.5,0.5,7,8,6,1,12,Matches
Ondřej Lingr,cz CZE,"MF,FW",24.0,3.8,105,133,78.9,1534,434,62,72,86.1,30,35,85.7,8,11,72.7,1,1.2,0.2,-0.2,5,12,3,1,18,Matches
Leo Sauer,sk SVK,"FW,MF",17.0,3.2,135,181,74.6,2051,516,80,99,80.8,43,56,76.8,7,12,58.3,3,2.3,2.6,0.7,12,1,17,3,17,Matches
Gjivai Zechiël,nl NED,"DF,MF",19.0,0.3,16,18,88.9,251,81,6,6,100.0,7,8,87.5,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,3,Matches
Squad Total,0,0,24.0,34.0,17206,20703,83.1,292765,101319,7894,8809,89.6,7654,8681,88.2,1258,2221,56.6,69,69.6,71.1,-0.6,554,1651,496,69,2088,0
Opponent Total,0,0,25.1,34.0,9199,12711,72.4,179493,72013,3678,4374,84.1,4122,4999,82.5,1238,2681,46.2,22,20.4,17.3,1.6,185,696,127,35,742,0
