Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Lutsharel Geertruida,nl NED,DF,23.0,33.8,2,0,0,18,29,3,24,31,31,0,0,0,182,21,12,63.6,Matches
Dávid Hancko,sk SVK,DF,25.0,33.7,2,0,0,11,18,3,35,29,27,0,0,0,234,51,40,56.0,Matches
Quinten Timber,nl NED,MF,22.0,29.6,4,0,0,36,58,1,14,13,42,0,0,0,138,15,8,65.2,Matches
Mats Wieffer,nl NED,MF,23.0,28.8,2,0,0,55,37,2,14,50,44,0,0,0,216,90,56,61.6,Matches
Santiago Giménez,mx MEX,FW,22.0,26.3,3,0,0,13,42,23,6,0,1,2,0,0,63,38,43,46.9,Matches
Calvin Stengs,nl NED,"MF,FW",24.0,23.3,2,0,0,24,24,11,91,3,17,1,0,0,103,10,16,38.5,Matches
Quilindschy Hartman,nl NED,DF,21.0,23.0,3,0,0,21,5,1,66,28,25,0,1,0,129,30,26,53.6,Matches
Igor Paixão,br BRA,FW,23.0,21.4,3,0,0,15,38,4,143,9,15,1,0,0,72,21,21,50.0,Matches
Timon Wellenreuther,de GER,GK,27.0,17.8,3,0,0,1,0,0,0,0,1,0,0,0,46,0,0,0.0,Matches
Justin Bijlow,nl NED,GK,25.0,16.2,1,0,0,0,0,0,0,0,0,0,0,0,51,7,0,100.0,Matches
Yankuba Minteh,gm GAM,FW,19.0,16.2,0,0,0,18,11,10,61,3,30,1,0,0,77,18,16,52.9,Matches
Gernot Trauner,at AUT,DF,31.0,15.1,1,0,0,5,6,0,0,20,20,0,0,0,93,47,9,83.9,Matches
Ramiz Zerrouki,dz ALG,MF,25.0,15.4,3,0,0,26,12,0,17,17,24,0,0,0,100,25,24,51.0,Matches
Thomas Beelen,nl NED,DF,22.0,14.4,1,0,0,10,5,1,2,16,10,0,0,0,94,38,24,61.3,Matches
Luka Ivanušec,hr CRO,FW,24.0,12.9,0,0,0,4,10,1,68,4,16,0,0,0,62,5,7,41.7,Matches
Bart Nieuwkoop,nl NED,DF,27.0,9.5,2,1,0,11,6,2,18,16,7,0,0,0,50,20,12,62.5,Matches
Ayase Ueda,jp JPN,"FW,MF",24.0,9.3,0,0,0,7,11,6,5,0,4,1,0,0,13,28,20,58.3,Matches
Marcos López,pe PER,DF,23.0,5.2,1,0,0,4,6,0,4,2,3,0,0,0,26,9,7,56.3,Matches
Alireza Jahanbakhsh,ir IRN,"FW,MF",29.0,5.1,1,0,0,10,3,0,33,5,13,0,0,0,38,13,5,72.2,Matches
Javairô Dilrosun,nl NED,"FW,MF",25.0,3.5,0,0,0,2,12,0,26,4,5,0,0,0,16,0,3,0.0,Matches
Thomas van den Belt,nl NED,MF,22.0,3.0,0,0,0,0,3,0,3,2,5,0,0,0,17,5,3,62.5,Matches
Antoni Milambo,nl NED,"MF,FW",18.0,2.6,0,0,0,2,4,0,2,1,2,0,0,0,14,2,2,50.0,Matches
Ondřej Lingr,cz CZE,"MF,FW",24.0,3.8,0,0,0,4,5,0,5,1,1,0,0,0,21,9,9,50.0,Matches
Leo Sauer,sk SVK,"FW,MF",17.0,3.2,1,0,0,5,6,0,20,1,1,1,0,0,18,2,5,28.6,Matches
Gjivai Zechiël,nl NED,"DF,MF",19.0,0.3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.0,Matches
Squad Total,0,0,24.0,34.0,35,1,0,303,352,68,657,255,344,7,1,0,1874,504,368,57.8,0
Opponent Total,0,0,25.1,34.0,66,3,0,367,284,52,402,381,412,1,7,2,1632,368,504,42.2,0
