Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Lutsharel Geertruida,nl NED,DF,23.0,33.8,100,2.96,87,0,2,5,4,2,9,0.27,7,0,0,0,1,1,Matches
Dávid Hancko,sk SVK,DF,25.0,33.7,94,2.79,76,3,5,8,1,1,10,0.3,7,0,1,1,0,1,Matches
Quinten Timber,nl NED,MF,22.0,29.6,143,4.83,106,3,13,9,10,2,18,0.61,15,0,0,2,1,0,Matches
Mats Wieffer,nl NED,MF,23.0,28.8,89,3.09,77,0,4,3,3,2,9,0.31,9,0,0,0,0,0,Matches
Santiago Giménez,mx MEX,FW,22.0,26.3,72,2.73,39,1,6,15,10,1,12,0.46,7,0,2,2,1,0,Matches
Calvin Stengs,nl NED,"MF,FW",24.0,23.3,129,5.54,88,27,7,4,2,1,17,0.73,14,1,1,0,1,0,Matches
Quilindschy Hartman,nl NED,DF,21.0,23.0,88,3.83,71,10,4,1,0,2,10,0.43,10,0,0,0,0,0,Matches
Igor Paixão,br BRA,FW,23.0,21.4,112,5.23,58,29,6,8,9,2,8,0.37,5,1,0,1,0,1,Matches
Timon Wellenreuther,de GER,GK,27.0,17.8,8,0.45,7,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Justin Bijlow,nl NED,GK,25.0,16.2,4,0.25,1,3,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
Yankuba Minteh,gm GAM,FW,19.0,16.2,94,5.81,57,1,27,5,2,2,20,1.24,8,0,9,1,1,1,Matches
Gernot Trauner,at AUT,DF,31.0,15.1,26,1.72,23,0,0,2,0,1,4,0.26,4,0,0,0,0,0,Matches
Ramiz Zerrouki,dz ALG,MF,25.0,15.4,37,2.41,33,2,0,2,0,0,4,0.26,2,0,0,2,0,0,Matches
Thomas Beelen,nl NED,DF,22.0,14.4,26,1.8,23,0,0,2,0,1,3,0.21,3,0,0,0,0,0,Matches
Luka Ivanušec,hr CRO,FW,24.0,12.9,69,5.36,45,16,4,4,0,0,9,0.7,8,1,0,0,0,0,Matches
Bart Nieuwkoop,nl NED,DF,27.0,9.5,18,1.89,15,1,0,2,0,0,1,0.11,1,0,0,0,0,0,Matches
Ayase Ueda,jp JPN,"FW,MF",24.0,9.3,34,3.67,21,0,4,6,2,1,2,0.22,0,0,0,2,0,0,Matches
Marcos López,pe PER,DF,23.0,5.2,20,3.87,20,0,0,0,0,0,2,0.39,2,0,0,0,0,0,Matches
Alireza Jahanbakhsh,ir IRN,"FW,MF",29.0,5.1,33,6.47,20,4,2,3,2,2,2,0.39,2,0,0,0,0,0,Matches
Javairô Dilrosun,nl NED,"FW,MF",25.0,3.5,19,5.43,15,1,1,0,2,0,2,0.57,2,0,0,0,0,0,Matches
Thomas van den Belt,nl NED,MF,22.0,3.0,6,1.96,4,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Antoni Milambo,nl NED,"MF,FW",18.0,2.6,9,3.49,6,0,1,2,0,0,1,0.39,1,0,0,0,0,0,Matches
Ondřej Lingr,cz CZE,"MF,FW",24.0,3.8,17,4.5,8,0,3,5,1,0,1,0.26,0,0,0,1,0,0,Matches
Leo Sauer,sk SVK,"FW,MF",17.0,3.2,26,8.15,18,3,2,1,2,0,6,1.88,4,1,0,0,1,0,Matches
Gjivai Zechiël,nl NED,"DF,MF",19.0,0.3,2,6.43,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,24.0,34.0,1275,37.5,919,105,91,89,51,20,151,4.44,112,4,13,12,6,4,0
Opponent Total,0,0,25.1,34.0,438,12.88,310,40,31,22,19,16,43,1.26,26,3,7,3,1,3,0
