Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Timon Wellenreuther,de GER,GK,27.0,19,17,1598,17.8,12,0.68,44,32,75.0,14,3,0,11,64.7,1,1,0,0,0.0,Matches
Justin Bijlow,nl NED,GK,25.0,17,17,1462,16.2,14,0.86,41,27,65.9,12,3,2,6,35.3,0,0,0,0,0.0,Matches
Squad Total,0,0,24.0,34,34,3060,34.0,26,0.76,85,59,70.6,26,6,2,17,50.0,1,1,0,0,0.0,0
Opponent Total,0,0,25.1,34,34,3056,34.0,92,2.71,259,167,66.0,2,6,26,3,8.8,7,4,2,1,33.3,0
