Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Lutsharel Geertruida,nl NED,DF,23.0,33.8,2624,80,576,1572,493,64,2623,42,23,54.8,17,40.5,1585,8056,4940,86,54,8,25,21,1864,91,Matches
Dávid Hancko,sk SVK,DF,25.0,33.7,3345,231,1183,1837,353,99,3344,38,28,73.7,8,21.1,2180,12876,8773,91,52,10,10,13,2436,65,Matches
Quinten Timber,nl NED,MF,22.0,29.6,1474,16,129,658,704,96,1474,87,40,46.0,39,44.8,870,4376,2117,60,54,18,76,58,1028,173,Matches
Mats Wieffer,nl NED,MF,23.0,28.8,2270,70,379,1305,600,64,2270,57,34,59.6,17,29.8,1195,5563,2447,45,46,8,50,29,1453,87,Matches
Santiago Giménez,mx MEX,FW,22.0,26.3,751,12,37,239,487,212,747,85,28,32.9,52,61.2,476,2772,1246,47,35,33,74,43,557,211,Matches
Calvin Stengs,nl NED,"MF,FW",24.0,23.3,1267,7,104,481,699,107,1267,76,41,53.9,31,40.8,743,4289,2091,75,48,28,50,37,874,171,Matches
Quilindschy Hartman,nl NED,DF,21.0,23.0,1920,27,400,967,566,61,1920,24,15,62.5,9,37.5,1093,4316,2309,45,46,12,13,13,1273,116,Matches
Igor Paixão,br BRA,FW,23.0,21.4,1051,11,77,288,698,107,1051,64,29,45.3,30,46.9,663,4167,2309,84,52,27,47,18,732,250,Matches
Timon Wellenreuther,de GER,GK,27.0,17.8,729,464,698,31,0,0,729,0,0,0.0,0,0.0,498,2405,1477,0,0,0,1,0,428,0,Matches
Justin Bijlow,nl NED,GK,25.0,16.2,738,463,716,24,0,0,738,2,2,100.0,0,0.0,494,2403,1327,0,0,0,0,0,483,0,Matches
Yankuba Minteh,gm GAM,FW,19.0,16.2,850,5,71,238,559,160,850,119,59,49.6,54,45.4,538,5058,3144,127,48,91,56,31,582,264,Matches
Gernot Trauner,at AUT,DF,31.0,15.1,1388,93,506,827,61,19,1388,4,3,75.0,1,25.0,885,4574,2975,24,15,0,11,2,1019,4,Matches
Ramiz Zerrouki,dz ALG,MF,25.0,15.4,1340,36,232,813,305,17,1340,9,4,44.4,4,44.4,716,3785,2042,27,38,6,15,10,949,38,Matches
Thomas Beelen,nl NED,DF,22.0,14.4,1303,86,462,755,94,8,1303,7,6,85.7,1,14.3,814,4447,2831,26,23,0,11,2,895,4,Matches
Luka Ivanušec,hr CRO,FW,24.0,12.9,829,14,61,255,520,87,829,61,34,55.7,27,44.3,533,3350,1545,55,32,34,24,18,600,178,Matches
Bart Nieuwkoop,nl NED,DF,27.0,9.5,658,17,140,326,200,32,658,9,4,44.4,4,44.4,313,1461,633,13,10,0,12,6,359,52,Matches
Ayase Ueda,jp JPN,"FW,MF",24.0,9.3,297,12,18,118,163,82,296,17,7,41.2,9,52.9,166,721,232,10,4,6,22,17,245,80,Matches
Marcos López,pe PER,DF,23.0,5.2,434,11,91,240,105,11,434,6,4,66.7,2,33.3,231,1293,744,17,7,2,5,3,269,23,Matches
Alireza Jahanbakhsh,ir IRN,"FW,MF",29.0,5.1,409,9,44,119,257,29,409,24,16,66.7,7,29.2,231,1367,697,20,10,4,12,5,290,91,Matches
Javairô Dilrosun,nl NED,"FW,MF",25.0,3.5,220,2,16,84,120,10,220,15,3,20.0,6,40.0,153,1143,622,23,14,5,7,1,163,43,Matches
Thomas van den Belt,nl NED,MF,22.0,3.0,159,1,26,67,66,14,159,0,0,0.0,0,0.0,89,425,251,6,5,2,4,6,110,21,Matches
Antoni Milambo,nl NED,"MF,FW",18.0,2.6,134,2,15,64,55,10,134,6,2,33.3,4,66.7,82,387,143,5,4,1,5,3,89,10,Matches
Ondřej Lingr,cz CZE,"MF,FW",24.0,3.8,203,2,18,89,98,35,203,8,5,62.5,3,37.5,121,570,276,10,2,7,15,7,140,28,Matches
Leo Sauer,sk SVK,"FW,MF",17.0,3.2,234,0,4,72,161,35,234,15,8,53.3,6,40.0,159,1282,727,26,9,16,15,8,165,73,Matches
Gjivai Zechiël,nl NED,"DF,MF",19.0,0.3,26,1,4,16,6,0,26,1,0,0.0,0,0.0,15,67,49,2,1,0,1,0,18,2,Matches
Squad Total,0,0,24.0,34.0,24653,1672,6007,11485,7370,1359,24646,776,395,50.9,331,42.7,14843,81153,45947,924,609,318,561,351,17021,2075,0
Opponent Total,0,0,25.1,34.0,16830,3153,7927,6284,2815,390,16829,530,240,45.3,262,49.4,8187,42778,20600,350,240,97,513,318,9093,735,0
