Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Lutsharel Geertruida,nl NED,DF,23.0,33.8,49,31,29,15,5,23,34,67.6,11,18,4,14,31,80,49,2,Matches
Dávid Hancko,sk SVK,DF,25.0,33.7,38,27,22,13,3,23,40,57.5,17,29,24,5,29,67,94,0,Matches
Quinten Timber,nl NED,MF,22.0,29.6,66,42,17,29,20,24,39,61.5,15,32,5,27,13,79,16,0,Matches
Mats Wieffer,nl NED,MF,23.0,28.8,83,44,26,45,12,50,90,55.6,40,68,16,52,50,133,38,0,Matches
Santiago Giménez,mx MEX,FW,22.0,26.3,8,1,1,4,3,2,9,22.2,7,19,2,17,0,8,9,0,Matches
Calvin Stengs,nl NED,"MF,FW",24.0,23.3,31,17,4,19,8,9,26,34.6,17,18,0,18,3,34,10,0,Matches
Quilindschy Hartman,nl NED,DF,21.0,23.0,45,25,20,17,8,19,42,45.2,23,21,1,20,28,73,22,0,Matches
Igor Paixão,br BRA,FW,23.0,21.4,22,15,5,10,7,10,27,37.0,17,20,0,20,9,31,18,1,Matches
Timon Wellenreuther,de GER,GK,27.0,17.8,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,8,0,Matches
Justin Bijlow,nl NED,GK,25.0,16.2,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,8,4,Matches
Yankuba Minteh,gm GAM,FW,19.0,16.2,46,30,18,15,13,11,30,36.7,19,19,2,17,3,49,14,0,Matches
Gernot Trauner,at AUT,DF,31.0,15.1,27,20,19,7,1,18,25,72.0,7,6,2,4,20,47,50,1,Matches
Ramiz Zerrouki,dz ALG,MF,25.0,15.4,39,24,17,18,4,18,29,62.1,11,27,6,21,17,56,24,0,Matches
Thomas Beelen,nl NED,DF,22.0,14.4,25,10,19,6,0,12,13,92.3,1,14,7,7,16,41,41,0,Matches
Luka Ivanušec,hr CRO,FW,24.0,12.9,20,16,5,8,7,8,23,34.8,15,9,0,9,4,24,11,0,Matches
Bart Nieuwkoop,nl NED,DF,27.0,9.5,15,7,7,7,1,7,20,35.0,13,15,2,13,16,31,25,0,Matches
Ayase Ueda,jp JPN,"FW,MF",24.0,9.3,7,4,0,5,2,0,4,0.0,4,7,1,6,0,7,11,0,Matches
Marcos López,pe PER,DF,23.0,5.2,6,3,4,2,0,2,5,40.0,3,5,3,2,2,8,6,0,Matches
Alireza Jahanbakhsh,ir IRN,"FW,MF",29.0,5.1,23,13,9,7,7,12,17,70.6,5,6,0,6,5,28,7,0,Matches
Javairô Dilrosun,nl NED,"FW,MF",25.0,3.5,7,5,3,2,2,4,6,66.7,2,3,1,2,4,11,0,0,Matches
Thomas van den Belt,nl NED,MF,22.0,3.0,8,5,6,0,2,4,5,80.0,1,5,0,5,2,10,2,0,Matches
Antoni Milambo,nl NED,"MF,FW",18.0,2.6,4,2,2,2,0,1,1,100.0,0,3,1,2,1,5,2,0,Matches
Ondřej Lingr,cz CZE,"MF,FW",24.0,3.8,4,1,1,3,0,1,4,25.0,3,4,0,4,1,5,1,0,Matches
Leo Sauer,sk SVK,"FW,MF",17.0,3.2,3,1,1,2,0,0,5,0.0,5,3,0,3,1,4,0,0,Matches
Gjivai Zechiël,nl NED,"DF,MF",19.0,0.3,3,0,1,2,0,3,4,75.0,1,1,0,1,0,3,1,0,Matches
Squad Total,0,0,24.0,34.0,580,344,237,238,105,262,502,52.2,240,352,77,275,255,835,467,8,0
Opponent Total,0,0,25.1,34.0,682,412,400,221,61,331,726,45.6,395,462,167,295,381,1063,807,15,0
