Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Yankuba Minteh,gm GAM,FW,19.0,27,1456.0,54.0,47.6,16.2,17,69.0,1,10,28.0,2,2.52,55.0,12.0,43.0,2.66,1.37,44.5,14.5,30.0,1.85,-0.22,Matches
Gernot Trauner,at AUT,DF,31.0,19,1362.0,72.0,44.5,15.1,16,81.0,9,3,24.0,1,2.53,49.0,12.0,37.0,2.44,0.91,41.6,10.7,31.0,2.05,0.14,Matches
Ramiz Zerrouki,dz ALG,MF,25.0,26,1387.0,53.0,45.3,15.4,15,77.0,6,11,22.0,6,2.54,32.0,14.0,18.0,1.17,-1.41,37.6,14.2,23.4,1.53,-0.81,Matches
Thomas Beelen,nl NED,DF,22.0,20,1297.0,65.0,42.4,14.4,14,80.0,9,6,30.0,13,2.5,37.0,12.0,25.0,1.73,-0.36,40.8,13.5,27.3,1.9,-0.12,Matches
Luka Ivanušec,hr CRO,FW,24.0,24,1159.0,48.0,37.9,12.9,14,70.0,2,10,19.0,1,2.58,32.0,11.0,21.0,1.63,-0.5,36.8,9.6,27.3,2.12,0.24,Matches
Bart Nieuwkoop,nl NED,DF,27.0,21,855.0,41.0,27.9,9.5,9,61.0,1,12,26.0,2,2.38,23.0,4.0,19.0,2.0,0.08,25.7,4.9,20.9,2.19,0.31,Matches
Ayase Ueda,jp JPN,"FW,MF",24.0,26,833.0,32.0,27.2,9.3,5,82.0,3,21,20.0,3,2.54,29.0,6.0,23.0,2.48,0.75,30.4,7.9,22.5,2.43,0.63,Matches
Marcos López,pe PER,DF,23.0,12,465.0,39.0,15.2,5.2,4,67.0,1,8,25.0,21,2.42,13.0,6.0,7.0,1.35,-0.69,15.5,4.8,10.7,2.07,0.11,Matches
Alireza Jahanbakhsh,ir IRN,"FW,MF",29.0,16,459.0,29.0,15.0,5.1,3,61.0,0,13,21.0,5,2.56,11.0,3.0,8.0,1.57,-0.44,14.4,4.7,9.7,1.91,-0.07,Matches
Javairô Dilrosun,nl NED,"FW,MF",25.0,8,315.0,39.0,10.3,3.5,3,80.0,1,5,15.0,7,1.88,11.0,4.0,7.0,2.0,0.07,11.9,1.3,10.6,3.03,1.18,Matches
Thomas van den Belt,nl NED,MF,22.0,9,274.0,30.0,9.0,3.0,3,62.0,0,6,15.0,19,2.33,6.0,2.0,4.0,1.31,-0.69,9.6,2.1,7.5,2.47,0.55,Matches
Antoni Milambo,nl NED,"MF,FW",18.0,8,233.0,29.0,7.6,2.6,3,56.0,0,5,13.0,11,2.38,8.0,3.0,5.0,1.93,-0.01,7.0,4.1,2.9,1.14,-0.9,Matches
Ondřej Lingr,cz CZE,"MF,FW",24.0,20,340.0,17.0,11.1,3.8,0,0.0,0,20,17.0,10,2.55,14.0,3.0,11.0,2.91,1.09,15.1,4.0,11.1,2.93,1.08,Matches
Leo Sauer,sk SVK,"FW,MF",17.0,13,287.0,22.0,9.4,3.2,0,0.0,0,13,22.0,17,2.54,13.0,2.0,11.0,3.45,1.66,13.8,1.2,12.6,3.94,2.17,Matches
Gjivai Zechiël,nl NED,"DF,MF",19.0,2,28.0,14.0,0.9,0.3,0,0.0,0,2,14.0,5,3.0,1.0,1.0,0.0,0.0,-1.96,1.3,0.6,0.8,2.5,0.54,Matches
Mannou Berger,nl NED,GK,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Djomar Giersthove,nl NED,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ramon Hendriks,nl NED,DF,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Neraysho Kasanwirjo,nl NED,DF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kostas Lamprou,gr GRE,GK,31.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcus Pedersen,no NOR,DF,23.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Givairo Read,0,DF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mikki van Sas,nl NED,GK,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jaden Slory,nl NED,FW,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,24.0,34,3060.0,90.0,100.0,34.0,374,81.0,216,157,22.0,205,2.47,92.0,26.0,66.0,1.94,0.0,93.1,26.2,66.9,1.97,0.0,0
Opponent Total,0,0,25.1,34,3060.0,90.0,100.0,34.0,374,81.0,226,146,22.0,211,0.35,26.0,92.0,-66.0,-1.94,0.0,26.2,93.1,-66.9,-1.97,0.0,0
