Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Lutsharel Geertruida,nl NED,DF,23.0,33.8,8,39,16,41.0,1.16,0.47,0.18,0.44,16.8,1,1,1,8.3,7.5,0.19,-0.3,-0.5,Matches
Dávid Hancko,sk SVK,DF,25.0,33.7,5,66,20,30.3,1.96,0.59,0.06,0.2,15.1,3,1,1,5.6,4.5,0.07,-0.6,-0.5,Matches
Quinten Timber,nl NED,MF,22.0,29.6,7,63,19,30.2,2.13,0.64,0.11,0.37,19.5,2,0,0,6.8,6.7,0.11,0.2,0.3,Matches
Mats Wieffer,nl NED,MF,23.0,28.8,5,37,9,24.3,1.29,0.31,0.14,0.56,14.6,0,0,0,5.2,5.2,0.14,-0.2,-0.2,Matches
Santiago Giménez,mx MEX,FW,22.0,26.3,23,105,49,46.7,3.99,1.86,0.2,0.43,13.7,3,2,4,22.8,19.6,0.19,0.2,1.4,Matches
Calvin Stengs,nl NED,"MF,FW",24.0,23.3,6,44,18,40.9,1.89,0.77,0.14,0.33,18.1,2,0,0,5.2,5.2,0.12,0.8,0.8,Matches
Quilindschy Hartman,nl NED,DF,21.0,23.0,0,25,5,20.0,1.09,0.22,0.0,0.0,20.5,2,0,0,1.4,1.4,0.06,-1.4,-1.4,Matches
Igor Paixão,br BRA,FW,23.0,21.4,9,72,30,41.7,3.37,1.4,0.13,0.3,18.9,8,0,0,7.5,7.5,0.1,1.5,1.5,Matches
Timon Wellenreuther,de GER,GK,27.0,17.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Justin Bijlow,nl NED,GK,25.0,16.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Yankuba Minteh,gm GAM,FW,19.0,16.2,10,56,24,42.9,3.46,1.48,0.18,0.42,15.5,0,0,0,9.8,9.8,0.17,0.2,0.2,Matches
Gernot Trauner,at AUT,DF,31.0,15.1,1,12,4,33.3,0.79,0.26,0.08,0.25,11.5,0,0,0,0.7,0.7,0.06,0.3,0.3,Matches
Ramiz Zerrouki,dz ALG,MF,25.0,15.4,0,11,2,18.2,0.71,0.13,0.0,0.0,23.8,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
Thomas Beelen,nl NED,DF,22.0,14.4,0,6,3,50.0,0.42,0.21,0.0,0.0,13.0,0,0,0,0.8,0.8,0.13,-0.8,-0.8,Matches
Luka Ivanušec,hr CRO,FW,24.0,12.9,3,28,10,35.7,2.17,0.78,0.11,0.3,17.4,2,0,0,3.1,3.1,0.11,-0.1,-0.1,Matches
Bart Nieuwkoop,nl NED,DF,27.0,9.5,1,10,3,30.0,1.05,0.32,0.1,0.33,13.0,0,0,0,1.8,1.8,0.18,-0.8,-0.8,Matches
Ayase Ueda,jp JPN,"FW,MF",24.0,9.3,5,37,16,43.2,4.0,1.73,0.14,0.31,13.1,0,0,1,8.3,7.5,0.2,-3.3,-2.5,Matches
Marcos López,pe PER,DF,23.0,5.2,0,5,0,0.0,0.97,0.0,0.0,0.0,21.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Alireza Jahanbakhsh,ir IRN,"FW,MF",29.0,5.1,0,22,8,36.4,4.31,1.57,0.0,0.0,20.8,0,0,0,1.3,1.3,0.06,-1.3,-1.3,Matches
Javairô Dilrosun,nl NED,"FW,MF",25.0,3.5,1,7,1,14.3,2.0,0.29,0.14,1.0,22.0,0,0,0,0.4,0.4,0.06,0.6,0.6,Matches
Thomas van den Belt,nl NED,MF,22.0,3.0,0,8,1,12.5,2.63,0.33,0.0,0.0,20.3,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Antoni Milambo,nl NED,"MF,FW",18.0,2.6,1,7,1,14.3,2.7,0.39,0.14,1.0,16.3,0,0,0,0.7,0.7,0.1,0.3,0.3,Matches
Ondřej Lingr,cz CZE,"MF,FW",24.0,3.8,3,21,10,47.6,5.56,2.65,0.14,0.3,11.2,0,0,0,3.7,3.7,0.18,-0.7,-0.7,Matches
Leo Sauer,sk SVK,"FW,MF",17.0,3.2,2,11,4,36.4,3.45,1.25,0.18,0.5,18.7,0,0,0,1.3,1.3,0.12,0.7,0.7,Matches
Gjivai Zechiël,nl NED,"DF,MF",19.0,0.3,0,2,0,0.0,6.43,0.0,0.0,0.0,25.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Squad Total,0,0,24.0,34.0,90,694,253,36.5,20.41,7.44,0.12,0.34,16.5,23,4,7,93.1,87.7,0.13,-3.1,-1.7,0
Opponent Total,0,0,25.1,34.0,26,259,84,32.4,7.62,2.47,0.1,0.3,19.6,8,1,1,26.2,25.4,0.1,-0.2,-0.4,0
