Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Morgan Gibbs-White,eng ENG,"MF,FW",23.0,37,35,3156.0,35.1,5.0,10.0,15.0,4.0,1.0,1.0,9.0,0.0,6.9,6.1,8.4,14.6,80.0,170.0,181.0,0.14,0.29,0.43,0.11,0.4,0.2,0.24,0.44,0.17,0.42,Matches
Murillo,br BRA,DF,21.0,32,32,2789.0,31.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,1.8,1.8,1.2,3.0,22.0,89.0,7.0,0.0,0.06,0.06,0.0,0.06,0.06,0.04,0.1,0.06,0.1,Matches
Anthony Elanga,se SWE,"FW,MF",21.0,36,25,2433.0,27.0,5.0,9.0,14.0,5.0,0.0,0.0,1.0,0.0,6.6,6.6,6.7,13.3,98.0,49.0,196.0,0.18,0.33,0.52,0.18,0.52,0.24,0.25,0.49,0.24,0.49,Matches
Ryan Yates,eng ENG,MF,25.0,35,21,1992.0,22.1,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,2.6,2.6,0.8,3.5,18.0,73.0,37.0,0.05,0.05,0.09,0.05,0.09,0.12,0.04,0.16,0.12,0.16,Matches
Callum Hudson-Odoi,eng ENG,"FW,MF",22.0,29,20,1854.0,20.6,8.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,2.7,2.7,2.8,5.5,111.0,58.0,171.0,0.39,0.05,0.44,0.39,0.44,0.13,0.14,0.27,0.13,0.27,Matches
Chris Wood,nz NZL,FW,31.0,31,20,1812.0,20.1,14.0,1.0,15.0,14.0,0.0,0.0,0.0,0.0,11.9,11.9,2.1,14.0,16.0,30.0,76.0,0.7,0.05,0.75,0.7,0.75,0.59,0.1,0.7,0.59,0.7,Matches
Danilo,br BRA,MF,22.0,29,20,1792.0,19.9,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,1.8,1.8,1.5,3.4,22.0,83.0,28.0,0.1,0.1,0.2,0.1,0.2,0.09,0.08,0.17,0.09,0.17,Matches
Ola Aina,ng NGA,DF,26.0,22,20,1692.0,18.8,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,0.9,1.2,53.0,68.0,38.0,0.05,0.05,0.11,0.05,0.11,0.01,0.05,0.06,0.01,0.06,Matches
Orel Mangala,be BEL,MF,25.0,20,19,1563.0,17.4,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.8,0.8,0.2,1.1,13.0,45.0,14.0,0.06,0.0,0.06,0.06,0.06,0.05,0.01,0.06,0.05,0.06,Matches
Nicolás Domínguez,ar ARG,"MF,FW",25.0,26,19,1495.0,16.6,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,1.3,1.3,1.0,2.3,14.0,91.0,43.0,0.12,0.12,0.24,0.12,0.24,0.08,0.06,0.14,0.08,0.14,Matches
Neco Williams,wls WAL,DF,22.0,26,18,1637.0,18.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.8,0.8,1.6,2.5,48.0,47.0,86.0,0.0,0.05,0.05,0.0,0.05,0.04,0.09,0.13,0.04,0.13,Matches
