Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Morgan Gibbs-White,eng ENG,"MF,FW",23.0,35.1,149,4.25,86,38,9,7,8,1,18,0.51,14,3,0,1,0,0,Matches
Murillo,br BRA,DF,21.0,31.0,30,0.97,20,1,5,3,1,0,4,0.13,2,1,0,0,1,0,Matches
Anthony Elanga,se SWE,"FW,MF",21.0,27.0,70,2.59,53,0,6,6,4,1,13,0.48,12,0,0,0,0,1,Matches
Ryan Yates,eng ENG,MF,25.0,22.1,30,1.36,22,0,0,5,3,0,4,0.18,3,0,0,1,0,0,Matches
Callum Hudson-Odoi,eng ENG,"FW,MF",22.0,20.6,82,3.98,63,4,8,4,2,1,6,0.29,4,0,1,0,1,0,Matches
Chris Wood,nz NZL,FW,31.0,20.1,44,2.19,33,0,4,7,0,0,4,0.2,1,0,3,0,0,0,Matches
Danilo,br BRA,MF,22.0,19.9,48,2.41,34,5,4,4,1,0,4,0.2,4,0,0,0,0,0,Matches
Ola Aina,ng NGA,DF,26.0,18.8,38,2.02,25,5,3,1,3,1,1,0.05,1,0,0,0,0,0,Matches
Orel Mangala,be BEL,MF,25.0,17.4,20,1.15,17,0,0,0,1,2,2,0.12,1,0,0,0,0,1,Matches
Nicolás Domínguez,ar ARG,"MF,FW",25.0,16.6,35,2.11,33,0,0,2,0,0,2,0.12,2,0,0,0,0,0,Matches
Neco Williams,wls WAL,DF,22.0,18.2,31,1.7,23,1,1,4,1,1,4,0.22,3,0,1,0,0,0,Matches
Willy Boly,ci CIV,DF,32.0,16.0,16,1.0,14,0,0,2,0,0,2,0.13,2,0,0,0,0,0,Matches
Matt Turner,us USA,GK,29.0,17.0,4,0.24,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matz Sels,be BEL,GK,31.0,16.0,1,0.06,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Moussa Niakhate,sn SEN,DF,27.0,16.2,11,0.68,8,3,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Harry Toffolo,eng ENG,DF,27.0,16.2,25,1.54,16,7,0,2,0,0,4,0.25,4,0,0,0,0,0,Matches
Ibrahim Sangaré,ci CIV,MF,25.0,11.5,18,1.57,15,0,0,1,1,1,2,0.17,2,0,0,0,0,0,Matches
Taiwo Awoniyi,ng NGA,FW,25.0,11.6,30,2.6,22,0,2,0,4,2,6,0.52,5,0,1,0,0,0,Matches
Serge Aurier,ci CIV,"DF,MF",30.0,9.3,15,1.62,12,1,1,0,1,0,2,0.22,2,0,0,0,0,0,Matches
Gonzalo Montiel,ar ARG,DF,26.0,8.9,15,1.69,14,0,0,1,0,0,2,0.22,2,0,0,0,0,0,Matches
Andrew Omobamidele,ie IRL,DF,21.0,8.7,6,0.69,5,0,0,1,0,0,1,0.11,0,0,0,1,0,0,Matches
Divock Origi,be BEL,FW,28.0,6.7,16,2.38,11,1,2,1,1,0,2,0.3,2,0,0,0,0,0,Matches
Nuno Tavares,pt POR,DF,23.0,5.1,9,1.77,8,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Odisseas Vlachodimos,gr GRE,GK,29.0,5.0,1,0.2,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Joe Worrall,eng ENG,DF,26.0,4.9,3,0.62,2,0,0,1,0,0,1,0.21,1,0,0,0,0,0,Matches
Scott McKenna,sct SCO,DF,26.0,4.6,2,0.43,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Felipe,br BRA,DF,34.0,4.2,4,0.97,2,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Brennan Johnson,wls WAL,"FW,MF",22.0,2.6,7,2.66,3,0,2,1,1,0,3,1.14,1,0,1,0,1,0,Matches
Gio Reyna,us USA,"FW,MF",20.0,2.6,12,4.6,9,1,1,0,0,1,2,0.77,1,1,0,0,0,0,Matches
Cheikhou Kouyaté,sn SEN,MF,33.0,2.4,8,3.4,5,0,0,2,0,1,1,0.42,1,0,0,0,0,0,Matches
Rodrigo Ribeiro,pt POR,"MF,FW",18.0,0.2,1,5.29,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Andrey Santos,br BRA,MF,19.0,0.1,2,22.5,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Brandon Aguilera,cr CRC,FW,20.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,25.7,38.0,783,20.61,566,67,49,56,32,13,90,2.37,70,5,7,3,3,2,0
Opponent Total,0,0,26.4,38.0,897,23.61,680,69,45,45,45,13,113,2.97,83,10,6,5,8,1,0
