Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Matt Turner,us USA,GK,29.0,17,17,1530,17.0,28,1.65,80,52,67.5,4,5,8,2,11.8,2,2,0,0,0.0,Matches
Matz Sels,be BEL,GK,31.0,16,16,1440,16.0,27,1.69,61,36,57.4,4,4,8,1,6.3,1,1,0,0,0.0,Matches
Odisseas Vlachodimos,gr GRE,GK,29.0,5,5,450,5.0,12,2.4,22,10,50.0,1,0,4,1,20.0,1,1,0,0,0.0,Matches
Squad Total,0,0,25.7,38,38,3420,38.0,67,1.76,163,98,61.3,9,9,20,4,10.5,4,4,0,0,0.0,0
Opponent Total,0,0,26.4,38,38,3420,38.0,49,1.29,144,95,66.7,20,9,9,10,26.3,1,1,0,0,0.0,0
