Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Matt Turner,us USA,GK,29.0,17.0,28,2,1,4,0,22.1,0.26,-5.9,-0.35,126,280,45.0,436,99,42.7,35.7,136,69.1,47.0,296,30,10.1,18,1.06,13.3,Matches
Matz Sels,be BEL,GK,31.0,16.0,27,1,0,9,2,17.2,0.27,-7.8,-0.49,75,179,41.9,283,51,45.9,36.6,93,52.7,41.4,223,11,4.9,4,0.25,9.4,Matches
Odisseas Vlachodimos,gr GRE,GK,29.0,5.0,12,1,0,2,0,7.9,0.31,-4.1,-0.83,28,60,46.7,130,21,25.4,29.6,44,61.4,44.3,92,3,3.3,2,0.4,10.3,Matches
Squad Total,0,0,25.7,38.0,67,4,1,15,2,47.2,0.27,-17.8,-0.47,229,519,44.1,818,171,42.5,0.0,304,56.3,41.4,611,44,7.2,24,0.63,0.0,0
Opponent Total,0,0,26.4,38.0,49,1,0,3,0,44.9,0.31,-4.1,-0.11,115,320,35.9,1109,162,22.7,27.8,245,27.8,28.9,466,34,7.3,57,1.5,14.7,0
