Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Divock Origi,be BEL,FW,28.0,6.7,0,14,2,14.3,2.08,0.3,0.0,0.0,19.7,0,0,0,1.4,1.4,0.1,-1.4,-1.4,Matches
Nuno Tavares,pt POR,DF,23.0,5.1,0,7,1,14.3,1.38,0.2,0.0,0.0,26.1,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
Odisseas Vlachodimos,gr GRE,GK,29.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Joe Worrall,eng ENG,DF,26.0,4.9,0,2,0,0.0,0.41,0.0,0.0,0.0,10.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Scott McKenna,sct SCO,DF,26.0,4.6,0,2,0,0.0,0.43,0.0,0.0,0.0,10.8,0,0,0,0.2,0.2,0.1,-0.2,-0.2,Matches
Felipe,br BRA,DF,34.0,4.2,0,3,0,0.0,0.72,0.0,0.0,0.0,16.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Brennan Johnson,wls WAL,"FW,MF",22.0,2.6,0,3,0,0.0,1.14,0.0,0.0,0.0,19.7,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
Gio Reyna,us USA,"FW,MF",20.0,2.6,0,5,2,40.0,1.91,0.77,0.0,0.0,21.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Cheikhou Kouyaté,sn SEN,MF,33.0,2.4,0,5,1,20.0,2.12,0.42,0.0,0.0,19.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Rodrigo Ribeiro,pt POR,"MF,FW",18.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Andrey Santos,br BRA,MF,19.0,0.1,0,2,0,0.0,22.5,0.0,0.0,0.0,22.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Brandon Aguilera,cr CRC,FW,20.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.7,38.0,49,450,143,31.8,11.84,3.76,0.11,0.34,17.2,7,1,1,49.9,49.1,0.11,-0.9,-1.1,0
Opponent Total,0,0,26.4,38.0,65,505,159,31.5,13.29,4.18,0.12,0.38,17.1,21,4,4,53.2,50.1,0.1,11.8,10.9,0
