Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Carlos Miguel,br BRA,GK,25-255,6.0,7,1,0,0,2,7.1,0.21,2.1,0.35,33,66,50.0,139,26,29.5,32.5,46,54.3,43.8,98,4,4.1,6,1.0,13.7,Matches
Cássio,br BRA,GK,37-014,3.0,3,0,0,0,0,3.7,0.27,0.7,0.24,11,25,44.0,68,16,26.5,31.6,19,36.8,38.0,29,3,10.3,1,0.33,12.4,Matches
Matheus Donelli,br BRA,GK,22-034,1.0,1,0,0,0,0,1.0,0.2,0.0,-0.01,4,11,36.4,25,4,36.0,32.4,5,40.0,32.4,13,0,0.0,1,1.0,17.5,Matches
Squad Total,0,0,26.6,10.0,11,1,0,0,2,11.8,0.23,2.8,0.28,48,102,47.1,232,46,29.3,0.0,70,48.6,41.4,140,7,5.0,8,0.8,0.0,0
Opponent Total,0,0,28.8,10.0,7,0,0,1,0,10.3,0.22,3.3,0.33,47,139,33.8,234,33,39.7,35.6,79,58.2,42.7,157,10,6.4,9,0.9,13.5,0
