D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-04-02,21:30,Sudamericana,Group stage,Tue,Away,D,1.0,1.0,uy Racing,0.0,0.0,62.0,1685.0,Cássio,4-2-3-1,Jhon Hinestroza,Match Report,0.0
2024-04-09,19:00,Sudamericana,Group stage,Tue,Home,W,4.0,0.0,py Nacional,0.0,0.0,77.0,32351.0,Cássio,4-2-3-1,Jhon Ospina,Match Report,0.0
2024-04-14,16:00,Série A,Matchweek 1,Sun,Home,D,0.0,0.0,Atlético Mineiro,0.5,0.3,47.0,44285.0,Cássio,4-2-3-1,Yuri Elino Ferreira da Cruz,Match Report,0.0
2024-04-17,20:00,Série A,Matchweek 2,Wed,Away,L,0.0,2.0,Juventude,1.1,1.6,56.0,7478.0,Cássio,4-3-3,Bruno Arleu,Match Report,0.0
2024-04-20,18:30,Série A,Matchweek 3,Sat,Away,L,0.0,1.0,Red Bull Bragantino,1.2,0.5,65.0,9466.0,Cássio,4-2-3-1,Rafael Rodrigo Klein,Match Report,0.0
2024-04-23,21:30,Sudamericana,Group stage,Tue,Away,L,0.0,1.0,ar Arg Juniors,0.0,0.0,57.0,0.0,Cássio,4-2-3-1,Piero Maza,Match Report,0.0
2024-04-28,16:00,Série A,Matchweek 4,Sun,Home,W,3.0,0.0,Fluminense,1.2,0.4,31.0,42119.0,Fagner,4-3-3,Ramon Abatti,Match Report,0.0
2024-05-04,21:00,Série A,Matchweek 5,Sat,Home,D,0.0,0.0,Fortaleza,1.9,1.1,64.0,42456.0,Fagner,4-2-3-1,Felipe Fernandes de Lima,Match Report,0.0
2024-05-07,18:00,Sudamericana,Group stage,Tue,Away,W,2.0,0.0,py Nacional,0.0,0.0,55.0,2058.0,Paulinho,4-3-3,Ángel Arteaga,Match Report,0.0
2024-05-11,16:00,Série A,Matchweek 6,Sat,Away,L,0.0,2.0,Flamengo,1.6,1.7,42.0,56829.0,Paulinho,3-4-3,Ramon Abatti,Match Report,0.0
2024-05-14,21:30,Sudamericana,Group stage,Tue,Home,W,4.0,0.0,ar Arg Juniors,0.0,0.0,41.0,40049.0,Fagner,4-3-3,Felipe González,Match Report,0.0
2024-05-28,19:00,Sudamericana,Group stage,Tue,Home,W,3.0,0.0,uy Racing,0.0,0.0,65.0,40353.0,Fagner,4-3-3,Roberto Pérez,Match Report,0.0
2024-06-01,21:00,Série A,Matchweek 7,Sat,Home,L,0.0,1.0,Botafogo (RJ),0.7,1.1,53.0,41281.0,Carlos Miguel,4-3-3,Anderson Daronco,Match Report,0.0
2024-06-11,19:00,Série A,Matchweek 8,Tue,Away,D,2.0,2.0,Atl Goianiense,0.4,3.1,27.0,0.0,Raniele,4-3-3,Paulo Cesar Zanovelli da Silva,Match Report,0.0
2024-06-16,16:00,Série A,Matchweek 9,Sun,Home,D,2.0,2.0,São Paulo,0.9,0.9,40.0,0.0,Raniele,4-2-3-1,Ramon Abatti,Match Report,0.0
2024-06-19,21:30,Série A,Matchweek 10,Wed,Away,L,0.0,1.0,Internacional,0.8,0.5,53.0,0.0,Raniele,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,0.0
2024-06-23,16:00,Série A,Matchweek 11,Sun,Away,0,0.0,0.0,Ath Paranaense,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-06-26,20:00,Série A,Matchweek 12,Wed,Home,0,0.0,0.0,Cuiabá,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-07-01,20:00,Série A,Matchweek 13,Mon,Away,0,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-07-04,20:00,Série A,Matchweek 14,Thu,Home,0,0.0,0.0,Vitória,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-07-07,16:00,Série A,Matchweek 15,Sun,Away,0,0.0,0.0,Cruzeiro,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-07-10,0,Série A,Matchweek 16,Wed,Away,0,0.0,0.0,Vasco da Gama,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-07-17,0,Série A,Matchweek 17,Wed,Home,0,0.0,0.0,Criciúma,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-07-20,0,Série A,Matchweek 18,Sat,Away,0,0.0,0.0,Bahia,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
2024-07-24,0,Série A,Matchweek 19,Wed,Home,0,0.0,0.0,Grêmio,0.0,0.0,0.0,0.0,0,0,0,Head-to-Head,0.0
