Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Hugo,br BRA,DF,26-296,9.3,337,427,78.9,5202,2402,182,208,87.5,137,175,78.3,15,28,53.6,2,0.8,0.2,1.2,9,25,1,0,33,Matches
Rodrigo Garro,ar ARG,"MF,FW",26-168,8.7,312,455,68.6,5677,2084,140,168,83.3,118,154,76.6,40,96,41.7,2,1.2,2.4,0.8,20,40,13,1,48,Matches
Raniele,br BRA,MF,27-172,8.4,213,296,72.0,3704,1068,86,111,77.5,111,142,78.2,12,23,52.2,0,0.3,0.3,-0.3,5,11,0,0,18,Matches
Wesley Ribeiro,br BRA,FW,19-107,8.1,133,184,72.3,2261,777,71,86,82.6,47,55,85.5,13,24,54.2,0,1.5,1.3,-1.5,11,18,15,5,27,Matches
Félix Torres Caicedo,ec ECU,DF,27-161,7.0,362,420,86.2,7094,2373,114,126,90.5,203,228,89.0,39,54,72.2,0,0.8,0.5,-0.8,3,28,0,0,27,Matches
Cacá,br BRA,DF,25-056,6.8,254,295,86.1,5513,1533,62,67,92.5,145,152,95.4,44,65,67.7,1,0.1,0.0,0.9,1,8,0,0,10,Matches
Yuri Alberto,br BRA,FW,23-094,6.2,72,99,72.7,991,169,45,59,76.3,17,20,85.0,5,7,71.4,1,0.3,0.2,0.7,6,5,3,0,8,Matches
Carlos Miguel,br BRA,GK,25-255,6.0,147,185,79.5,4342,3127,20,21,95.2,76,77,98.7,50,86,58.1,0,0.1,0.0,-0.1,1,3,1,0,0,Matches
Breno,br BRA,MF,19-121,5.6,173,211,82.0,2955,828,86,98,87.8,61,69,88.4,21,31,67.7,0,0.1,0.6,-0.1,3,16,1,0,20,Matches
Igor Coronado,br BRA,"MF,FW",31-307,5.6,193,271,71.2,3520,987,82,92,89.1,78,103,75.7,26,52,50.0,0,1.3,1.5,-1.3,16,26,8,4,30,Matches
Matheuzinho,br BRA,"DF,FW",23-286,6.0,204,262,77.9,3453,1276,110,123,89.4,70,86,81.4,19,40,47.5,0,0.3,0.2,-0.3,6,12,6,3,12,Matches
Ángel Romero,py PAR,FW,31-352,4.7,94,130,72.3,1494,426,46,55,83.6,34,37,91.9,9,17,52.9,0,0.2,0.4,-0.2,4,15,6,2,18,Matches
Fagner,br BRA,"DF,MF",35-009,4.3,160,212,75.5,2744,1200,71,82,86.6,72,86,83.7,13,32,40.6,0,0.6,0.5,-0.6,7,10,5,3,14,Matches
Gustavo Henrique,br BRA,DF,31-088,4.2,154,178,86.5,3062,865,51,54,94.4,87,96,90.6,16,28,57.1,0,0.0,0.0,0.0,1,5,1,0,6,Matches
Cássio,br BRA,GK,37-014,3.0,71,88,80.7,2099,1349,8,8,100.0,34,36,94.4,28,42,66.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Gustavo Mosquito,br BRA,FW,26-287,3.0,60,76,78.9,752,184,36,40,90.0,16,21,76.2,1,3,33.3,1,0.2,0.1,0.8,4,7,2,2,6,Matches
Fausto Vera,ar ARG,MF,24-086,2.4,120,139,86.3,2158,502,47,56,83.9,59,63,93.7,12,16,75.0,0,0.1,0.1,-0.1,3,12,3,0,21,Matches
Pedro Henrique,br BRA,FW,34-004,0.8,17,24,70.8,228,43,11,14,78.6,4,6,66.7,1,3,33.3,0,0.4,0.2,-0.4,2,0,1,0,2,Matches
Pedro Raul,br BRA,FW,27-228,2.1,22,44,50.0,237,49,12,23,52.2,4,9,44.4,1,2,50.0,0,0.1,0.2,-0.1,1,3,1,0,4,Matches
Paulinho,br BRA,MF,35-331,1.3,52,59,88.1,690,178,30,32,93.8,18,20,90.0,1,2,50.0,0,0.0,0.0,0.0,0,6,0,0,6,Matches
Caetano,br BRA,"DF,FW",24-362,1.2,52,53,98.1,1097,347,13,13,100.0,32,32,100.0,6,7,85.7,0,0.1,0.0,-0.1,1,4,0,0,6,Matches
Raul Bicalho,br BRA,DF,25-057,1.0,49,61,80.3,1096,376,13,17,76.5,27,29,93.1,9,13,69.2,0,0.0,0.0,0.0,0,2,0,0,3,Matches
Matheus Donelli,br BRA,GK,22-034,1.0,23,30,76.7,623,348,4,4,100.0,12,12,100.0,7,14,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Gabriel Moscardo,br BRA,MF,18-266,0.9,15,22,68.2,221,82,7,10,70.0,8,10,80.0,0,1,0.0,0,0.0,0.0,0.0,0,1,1,0,4,Matches
Maycon,br BRA,MF,26-341,0.5,25,32,78.1,398,116,14,17,82.4,10,12,83.3,1,2,50.0,0,0.0,0.1,0.0,1,2,1,0,4,Matches
Matheus Bidu,br BRA,DF,25-047,0.5,34,40,85.0,672,224,9,9,100.0,18,20,90.0,5,7,71.4,0,0.1,0.1,-0.1,2,4,1,0,5,Matches
Giovane,br BRA,"MF,DF",20-209,0.4,5,9,55.6,127,41,1,4,25.0,2,3,66.7,2,2,100.0,0,0.0,0.1,0.0,1,0,2,2,0,Matches
Guilherme Biro,br BRA,MF,20-061,0.1,6,7,85.7,96,31,4,4,100.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0.0,0,0,1,0,1,Matches
Léo Mana,br BRA,DF,20-075,0.1,9,13,69.2,121,11,7,8,87.5,2,4,50.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
João Pedro,br BRA,DF,20-172,0.1,3,4,75.0,94,86,1,1,100.0,0,0,0.0,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Matheus Araújo,br BRA,FW,22-029,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,26.6,10.0,3371,4326,77.9,62721,23082,1383,1610,85.9,1503,1759,85.4,399,702,56.8,7,8.2,9.1,-1.2,108,263,73,22,334,0
Opponent Total,0,0,28.8,10.0,3696,4696,78.7,65074,22594,1631,1861,87.6,1599,1883,84.9,358,680,52.6,8,9.2,9.3,-1.2,107,284,60,16,335,0
