Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Hugo,br BRA,DF,26-296,10,10,834.0,9.3,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.8,1.3,12.0,33.0,18.0,0.0,0.22,0.22,0.0,0.22,0.05,0.09,0.14,0.05,0.14,Matches
Rodrigo Garro,ar ARG,"MF,FW",26-168,9,9,779.0,8.7,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,1.2,2.1,12.0,48.0,32.0,0.0,0.23,0.23,0.0,0.23,0.1,0.14,0.25,0.1,0.25,Matches
Raniele,br BRA,MF,27-172,9,9,755.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8,0.8,0.3,1.0,10.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.12,0.09,0.12,Matches
Wesley Ribeiro,br BRA,FW,19-107,10,9,727.0,8.1,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.9,0.9,1.5,2.5,34.0,27.0,59.0,0.25,0.0,0.25,0.25,0.25,0.12,0.19,0.3,0.12,0.3,Matches
Félix Torres Caicedo,ec ECU,DF,27-161,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.8,1.1,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.11,0.16,0.05,0.16,Matches
Cacá,br BRA,DF,25-056,7,7,614.0,6.8,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.3,1.3,0.1,1.3,1.0,10.0,0.0,0.15,0.15,0.29,0.15,0.29,0.18,0.01,0.19,0.18,0.19,Matches
Yuri Alberto,br BRA,FW,23-094,8,6,557.0,6.2,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.6,1.6,0.3,1.8,9.0,8.0,31.0,0.32,0.16,0.48,0.32,0.48,0.25,0.04,0.29,0.25,0.29,Matches
Carlos Miguel,br BRA,GK,25-255,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Breno,br BRA,MF,19-121,8,6,508.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.1,0.5,5.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,Matches
Igor Coronado,br BRA,"MF,FW",31-307,8,6,501.0,5.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,1.3,1.5,17.0,30.0,35.0,0.18,0.0,0.18,0.18,0.18,0.03,0.24,0.28,0.03,0.28,Matches
Matheuzinho,br BRA,"DF,FW",23-286,8,5,544.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.3,0.8,3.0,12.0,30.0,0.0,0.0,0.0,0.0,0.0,0.09,0.05,0.14,0.09,0.14,Matches
Ángel Romero,py PAR,FW,31-352,7,5,426.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.1,1.1,0.2,1.3,7.0,18.0,38.0,0.0,0.0,0.0,0.0,0.0,0.23,0.05,0.27,0.23,0.27,Matches
Fagner,br BRA,"DF,MF",35-009,5,5,384.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.6,5.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,0.15,0.01,0.15,Matches
Gustavo Henrique,br BRA,DF,31-088,5,5,374.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.5,0.0,0.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches
Cássio,br BRA,GK,37-014,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gustavo Mosquito,br BRA,FW,26-287,7,2,266.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.2,0.6,6.0,6.0,26.0,0.34,0.34,0.68,0.34,0.68,0.15,0.05,0.2,0.15,0.2,Matches
Fausto Vera,ar ARG,MF,24-086,6,2,212.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,6.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.16,0.12,0.16,Matches
Pedro Henrique,br BRA,FW,34-004,2,2,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.08,0.49,0.57,0.08,0.57,Matches
Pedro Raul,br BRA,FW,27-228,6,1,188.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,2.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.1,0.06,0.1,Matches
Paulinho,br BRA,MF,35-331,6,1,118.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.3,Matches
Caetano,br BRA,"DF,FW",24-362,2,1,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.1,0.2,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.13,0.08,0.13,Matches
Raul Bicalho,br BRA,DF,25-057,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matheus Donelli,br BRA,GK,22-034,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Moscardo,br BRA,MF,18-266,2,1,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Maycon,br BRA,MF,26-341,2,0,47.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches
Matheus Bidu,br BRA,DF,25-047,2,0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.13,0.17,0.05,0.17,Matches
Giovane,br BRA,"MF,DF",20-209,3,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.17,0.04,0.17,Matches
Guilherme Biro,br BRA,MF,20-061,2,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.81,0.81,0.81,Matches
Léo Mana,br BRA,DF,20-075,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Pedro,br BRA,DF,20-172,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matheus Araújo,br BRA,FW,22-029,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Arthur,br BRA,FW,21-100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ryan Gustavo,br BRA,MF,20-341,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Felipe Longo,br BRA,GK,19-107,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Palacios,ec ECU,DF,24-344,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
