Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Hugo,br BRA,DF,26-296,9.3,12,1.29,8,1,0,0,2,1,1,0.11,1,0,0,0,0,0,Matches
Rodrigo Garro,ar ARG,"MF,FW",26-168,8.7,37,4.27,21,12,0,1,2,1,2,0.23,1,1,0,0,0,0,Matches
Raniele,br BRA,MF,27-172,8.4,14,1.67,10,0,0,0,3,1,1,0.12,0,0,0,0,1,0,Matches
Wesley Ribeiro,br BRA,FW,19-107,8.1,33,4.09,20,1,6,1,4,1,3,0.37,1,0,2,0,0,0,Matches
Félix Torres Caicedo,ec ECU,DF,27-161,7.0,12,1.71,11,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Cacá,br BRA,DF,25-056,6.8,5,0.73,4,0,0,1,0,0,1,0.15,1,0,0,0,0,0,Matches
Yuri Alberto,br BRA,FW,23-094,6.2,18,2.91,9,0,1,3,3,2,1,0.16,0,0,0,0,0,1,Matches
Carlos Miguel,br BRA,GK,25-255,6.0,2,0.33,2,0,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
Breno,br BRA,MF,19-121,5.6,9,1.59,6,1,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Igor Coronado,br BRA,"MF,FW",31-307,5.6,25,4.49,16,8,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Matheuzinho,br BRA,"DF,FW",23-286,6.0,16,2.65,9,5,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Ángel Romero,py PAR,FW,31-352,4.7,13,2.75,10,0,1,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Fagner,br BRA,"DF,MF",35-009,4.3,10,2.34,7,3,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gustavo Henrique,br BRA,DF,31-088,4.2,3,0.72,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Cássio,br BRA,GK,37-014,3.0,1,0.33,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gustavo Mosquito,br BRA,FW,26-287,3.0,8,2.71,6,0,1,0,0,1,1,0.34,0,0,0,0,0,1,Matches
Fausto Vera,ar ARG,MF,24-086,2.4,5,2.12,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedro Henrique,br BRA,FW,34-004,0.8,3,3.6,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedro Raul,br BRA,FW,27-228,2.1,4,1.91,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Paulinho,br BRA,MF,35-331,1.3,4,3.05,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Caetano,br BRA,"DF,FW",24-362,1.2,2,1.61,1,0,0,1,0,0,1,0.8,1,0,0,0,0,0,Matches
Raul Bicalho,br BRA,DF,25-057,1.0,1,1.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus Donelli,br BRA,GK,22-034,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Moscardo,br BRA,MF,18-266,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Maycon,br BRA,MF,26-341,0.5,4,7.66,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus Bidu,br BRA,DF,25-047,0.5,4,8.18,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Giovane,br BRA,"MF,DF",20-209,0.4,1,2.65,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Guilherme Biro,br BRA,MF,20-061,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Léo Mana,br BRA,DF,20-075,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
João Pedro,br BRA,DF,20-172,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus Araújo,br BRA,FW,22-029,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,26.6,10.0,246,24.6,166,32,10,13,17,8,12,1.2,6,1,2,0,1,2,0
Opponent Total,0,0,28.8,10.0,237,23.7,182,22,9,9,11,4,16,1.6,12,0,1,0,1,2,0
