Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Hugo,br BRA,DF,26-296,10,834.0,83.0,92.7,9.3,10,83.0,7,0,0.0,0,0.7,7.0,11.0,-4.0,-0.43,-0.43,9.1,10.9,-1.8,-0.2,-1.5,Matches
Rodrigo Garro,ar ARG,"MF,FW",26-168,9,779.0,87.0,86.6,8.7,9,87.0,6,0,0.0,0,0.67,5.0,9.0,-4.0,-0.46,-0.46,9.0,10.1,-1.1,-0.13,-0.31,Matches
Raniele,br BRA,MF,27-172,9,755.0,84.0,83.9,8.4,9,84.0,6,0,0.0,0,0.78,7.0,9.0,-2.0,-0.24,1.0,8.1,8.8,-0.8,-0.09,-0.04,Matches
Wesley Ribeiro,br BRA,FW,19-107,10,727.0,73.0,80.8,8.1,9,78.0,5,1,22.0,0,0.7,7.0,7.0,0.0,0.0,2.08,8.5,7.7,0.9,0.11,1.0,Matches
Félix Torres Caicedo,ec ECU,DF,27-161,7,630.0,90.0,70.0,7.0,7,90.0,7,0,0.0,0,0.71,3.0,6.0,-3.0,-0.43,-0.1,8.1,6.7,1.5,0.21,0.99,Matches
Cacá,br BRA,DF,25-056,7,614.0,88.0,68.2,6.8,7,88.0,6,0,0.0,3,0.86,7.0,8.0,-1.0,-0.15,0.8,7.5,8.7,-1.2,-0.18,-0.29,Matches
Yuri Alberto,br BRA,FW,23-094,8,557.0,70.0,61.9,6.2,6,82.0,3,2,34.0,0,0.38,4.0,7.0,-3.0,-0.48,-0.22,5.7,5.5,0.1,0.02,0.28,Matches
Carlos Miguel,br BRA,GK,25-255,6,540.0,90.0,60.0,6.0,6,90.0,6,0,0.0,2,1.0,7.0,7.0,0.0,0.0,1.0,6.7,8.2,-1.5,-0.25,-0.42,Matches
Breno,br BRA,MF,19-121,8,508.0,64.0,56.4,5.6,6,76.0,1,2,26.0,2,0.75,4.0,4.0,0.0,0.0,0.92,6.4,5.7,0.6,0.11,0.46,Matches
Igor Coronado,br BRA,"MF,FW",31-307,8,501.0,63.0,55.7,5.6,6,78.0,3,2,16.0,0,0.38,3.0,7.0,-4.0,-0.72,-0.72,4.8,5.5,-0.7,-0.13,-0.1,Matches
