Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Sergio Herrera,es ESP,GK,30.0,31.9,2,0,0,0,7,0,0,0,2,0,0,0,26,10,0,100.0,Matches
Jesús Areso,es ESP,DF,24.0,29.6,3,0,0,30,20,3,110,18,24,0,0,0,130,28,21,57.1,Matches
Ante Budimir,hr CRO,FW,32.0,27.1,4,0,0,40,26,27,10,5,15,3,0,0,55,158,124,56.0,Matches
Catena,es ESP,DF,28.0,28.2,8,1,0,47,15,1,0,15,18,0,1,0,129,59,30,66.3,Matches
David García,es ESP,DF,29.0,25.9,5,0,0,33,13,1,2,18,18,0,1,0,129,93,35,72.7,Matches
Aimar Oroz,es ESP,MF,21.0,26.0,3,0,0,39,46,2,11,16,26,0,0,0,144,19,39,32.8,Matches
Rubén Peña,es ESP,"DF,FW",32.0,23.2,3,0,0,28,24,6,111,30,25,0,0,0,134,14,42,25.0,Matches
Moi Gómez,es ESP,"MF,FW",29.0,22.3,3,0,0,29,30,2,52,11,19,0,0,0,118,13,18,41.9,Matches
Johan Mojica,co COL,DF,30.0,22.7,1,0,0,22,18,0,116,21,22,0,0,0,168,15,14,51.7,Matches
Jon Moncayola,es ESP,MF,25.0,20.0,2,1,0,24,8,0,90,15,18,0,0,0,98,16,14,53.3,Matches
Lucas Torró,es ESP,MF,29.0,19.9,5,0,0,43,16,0,3,33,15,0,0,0,115,71,41,63.4,Matches
Iker Muñoz,es ESP,MF,20.0,20.6,5,0,0,37,55,0,13,11,18,0,0,0,100,56,37,60.2,Matches
Rubén García,es ESP,"FW,MF",30.0,17.2,1,0,0,24,27,6,101,12,18,0,0,0,86,30,36,45.5,Matches
Juan Cruz Armada,es ESP,DF,31.0,18.5,3,0,0,20,4,1,21,12,15,0,0,0,89,21,17,55.3,Matches
Jorge Herrando,es ESP,DF,22.0,18.3,4,0,0,26,10,0,0,15,19,0,0,0,49,26,25,51.0,Matches
Raúl,es ESP,FW,22.0,15.1,4,0,0,13,12,9,6,5,4,0,0,0,28,50,69,42.0,Matches
Pablo Ibáñez,es ESP,MF,24.0,12.8,5,0,0,26,16,2,12,9,9,1,0,0,74,36,38,48.6,Matches
Ezequiel Ávila,ar ARG,"FW,MF",29.0,9.6,3,2,0,8,20,4,79,4,2,0,0,0,37,10,20,33.3,Matches
José Arnaiz,es ESP,"FW,MF",28.0,10.3,3,0,0,8,19,3,46,3,8,0,0,0,39,11,14,44.0,Matches
Unai García,es ESP,DF,31.0,6.2,6,1,1,9,1,0,5,8,9,0,0,0,21,4,7,36.4,Matches
Aitor Fernández,es ESP,GK,32.0,6.1,2,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0.0,Matches
Kike Barja,es ESP,"FW,MF",26.0,3.4,3,0,0,8,4,1,23,2,2,0,0,0,16,3,5,37.5,Matches
Nacho Vidal,es ESP,"DF,FW",28.0,1.1,0,0,0,0,1,0,0,0,4,0,0,0,3,2,4,33.3,Matches
Darko Brašanac,rs SRB,MF,31.0,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,50.0,Matches
Iñigo Arguibide,es ESP,DF,18.0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
Jorge Moreno,es ESP,DF,22.0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,50.0,Matches
Xabier Huarte Armendáriz,es ESP,MF,22.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Asier Osambela,es ESP,MF,19.0,0.1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,50.0,Matches
Max Svensson,es ESP,FW,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Squad Total,0,0,27.7,38.0,78,5,1,518,392,68,813,263,311,4,2,0,1802,750,655,53.4,0
Opponent Total,0,0,27.0,38.0,92,6,2,420,500,126,694,291,339,1,5,0,1887,655,750,46.6,0
