Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Sergio Herrera,es ESP,GK,30.0,31.9,1264,948,1250,18,0,0,1264,0,0,0.0,0,0.0,671,4122,2365,0,0,0,2,0,547,0,Matches
Jesús Areso,es ESP,DF,24.0,29.6,1669,85,367,682,643,23,1669,82,44,53.7,34,41.5,742,4479,2388,78,60,8,52,25,895,180,Matches
Ante Budimir,hr CRO,FW,32.0,27.1,736,23,53,307,382,152,732,31,10,32.3,20,64.5,311,1272,504,21,12,17,81,31,508,99,Matches
Catena,es ESP,DF,28.0,28.2,1574,195,786,747,55,31,1574,7,3,42.9,4,57.1,799,3219,1577,5,2,0,5,4,912,1,Matches
David García,es ESP,DF,29.0,25.9,1585,166,665,863,64,24,1585,4,3,75.0,1,25.0,796,4308,2698,21,12,0,9,2,914,4,Matches
Aimar Oroz,es ESP,MF,21.0,26.0,1298,17,157,651,516,62,1297,52,26,50.0,18,34.6,773,4229,2079,52,46,9,58,42,928,126,Matches
Rubén Peña,es ESP,"DF,FW",32.0,23.2,1241,49,290,501,468,41,1241,73,35,47.9,33,45.2,608,3824,1843,62,43,9,45,33,670,147,Matches
Moi Gómez,es ESP,"MF,FW",29.0,22.3,1346,22,157,792,411,29,1346,29,17,58.6,11,37.9,767,4018,1680,36,25,3,21,13,975,69,Matches
Johan Mojica,co COL,DF,30.0,22.7,1426,60,342,604,495,29,1426,45,17,37.8,25,55.6,675,3865,1785,57,52,13,46,10,799,117,Matches
Jon Moncayola,es ESP,MF,25.0,20.0,1182,22,211,644,329,13,1182,12,6,50.0,6,50.0,538,2237,998,14,10,2,20,13,759,46,Matches
Lucas Torró,es ESP,MF,29.0,19.9,986,54,223,551,214,35,986,8,6,75.0,1,12.5,423,1829,555,3,7,1,14,10,569,15,Matches
Iker Muñoz,es ESP,MF,20.0,20.6,1200,68,251,761,192,28,1200,19,5,26.3,9,47.4,597,2583,1114,17,14,3,21,4,749,23,Matches
Rubén García,es ESP,"FW,MF",30.0,17.2,951,19,125,365,466,40,951,31,18,58.1,9,29.0,473,2042,730,16,26,4,31,23,647,117,Matches
Juan Cruz Armada,es ESP,DF,31.0,18.5,1071,56,315,567,200,5,1071,12,3,25.0,7,58.3,508,2514,1248,16,16,0,13,6,575,29,Matches
Jorge Herrando,es ESP,DF,22.0,18.3,899,125,476,399,25,10,899,2,2,100.0,0,0.0,442,1982,870,3,3,0,4,2,524,1,Matches
Raúl,es ESP,FW,22.0,15.1,455,12,35,199,224,64,455,21,6,28.6,13,61.9,221,899,381,16,11,7,36,16,339,68,Matches
Pablo Ibáñez,es ESP,MF,24.0,12.8,621,20,85,304,241,45,621,30,8,26.7,21,70.0,318,1978,855,26,20,4,19,10,394,54,Matches
Ezequiel Ávila,ar ARG,"FW,MF",29.0,9.6,474,5,41,183,253,28,474,18,5,27.8,10,55.6,236,1037,429,14,16,5,12,1,314,75,Matches
José Arnaiz,es ESP,"FW,MF",28.0,10.3,449,3,37,158,256,30,449,29,11,37.9,15,51.7,259,1677,747,23,20,7,27,24,299,85,Matches
Unai García,es ESP,DF,31.0,6.2,259,26,121,124,16,7,259,1,0,0.0,1,100.0,104,379,183,2,2,0,3,3,136,1,Matches
Aitor Fernández,es ESP,GK,32.0,6.1,216,156,207,9,1,1,216,0,0,0.0,0,0.0,112,636,426,0,0,0,0,0,95,0,Matches
Kike Barja,es ESP,"FW,MF",26.0,3.4,165,5,15,55,98,14,165,22,11,50.0,8,36.4,109,712,357,17,8,5,17,7,128,41,Matches
Nacho Vidal,es ESP,"DF,FW",28.0,1.1,62,5,20,21,21,4,62,2,1,50.0,1,50.0,25,85,32,0,1,0,1,2,26,4,Matches
Darko Brašanac,rs SRB,MF,31.0,0.5,17,1,1,8,8,1,17,0,0,0.0,0,0.0,7,75,50,2,1,0,0,0,13,3,Matches
Iñigo Arguibide,es ESP,DF,18.0,0.2,8,0,4,3,1,0,8,0,0,0.0,0,0.0,1,3,0,0,0,0,1,0,1,0,Matches
Jorge Moreno,es ESP,DF,22.0,0.2,14,5,9,4,1,0,14,0,0,0.0,0,0.0,2,7,0,0,0,0,0,0,4,0,Matches
Xabier Huarte Armendáriz,es ESP,MF,22.0,0.1,2,0,0,2,0,0,2,0,0,0.0,0,0.0,2,5,0,0,1,0,0,1,3,0,Matches
Asier Osambela,es ESP,MF,19.0,0.1,9,0,1,4,4,2,9,0,0,0.0,0,0.0,3,6,0,0,0,0,1,1,6,1,Matches
Max Svensson,es ESP,FW,0.0,0.0,2,0,0,0,2,2,2,0,0,0.0,0,0.0,0,0,0,0,0,0,1,0,1,0,Matches
Squad Total,0,0,27.7,38.0,21181,2147,6244,9526,5586,720,21176,530,237,44.7,247,46.6,10522,54022,25894,501,408,97,540,283,12730,1306,0
Opponent Total,0,0,27.0,38.0,23425,2440,7860,10580,5164,768,23423,589,274,46.5,243,41.3,13001,66811,34389,646,459,171,692,282,14838,1414,0
