Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Sergio Herrera,es ESP,GK,30.0,31.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Jesús Areso,es ESP,DF,24.0,29.6,1,9,2,22.2,0.3,0.07,0.11,0.5,27.1,0,0,0,0.2,0.2,0.02,0.8,0.8,Matches
Ante Budimir,hr CRO,FW,32.0,27.1,17,73,31,42.5,2.7,1.15,0.19,0.45,12.8,0,3,4,14.2,11.1,0.15,2.8,2.9,Matches
Catena,es ESP,DF,28.0,28.2,1,18,5,27.8,0.64,0.18,0.06,0.2,13.3,1,0,0,1.3,1.3,0.07,-0.3,-0.3,Matches
David García,es ESP,DF,29.0,25.9,0,15,2,13.3,0.58,0.08,0.0,0.0,9.8,0,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
Aimar Oroz,es ESP,MF,21.0,26.0,2,24,5,20.8,0.92,0.19,0.04,0.2,18.0,1,1,1,3.5,2.8,0.11,-1.5,-1.8,Matches
Rubén Peña,es ESP,"DF,FW",32.0,23.2,0,17,5,29.4,0.73,0.22,0.0,0.0,21.0,0,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
Moi Gómez,es ESP,"MF,FW",29.0,22.3,3,19,7,36.8,0.85,0.31,0.16,0.43,21.3,1,0,0,1.7,1.7,0.09,1.3,1.3,Matches
Johan Mojica,co COL,DF,30.0,22.7,0,17,1,5.9,0.75,0.04,0.0,0.0,22.1,2,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
Jon Moncayola,es ESP,MF,25.0,20.0,1,16,5,31.3,0.8,0.25,0.06,0.2,23.0,0,0,0,0.6,0.6,0.04,0.4,0.4,Matches
Lucas Torró,es ESP,MF,29.0,19.9,1,30,7,23.3,1.51,0.35,0.03,0.14,22.3,1,0,0,1.5,1.5,0.05,-0.5,-0.5,Matches
Iker Muñoz,es ESP,MF,20.0,20.6,4,23,6,26.1,1.12,0.29,0.17,0.67,21.6,0,0,0,1.1,1.1,0.05,2.9,2.9,Matches
Rubén García,es ESP,"FW,MF",30.0,17.2,3,28,10,35.7,1.63,0.58,0.11,0.3,18.0,3,0,0,2.3,2.3,0.08,0.7,0.7,Matches
Juan Cruz Armada,es ESP,DF,31.0,18.5,0,3,0,0.0,0.16,0.0,0.0,0.0,28.7,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Jorge Herrando,es ESP,DF,22.0,18.3,0,4,0,0.0,0.22,0.0,0.0,0.0,14.5,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
Raúl,es ESP,FW,22.0,15.1,6,33,12,36.4,2.19,0.8,0.18,0.5,11.6,0,0,0,4.9,4.9,0.15,1.1,1.1,Matches
Pablo Ibáñez,es ESP,MF,24.0,12.8,1,27,7,25.9,2.11,0.55,0.04,0.14,18.1,0,0,0,2.3,2.3,0.08,-1.3,-1.3,Matches
Ezequiel Ávila,ar ARG,"FW,MF",29.0,9.6,1,27,6,22.2,2.81,0.62,0.04,0.17,21.2,0,0,0,2.0,2.0,0.08,-1.0,-1.0,Matches
José Arnaiz,es ESP,"FW,MF",28.0,10.3,2,29,9,31.0,2.81,0.87,0.07,0.22,22.7,5,0,0,1.7,1.7,0.06,0.3,0.3,Matches
Unai García,es ESP,DF,31.0,6.2,1,2,1,50.0,0.32,0.16,0.5,1.0,14.4,0,0,0,0.1,0.1,0.06,0.9,0.9,Matches
Aitor Fernández,es ESP,GK,32.0,6.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Kike Barja,es ESP,"FW,MF",26.0,3.4,0,4,2,50.0,1.19,0.59,0.0,0.0,14.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Nacho Vidal,es ESP,"DF,FW",28.0,1.1,1,3,1,33.3,2.81,0.94,0.33,1.0,12.4,0,0,0,0.3,0.3,0.1,0.7,0.7,Matches
Darko Brašanac,rs SRB,MF,31.0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Iñigo Arguibide,es ESP,DF,18.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Jorge Moreno,es ESP,DF,22.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Xabier Huarte Armendáriz,es ESP,MF,22.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Asier Osambela,es ESP,MF,19.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Max Svensson,es ESP,FW,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.7,38.0,45,421,124,29.5,11.08,3.26,0.1,0.33,17.9,14,4,5,40.5,36.6,0.09,4.5,4.4,0
Opponent Total,0,0,27.0,38.0,56,436,150,34.4,11.47,3.95,0.13,0.37,16.7,15,1,2,49.9,48.5,0.11,6.1,6.5,0
