Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Sergio Herrera,es ESP,GK,30.0,32,32,2869,31.9,47,1.47,132,84,64.4,12,7,13,9,28.1,1,0,1,0,100.0,Matches
Aitor Fernández,es ESP,GK,32.0,7,6,551,6.1,9,1.47,20,11,60.0,0,2,4,1,16.7,1,1,0,0,0.0,Matches
Squad Total,0,0,27.7,38,38,3420,38.0,56,1.47,152,95,63.8,12,9,17,10,26.3,2,1,1,0,50.0,0
Opponent Total,0,0,27.0,38,38,3420,38.0,45,1.18,129,83,68.2,17,9,12,10,26.3,5,4,1,0,20.0,0
