Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Sergio Herrera,es ESP,GK,30.0,31.9,766,1185,64.6,26571,22063,87,87,100.0,315,323,97.5,362,770,47.0,0,0.0,0.1,0.0,1,35,0,0,1,Matches
Jesús Areso,es ESP,DF,24.0,29.6,1021,1368,74.6,16878,7275,502,572,87.8,416,547,76.1,79,160,49.4,6,3.6,2.9,2.4,36,77,40,24,106,Matches
Ante Budimir,hr CRO,FW,32.0,27.1,241,441,54.6,2893,814,170,249,68.3,54,127,42.5,4,12,33.3,2,1.8,1.8,0.2,12,27,10,2,42,Matches
Catena,es ESP,DF,28.0,28.2,1095,1341,81.7,25279,10188,255,284,89.8,621,679,91.5,210,355,59.2,3,1.0,1.0,2.0,6,89,3,0,77,Matches
David García,es ESP,DF,29.0,25.9,1109,1339,82.8,21953,8473,361,399,90.5,614,693,88.6,128,218,58.7,1,1.3,1.0,-0.3,5,129,5,0,133,Matches
Aimar Oroz,es ESP,MF,21.0,26.0,839,1035,81.1,12423,2859,485,560,86.6,288,329,87.5,41,63,65.1,1,1.6,2.2,-0.6,26,68,18,0,103,Matches
Rubén Peña,es ESP,"DF,FW",32.0,23.2,626,955,65.5,10643,4696,297,368,80.7,263,376,69.9,52,129,40.3,2,2.6,3.0,-0.6,28,55,33,18,78,Matches
Moi Gómez,es ESP,"MF,FW",29.0,22.3,953,1177,81.0,16451,3884,434,484,89.7,394,451,87.4,92,149,61.7,0,0.9,1.9,-0.9,24,116,12,5,127,Matches
Johan Mojica,co COL,DF,30.0,22.7,865,1193,72.5,14714,5344,460,513,89.7,315,416,75.7,78,185,42.2,3,2.6,3.2,0.4,25,58,36,25,82,Matches
Jon Moncayola,es ESP,MF,25.0,20.0,786,1025,76.7,14615,4122,340,387,87.9,329,401,82.0,106,198,53.5,3,2.3,2.5,0.7,21,95,15,5,99,Matches
Lucas Torró,es ESP,MF,29.0,19.9,604,798,75.7,9666,2491,298,368,81.0,250,310,80.6,40,71,56.3,0,0.6,0.6,-0.6,9,56,6,0,60,Matches
Iker Muñoz,es ESP,MF,20.0,20.6,739,991,74.6,13509,3354,301,360,83.6,350,442,79.2,74,144,51.4,0,0.2,0.5,-0.2,5,85,4,0,80,Matches
Rubén García,es ESP,"FW,MF",30.0,17.2,519,774,67.1,8222,2306,288,354,81.4,163,217,75.1,55,130,42.3,2,3.3,3.5,-1.3,31,31,26,9,59,Matches
Juan Cruz Armada,es ESP,DF,31.0,18.5,712,941,75.7,12473,5357,345,382,90.3,287,387,74.2,75,145,51.7,1,0.4,0.6,0.6,5,69,9,3,77,Matches
Jorge Herrando,es ESP,DF,22.0,18.3,589,738,79.8,11221,4290,213,237,89.9,315,347,90.8,56,131,42.7,1,0.2,0.1,0.8,2,33,1,0,35,Matches
Raúl,es ESP,FW,22.0,15.1,191,306,62.4,2465,453,128,190,67.4,46,68,67.6,6,10,60.0,1,0.6,0.8,0.4,10,14,6,0,22,Matches
Pablo Ibáñez,es ESP,MF,24.0,12.8,343,452,75.9,5502,1476,163,208,78.4,147,172,85.5,22,40,55.0,2,1.2,1.1,0.8,12,41,10,2,67,Matches
Ezequiel Ávila,ar ARG,"FW,MF",29.0,9.6,232,371,62.5,5068,1419,94,122,77.0,75,118,63.6,59,109,54.1,3,2.3,2.7,0.7,21,25,18,7,39,Matches
José Arnaiz,es ESP,"FW,MF",28.0,10.3,233,318,73.3,3471,615,136,157,86.6,65,85,76.5,21,43,48.8,1,1.8,1.6,-0.8,14,6,5,1,11,Matches
Unai García,es ESP,DF,31.0,6.2,158,202,78.2,3503,1226,46,51,90.2,88,99,88.9,24,49,49.0,0,0.0,0.0,0.0,1,6,0,0,12,Matches
