Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Luuk de Jong,nl NED,FW,32.0,30.6,846,810,36,0,5,0,10,5,0,0,0,0,627,0,19,Matches
Walter Benítez,ar ARG,GK,30.0,32.9,1031,841,187,37,0,1,0,0,0,0,0,0,883,3,0,Matches
Olivier Boscagli,fr FRA,DF,25.0,31.5,2847,2733,105,66,7,41,18,14,1,0,0,0,2474,9,16,Matches
Johan Bakayoko,be BEL,FW,20.0,27.7,1364,1269,93,8,8,5,130,37,35,21,2,0,1112,2,42,Matches
Jordan Teze,nl NED,DF,23.0,27.6,2102,1845,250,30,7,7,103,219,0,0,0,0,1793,7,34,Matches
André Ramalho,br BRA,DF,31.0,26.2,2282,2230,47,38,2,22,4,7,0,0,0,0,2033,5,9,Matches
Jerdy Schouten,nl NED,"MF,DF",26.0,26.9,1764,1742,19,17,0,2,4,2,0,0,0,0,1582,3,18,Matches
Joey Veerman,nl NED,MF,24.0,26.5,2223,1929,280,87,17,18,214,21,171,73,70,0,1776,14,47,Matches
Sergiño Dest,us USA,DF,22.0,23.5,1397,1202,192,18,3,1,94,174,0,0,0,0,1193,3,28,Matches
Guus Til,nl NED,MF,25.0,22.6,644,638,4,1,4,0,35,3,0,0,0,0,502,2,33,Matches
Malik Tillman,us USA,"FW,MF",21.0,17.7,763,720,39,7,14,4,30,23,8,3,1,0,617,4,25,Matches
Hirving Lozano,mx MEX,FW,28.0,17.1,655,606,47,7,2,6,81,11,27,11,12,0,502,2,23,Matches
Ismael Saibari,ma MAR,MF,22.0,11.3,487,477,10,2,1,2,5,4,0,0,0,0,418,0,9,Matches
Patrick van Aanholt,nl NED,DF,32.0,12.4,808,709,96,5,3,4,28,90,1,0,1,0,689,3,8,Matches
Mauro Júnior,br BRA,"MF,DF",24.0,9.7,685,651,34,8,1,5,20,24,2,2,0,0,593,0,11,Matches
Noa Lang,nl NED,"FW,MF",24.0,6.5,307,284,21,5,4,1,20,13,3,0,0,0,241,2,8,Matches
Yorbe Vertessen,be BEL,FW,22.0,4.9,156,153,3,0,3,1,5,3,0,0,0,0,116,0,5,Matches
Isaac Babadi,nl NED,MF,18.0,3.9,233,224,4,3,1,5,3,1,0,0,0,0,188,5,4,Matches
Ibrahim Sangaré,ci CIV,MF,25.0,2.0,171,165,4,3,3,4,0,1,0,0,0,0,151,2,0,Matches
Armel Bella Kotchap,de GER,DF,21.0,1.8,152,152,0,0,1,0,1,0,0,0,0,0,135,0,0,Matches
Ricardo Pepi,us USA,"FW,MF",20.0,5.4,153,149,3,1,1,0,2,0,0,0,0,0,125,1,2,Matches
Shurandy Sambo,nl NED,DF,21.0,2.1,188,167,21,0,0,0,6,21,0,0,0,0,158,0,4,Matches
Armando Obispo,nl NED,DF,24.0,1.9,178,176,2,0,0,3,0,1,0,0,0,0,161,0,2,Matches
Joel Drommel,nl NED,GK,26.0,1.0,36,29,7,0,0,0,0,0,0,0,0,0,34,0,0,Matches
Tygo Land,nl NED,MF,17.0,0.2,31,31,0,0,0,0,0,0,0,0,0,0,30,0,0,Matches
Richy Ledezma,us USA,MF,22.0,0.1,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
Boy Waterman,nl NED,GK,39.0,0.1,5,3,2,0,0,0,0,0,0,0,0,0,5,0,0,Matches
Anwar El Ghazi,nl NED,FW,28.0,0.0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
Jesper Uneken,nl NED,FW,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,26.1,34.0,21518,19945,1506,343,87,132,813,674,248,110,86,0,18147,67,347,0
Opponent Total,0,0,25.1,34.0,11891,10243,1600,336,23,66,394,618,103,50,33,0,8459,48,294,0
