Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Walter Benítez,ar ARG,GK,30.0,33,33,2964,32.9,20,0.61,72,54,76.4,29,3,1,18,54.5,3,3,0,0,0.0,Matches
Joel Drommel,nl NED,GK,26.0,1,1,90,1.0,1,1.0,5,4,80.0,0,1,0,0,0.0,0,0,0,0,0.0,Matches
Boy Waterman,nl NED,GK,39.0,1,0,6,0.1,0,0.0,1,1,100.0,0,0,0,0,0.0,0,0,0,0,0.0,Matches
Squad Total,0,0,26.1,34,34,3060,34.0,21,0.62,78,59,76.9,29,4,1,18,52.9,3,3,0,0,0.0,0
Opponent Total,0,0,25.1,34,34,3060,34.0,111,3.26,300,190,65.3,1,4,29,0,0.0,9,7,2,0,22.2,0
