Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Luuk de Jong,nl NED,FW,32.0,30.6,1218,36,91,504,626,268,1210,20,8,40.0,12,60.0,545,1675,538,12,9,6,64,36,920,224,Matches
Walter Benítez,ar ARG,GK,30.0,32.9,1080,866,1072,8,0,0,1080,0,0,0.0,0,0.0,654,2912,1522,0,0,0,2,0,631,0,Matches
Olivier Boscagli,fr FRA,DF,25.0,31.5,3181,275,1182,1830,185,20,3181,18,15,83.3,3,16.7,1947,9806,6241,52,43,1,12,3,2207,12,Matches
Johan Bakayoko,be BEL,FW,20.0,27.7,1715,10,112,550,1081,176,1715,173,92,53.2,70,40.5,1155,8770,4912,197,101,72,61,37,1335,434,Matches
Jordan Teze,nl NED,DF,23.0,27.6,2323,55,459,1224,648,56,2323,34,17,50.0,15,44.1,1243,5305,2882,66,43,9,24,11,1579,162,Matches
André Ramalho,br BRA,DF,31.0,26.2,2569,212,886,1566,126,31,2569,6,3,50.0,1,16.7,1576,9438,6385,29,33,0,16,4,1831,4,Matches
Jerdy Schouten,nl NED,"MF,DF",26.0,26.9,2009,89,498,1163,362,41,2009,32,17,53.1,11,34.4,1135,4761,2238,22,24,2,26,23,1415,45,Matches
Joey Veerman,nl NED,MF,24.0,26.5,2505,63,399,1276,859,47,2505,42,28,66.7,12,28.6,1353,6579,3035,52,54,8,26,24,1690,77,Matches
Sergiño Dest,us USA,DF,22.0,23.5,1651,56,421,646,601,70,1651,111,64,57.7,35,31.5,970,6866,3901,124,74,30,46,28,1110,169,Matches
Guus Til,nl NED,MF,25.0,22.6,856,21,95,341,425,136,856,21,15,71.4,6,28.6,543,2645,1382,49,31,14,39,20,653,194,Matches
Malik Tillman,us USA,"FW,MF",21.0,17.7,1067,18,119,422,545,122,1067,81,38,46.9,33,40.7,648,3698,1617,55,39,25,51,38,750,150,Matches
Hirving Lozano,mx MEX,FW,28.0,17.1,908,4,81,269,577,113,908,80,32,40.0,40,50.0,620,4744,2560,84,53,39,38,20,683,227,Matches
Ismael Saibari,ma MAR,MF,22.0,11.3,683,18,113,316,266,65,683,48,21,43.8,20,41.7,377,2592,1419,45,28,15,42,12,473,68,Matches
Patrick van Aanholt,nl NED,DF,32.0,12.4,927,17,208,467,257,50,927,19,6,31.6,12,63.2,494,2539,1472,40,25,9,14,7,615,98,Matches
Mauro Júnior,br BRA,"MF,DF",24.0,9.7,792,23,154,399,245,16,792,20,10,50.0,8,40.0,474,2463,1164,22,24,1,15,6,561,69,Matches
Noa Lang,nl NED,"FW,MF",24.0,6.5,400,1,24,147,238,50,400,29,11,37.9,14,48.3,281,2232,994,42,22,26,23,9,315,71,Matches
Yorbe Vertessen,be BEL,FW,22.0,4.9,227,9,28,79,123,29,227,21,9,42.9,11,52.4,147,1378,877,35,23,14,8,10,167,50,Matches
Isaac Babadi,nl NED,MF,18.0,3.9,280,1,34,131,122,13,280,17,12,70.6,4,23.5,160,890,490,14,10,2,10,5,222,18,Matches
Ibrahim Sangaré,ci CIV,MF,25.0,2.0,187,6,24,139,25,1,187,3,2,66.7,1,33.3,110,622,299,4,3,0,4,2,154,0,Matches
Armel Bella Kotchap,de GER,DF,21.0,1.8,165,5,28,125,12,2,165,0,0,0.0,0,0.0,131,763,453,3,1,0,2,0,132,0,Matches
Ricardo Pepi,us USA,"FW,MF",20.0,5.4,238,1,9,82,149,56,237,9,2,22.2,6,66.7,126,459,186,7,6,3,16,7,167,52,Matches
Shurandy Sambo,nl NED,DF,21.0,2.1,217,11,65,101,51,1,217,2,0,0.0,2,100.0,119,548,245,4,4,0,4,1,144,9,Matches
Armando Obispo,nl NED,DF,24.0,1.9,203,18,82,105,17,1,203,0,0,0.0,0,0.0,116,571,289,1,3,0,2,0,135,0,Matches
Joel Drommel,nl NED,GK,26.0,1.0,40,30,38,2,0,0,40,0,0,0.0,0,0.0,23,91,35,0,0,0,0,0,20,0,Matches
Tygo Land,nl NED,MF,17.0,0.2,34,0,5,23,6,1,34,1,0,0.0,1,100.0,17,68,44,0,0,0,0,2,27,1,Matches
Richy Ledezma,us USA,MF,22.0,0.1,8,0,0,3,5,2,8,0,0,0.0,0,0.0,6,20,9,0,0,0,0,0,7,1,Matches
Boy Waterman,nl NED,GK,39.0,0.1,5,5,5,0,0,0,5,0,0,0.0,0,0.0,3,18,9,0,0,0,0,0,2,0,Matches
Anwar El Ghazi,nl NED,FW,28.0,0.0,7,0,1,3,4,2,7,2,2,100.0,0,0.0,3,38,37,1,0,1,0,0,7,2,Matches
Jesper Uneken,nl NED,FW,18.0,0.0,1,0,0,0,1,1,1,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,1,0,Matches
Squad Total,0,0,26.1,34.0,25496,1850,6233,11921,7556,1370,25487,789,404,51.2,317,40.2,14977,82491,45235,960,653,277,545,305,17953,2137,0
Opponent Total,0,0,25.1,34.0,15883,2941,6912,6005,3136,505,15880,525,231,44.0,261,49.7,7591,42033,19668,393,304,109,530,286,8374,757,0
