Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Luuk de Jong,nl NED,FW,32.0,34,34,2754.0,30.6,29.0,15.0,44.0,23.0,6.0,8.0,3.0,0.0,27.8,21.5,9.8,31.3,12.0,61.0,224.0,0.95,0.49,1.44,0.75,1.24,0.91,0.32,1.23,0.7,1.02,Matches
Walter Benítez,ar ARG,GK,30.0,33,33,2964.0,32.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Olivier Boscagli,fr FRA,DF,25.0,33,32,2832.0,31.5,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,2.1,2.1,3.1,5.2,52.0,374.0,12.0,0.1,0.1,0.19,0.1,0.19,0.07,0.1,0.17,0.07,0.17,Matches
Johan Bakayoko,be BEL,FW,20.0,33,29,2493.0,27.7,12.0,9.0,21.0,12.0,0.0,0.0,1.0,0.0,8.7,8.7,8.0,16.6,197.0,97.0,434.0,0.43,0.32,0.76,0.43,0.76,0.31,0.29,0.6,0.31,0.6,Matches
Jordan Teze,nl NED,DF,23.0,30,29,2483.0,27.6,2.0,9.0,11.0,2.0,0.0,0.0,4.0,0.0,1.3,1.3,6.6,7.9,66.0,240.0,162.0,0.07,0.33,0.4,0.07,0.4,0.05,0.24,0.29,0.05,0.29,Matches
André Ramalho,br BRA,DF,31.0,33,29,2356.0,26.2,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,2.3,2.3,0.7,3.0,29.0,230.0,4.0,0.11,0.04,0.15,0.11,0.15,0.09,0.03,0.12,0.09,0.12,Matches
Jerdy Schouten,nl NED,"MF,DF",26.0,29,28,2422.0,26.9,4.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,4.0,22.0,171.0,45.0,0.15,0.0,0.15,0.15,0.15,0.11,0.04,0.15,0.11,0.15,Matches
Joey Veerman,nl NED,MF,24.0,29,28,2382.0,26.5,5.0,16.0,21.0,5.0,0.0,0.0,1.0,0.0,4.3,4.3,14.1,18.4,52.0,314.0,77.0,0.19,0.6,0.79,0.19,0.79,0.16,0.53,0.7,0.16,0.7,Matches
Sergiño Dest,us USA,DF,22.0,25,25,2118.0,23.5,2.0,6.0,8.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,3.7,5.7,124.0,110.0,169.0,0.08,0.25,0.34,0.08,0.34,0.09,0.16,0.24,0.09,0.24,Matches
Guus Til,nl NED,MF,25.0,30,23,2030.0,22.6,10.0,5.0,15.0,10.0,0.0,0.0,0.0,0.0,11.1,11.1,4.9,16.0,49.0,93.0,194.0,0.44,0.22,0.67,0.44,0.67,0.49,0.22,0.71,0.49,0.71,Matches
Malik Tillman,us USA,"FW,MF",21.0,28,17,1594.0,17.7,9.0,10.0,19.0,9.0,0.0,0.0,2.0,0.0,6.8,6.8,8.7,15.4,55.0,84.0,150.0,0.51,0.56,1.07,0.51,1.07,0.38,0.49,0.87,0.38,0.87,Matches
Hirving Lozano,mx MEX,FW,28.0,24,17,1536.0,17.1,6.0,3.0,9.0,6.0,0.0,0.0,2.0,0.0,9.1,9.1,5.0,14.0,84.0,65.0,227.0,0.35,0.18,0.53,0.35,0.53,0.53,0.29,0.82,0.53,0.82,Matches
Ismael Saibari,ma MAR,MF,22.0,19,10,1017.0,11.3,5.0,4.0,9.0,5.0,0.0,0.0,1.0,0.0,5.5,5.5,2.5,8.0,45.0,63.0,68.0,0.44,0.35,0.8,0.44,0.8,0.49,0.22,0.71,0.49,0.71,Matches
Patrick van Aanholt,nl NED,DF,32.0,24,9,1114.0,12.4,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.1,2.1,2.3,4.5,40.0,65.0,98.0,0.08,0.08,0.16,0.08,0.16,0.17,0.19,0.36,0.17,0.36,Matches
