Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Luuk de Jong,nl NED,FW,32.0,30.6,3,0,0,24,29,26,10,3,17,0,0,0,73,130,95,57.8,Matches
Walter Benítez,ar ARG,GK,30.0,32.9,1,0,0,0,5,0,0,0,0,0,0,0,72,3,0,100.0,Matches
Olivier Boscagli,fr FRA,DF,25.0,31.5,3,0,0,20,24,1,18,66,26,0,1,1,249,82,50,62.1,Matches
Johan Bakayoko,be BEL,FW,20.0,27.7,1,0,0,31,20,7,130,9,23,0,0,0,111,10,9,52.6,Matches
Jordan Teze,nl NED,DF,23.0,27.6,4,0,0,20,7,2,103,16,31,0,0,1,173,17,19,47.2,Matches
André Ramalho,br BRA,DF,31.0,26.2,5,0,0,29,20,0,4,30,31,0,0,0,168,76,45,62.8,Matches
Jerdy Schouten,nl NED,"MF,DF",26.0,26.9,3,0,0,24,15,1,4,43,32,0,0,0,211,50,29,63.3,Matches
Joey Veerman,nl NED,MF,24.0,26.5,1,0,0,15,11,0,214,20,45,0,1,0,191,31,26,54.4,Matches
Sergiño Dest,us USA,DF,22.0,23.5,1,0,0,11,20,0,94,11,21,1,0,0,117,7,14,33.3,Matches
Guus Til,nl NED,MF,25.0,22.6,0,0,0,16,20,3,35,11,10,1,0,0,61,18,20,47.4,Matches
Malik Tillman,us USA,"FW,MF",21.0,17.7,2,0,0,23,47,0,30,15,24,1,1,0,120,13,8,61.9,Matches
Hirving Lozano,mx MEX,FW,28.0,17.1,2,0,0,17,29,11,81,15,14,1,0,0,72,7,9,43.8,Matches
Ismael Saibari,ma MAR,MF,22.0,11.3,1,0,0,17,13,3,5,10,20,0,0,0,81,7,7,50.0,Matches
Patrick van Aanholt,nl NED,DF,32.0,12.4,0,0,0,6,5,2,28,15,17,0,0,0,95,3,5,37.5,Matches
Mauro Júnior,br BRA,"MF,DF",24.0,9.7,0,0,0,4,8,0,20,7,12,0,0,0,52,11,10,52.4,Matches
Noa Lang,nl NED,"FW,MF",24.0,6.5,0,0,0,7,10,5,20,1,1,1,0,0,29,1,3,25.0,Matches
Yorbe Vertessen,be BEL,FW,22.0,4.9,0,0,0,1,9,0,5,1,4,1,0,0,22,5,8,38.5,Matches
Isaac Babadi,nl NED,MF,18.0,3.9,1,0,0,4,2,0,3,1,3,0,0,0,34,0,1,0.0,Matches
Ibrahim Sangaré,ci CIV,MF,25.0,2.0,0,0,0,1,3,0,0,2,0,0,0,0,21,1,3,25.0,Matches
Armel Bella Kotchap,de GER,DF,21.0,1.8,0,0,0,0,1,0,1,2,0,0,0,0,9,5,2,71.4,Matches
Ricardo Pepi,us USA,"FW,MF",20.0,5.4,2,0,0,6,3,6,2,1,3,0,0,0,24,9,8,52.9,Matches
Shurandy Sambo,nl NED,DF,21.0,2.1,0,0,0,2,2,0,6,5,3,0,0,0,13,3,2,60.0,Matches
Armando Obispo,nl NED,DF,24.0,1.9,2,1,1,2,1,0,0,1,2,0,0,0,17,5,3,62.5,Matches
Joel Drommel,nl NED,GK,26.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,Matches
Tygo Land,nl NED,MF,17.0,0.2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.0,Matches
Richy Ledezma,us USA,MF,22.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,Matches
Boy Waterman,nl NED,GK,39.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Anwar El Ghazi,nl NED,FW,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Jesper Uneken,nl NED,FW,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
Squad Total,0,0,26.1,34.0,32,1,1,280,304,67,813,285,341,6,3,2,2020,494,377,56.7,0
Opponent Total,0,0,25.1,34.0,54,5,2,320,261,48,394,335,365,3,9,3,1593,377,494,43.3,0
