Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Luuk de Jong,nl NED,FW,32.0,34,2754.0,81.0,90.0,30.6,34,81.0,12,0,0.0,0,2.68,95.0,18.0,77.0,2.52,-1.31,85.5,22.9,62.6,2.05,-0.34,Matches
Walter Benítez,ar ARG,GK,30.0,33,2964.0,90.0,96.9,32.9,33,90.0,32,0,0.0,1,2.73,109.0,20.0,89.0,2.7,1.76,97.6,27.1,70.5,2.14,1.92,Matches
Olivier Boscagli,fr FRA,DF,25.0,33,2832.0,86.0,92.5,31.5,32,88.0,25,1,28.0,1,2.67,97.0,21.0,76.0,2.42,-3.11,88.7,26.3,62.4,1.99,-1.28,Matches
Johan Bakayoko,be BEL,FW,20.0,33,2493.0,76.0,81.5,27.7,29,82.0,15,4,28.0,0,2.67,86.0,19.0,67.0,2.42,-1.23,77.9,22.2,55.7,2.01,-0.36,Matches
Jordan Teze,nl NED,DF,23.0,30,2483.0,83.0,81.1,27.6,29,85.0,22,1,28.0,2,2.63,90.0,18.0,72.0,2.61,-0.2,76.8,23.4,53.4,1.93,-0.77,Matches
André Ramalho,br BRA,DF,31.0,33,2356.0,71.0,77.0,26.2,29,79.0,16,4,16.0,0,2.67,82.0,18.0,64.0,2.44,-0.88,75.7,21.9,53.9,2.06,-0.1,Matches
Jerdy Schouten,nl NED,"MF,DF",26.0,29,2422.0,84.0,79.2,26.9,28,85.0,22,1,45.0,0,2.62,92.0,19.0,73.0,2.71,0.31,77.4,21.4,56.0,2.08,-0.01,Matches
Joey Veerman,nl NED,MF,24.0,29,2382.0,82.0,77.8,26.5,28,83.0,17,1,45.0,0,2.83,91.0,14.0,77.0,2.91,1.18,77.8,19.1,58.7,2.22,0.62,Matches
Sergiño Dest,us USA,DF,22.0,25,2118.0,85.0,69.2,23.5,25,85.0,17,0,0.0,2,2.64,72.0,14.0,58.0,2.46,-0.59,68.8,18.9,49.9,2.12,0.14,Matches
Guus Til,nl NED,MF,25.0,30,2030.0,68.0,66.3,22.6,23,80.0,10,7,28.0,0,2.7,78.0,11.0,67.0,2.97,0.96,65.1,15.4,49.7,2.2,0.36,Matches
Malik Tillman,us USA,"FW,MF",21.0,28,1594.0,57.0,52.1,17.7,17,78.0,9,11,25.0,3,2.68,61.0,15.0,46.0,2.6,-0.1,53.6,16.2,37.4,2.11,0.07,Matches
