Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Luuk de Jong,nl NED,FW,32.0,30.6,29,137,54,39.4,4.48,1.76,0.17,0.43,11.9,0,6,8,27.8,21.5,0.16,1.2,1.5,Matches
Walter Benítez,ar ARG,GK,30.0,32.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Olivier Boscagli,fr FRA,DF,25.0,31.5,3,22,9,40.9,0.7,0.29,0.14,0.33,21.1,0,0,0,2.1,2.1,0.1,0.9,0.9,Matches
Johan Bakayoko,be BEL,FW,20.0,27.7,12,96,32,33.3,3.47,1.16,0.13,0.38,18.7,0,0,0,8.7,8.7,0.09,3.3,3.3,Matches
Jordan Teze,nl NED,DF,23.0,27.6,2,23,6,26.1,0.83,0.22,0.09,0.33,22.0,2,0,0,1.3,1.3,0.05,0.7,0.7,Matches
André Ramalho,br BRA,DF,31.0,26.2,3,31,8,25.8,1.18,0.31,0.1,0.38,14.8,0,0,0,2.3,2.3,0.07,0.7,0.7,Matches
Jerdy Schouten,nl NED,"MF,DF",26.0,26.9,4,22,8,36.4,0.82,0.3,0.18,0.5,13.4,0,0,0,3.0,3.0,0.14,1.0,1.0,Matches
Joey Veerman,nl NED,MF,24.0,26.5,5,58,18,31.0,2.19,0.68,0.09,0.28,21.4,2,0,0,4.3,4.3,0.07,0.7,0.7,Matches
Sergiño Dest,us USA,DF,22.0,23.5,2,33,9,27.3,1.4,0.38,0.06,0.22,20.3,0,0,0,2.0,2.0,0.06,0.0,0.0,Matches
Guus Til,nl NED,MF,25.0,22.6,10,66,23,34.8,2.93,1.02,0.15,0.43,12.1,0,0,0,11.1,11.1,0.17,-1.1,-1.1,Matches
Malik Tillman,us USA,"FW,MF",21.0,17.7,9,51,27,52.9,2.88,1.52,0.18,0.33,14.3,0,0,0,6.8,6.8,0.13,2.2,2.2,Matches
Hirving Lozano,mx MEX,FW,28.0,17.1,6,73,25,34.2,4.28,1.46,0.08,0.24,17.8,0,0,0,9.1,9.1,0.13,-3.1,-3.1,Matches
Ismael Saibari,ma MAR,MF,22.0,11.3,5,38,17,44.7,3.36,1.5,0.13,0.29,18.7,0,0,0,5.5,5.5,0.14,-0.5,-0.5,Matches
Patrick van Aanholt,nl NED,DF,32.0,12.4,1,26,9,34.6,2.1,0.73,0.04,0.11,19.5,1,0,0,2.1,2.1,0.08,-1.1,-1.1,Matches
Mauro Júnior,br BRA,"MF,DF",24.0,9.7,1,8,2,25.0,0.82,0.21,0.13,0.5,21.8,1,0,0,0.6,0.6,0.07,0.4,0.4,Matches
Noa Lang,nl NED,"FW,MF",24.0,6.5,4,21,13,61.9,3.24,2.01,0.19,0.31,16.4,1,0,0,2.7,2.7,0.13,1.3,1.3,Matches
Yorbe Vertessen,be BEL,FW,22.0,4.9,3,20,7,35.0,4.12,1.44,0.15,0.43,18.0,0,0,0,2.3,2.3,0.11,0.7,0.7,Matches
Isaac Babadi,nl NED,MF,18.0,3.9,1,11,6,54.5,2.79,1.52,0.09,0.17,17.0,0,0,0,1.2,1.2,0.11,-0.2,-0.2,Matches
Ibrahim Sangaré,ci CIV,MF,25.0,2.0,0,2,0,0.0,1.0,0.0,0.0,0.0,17.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Armel Bella Kotchap,de GER,DF,21.0,1.8,0,1,0,0.0,0.56,0.0,0.0,0.0,3.8,0,0,0,0.7,0.7,0.67,-0.7,-0.7,Matches
Ricardo Pepi,us USA,"FW,MF",20.0,5.4,7,31,13,41.9,5.76,2.42,0.19,0.46,13.3,0,1,1,7.2,6.5,0.21,-0.2,-0.5,Matches
Shurandy Sambo,nl NED,DF,21.0,2.1,0,2,0,0.0,0.95,0.0,0.0,0.0,28.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Armando Obispo,nl NED,DF,24.0,1.9,0,3,1,33.3,1.6,0.53,0.0,0.0,24.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Joel Drommel,nl NED,GK,26.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Tygo Land,nl NED,MF,17.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Richy Ledezma,us USA,MF,22.0,0.1,0,1,1,100.0,15.0,15.0,0.0,0.0,29.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Boy Waterman,nl NED,GK,39.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Anwar El Ghazi,nl NED,FW,28.0,0.0,0,3,2,66.7,67.5,45.0,0.0,0.0,18.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Jesper Uneken,nl NED,FW,18.0,0.0,1,1,1,100.0,30.0,30.0,1.0,1.0,9.3,0,0,0,0.4,0.4,0.42,0.6,0.6,Matches
Squad Total,0,0,26.1,34.0,108,780,291,37.3,22.94,8.56,0.13,0.35,16.5,7,7,9,99.0,92.0,0.12,9.0,9.0,0
Opponent Total,0,0,25.1,34.0,19,274,75,27.4,8.06,2.21,0.06,0.21,17.9,6,3,3,28.2,25.9,0.1,-9.2,-9.9,0
