Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Luuk de Jong,nl NED,FW,32.0,30.6,627,846,74.1,8518,1337,380,474,80.2,177,237,74.7,24,35,68.6,15,9.8,7.3,5.2,67,30,23,1,61,Matches
Walter Benítez,ar ARG,GK,30.0,32.9,883,1031,85.6,21772,14881,232,234,99.1,426,431,98.8,217,355,61.1,0,0.0,0.0,0.0,0,8,0,0,0,Matches
Olivier Boscagli,fr FRA,DF,25.0,31.5,2474,2847,86.9,54231,21751,635,696,91.2,1383,1485,93.1,437,608,71.9,3,3.1,2.5,-0.1,28,393,26,4,374,Matches
Johan Bakayoko,be BEL,FW,20.0,27.7,1112,1364,81.5,15822,3354,691,754,91.6,315,390,80.8,61,118,51.7,9,8.0,10.6,1.0,68,34,75,21,97,Matches
Jordan Teze,nl NED,DF,23.0,27.6,1793,2102,85.3,31024,9467,779,849,91.8,855,971,88.1,129,200,64.5,9,6.6,7.0,2.4,54,185,52,21,240,Matches
André Ramalho,br BRA,DF,31.0,26.2,2033,2282,89.1,41989,17216,572,615,93.0,1173,1247,94.1,269,376,71.5,1,0.7,1.1,0.3,9,259,8,1,230,Matches
Jerdy Schouten,nl NED,"MF,DF",26.0,26.9,1582,1764,89.7,25380,7924,768,850,90.4,693,741,93.5,81,102,79.4,0,1.0,2.2,-1.0,13,160,15,0,171,Matches
Joey Veerman,nl NED,MF,24.0,26.5,1776,2223,79.9,34366,13658,727,813,89.4,706,837,84.3,303,462,65.6,16,14.1,13.8,1.9,130,278,82,13,314,Matches
Sergiño Dest,us USA,DF,22.0,23.5,1193,1397,85.4,17751,4499,682,732,93.2,426,518,82.2,57,85,67.1,6,3.7,4.6,2.3,36,88,45,20,110,Matches
Guus Til,nl NED,MF,25.0,22.6,502,644,78.0,7129,1949,276,327,84.4,181,221,81.9,19,28,67.9,5,4.9,4.0,0.1,34,51,25,5,93,Matches
Malik Tillman,us USA,"FW,MF",21.0,17.7,617,763,80.9,9284,2036,357,392,91.1,207,243,85.2,34,60,56.7,10,8.7,8.3,1.3,50,33,47,3,84,Matches
