Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Frederik Rønnow,dk DEN,GK,30.0,33.0,951,1316,72.3,26908,19806,173,173,100.0,475,483,98.3,296,651,45.5,0,0.1,0.1,-0.1,1,36,1,0,1,Matches
Diogo Leite,pt POR,DF,24.0,30.0,1263,1581,79.9,23047,9175,511,569,89.8,596,687,86.8,126,249,50.6,0,0.2,0.7,-0.2,6,113,3,1,121,Matches
Robin Gosens,de GER,"DF,MF",29.0,25.4,858,1184,72.5,13673,6207,450,544,82.7,308,429,71.8,73,129,56.6,3,3.0,3.3,0.0,33,78,35,17,97,Matches
Danilho Doekhi,nl NED,DF,25.0,24.0,738,919,80.3,13735,5232,273,311,87.8,379,434,87.3,72,146,49.3,0,0.2,1.0,-0.2,4,67,9,1,65,Matches
Robin Knoche,de GER,DF,31.0,21.3,931,1153,80.7,18490,7064,269,307,87.6,539,606,88.9,107,204,52.5,0,0.3,0.4,-0.3,3,49,3,0,71,Matches
Christopher Trimmel,at AUT,DF,36.0,18.3,631,951,66.4,11883,5699,270,317,85.2,249,344,72.4,99,237,41.8,2,2.1,3.7,-0.1,39,70,25,14,86,Matches
Lucas Tousart,fr FRA,MF,26.0,17.5,389,523,74.4,6364,1878,184,232,79.3,151,183,82.5,33,51,64.7,0,0.9,0.4,-0.9,7,33,2,0,51,Matches
Rani Khedira,de GER,MF,29.0,14.9,329,450,73.1,5258,1287,160,192,83.3,135,174,77.6,19,45,42.2,0,0.1,0.5,-0.1,5,21,5,1,35,Matches
Kevin Volland,de GER,"FW,MF",31.0,14.9,258,420,61.4,4382,1570,135,184,73.4,80,124,64.5,31,67,46.3,4,2.6,2.3,1.4,20,30,18,5,48,Matches
Kevin Vogt,de GER,DF,31.0,14.7,652,735,88.7,15023,5955,123,129,95.3,392,415,94.5,131,180,72.8,0,0.0,0.2,0.0,1,31,2,0,41,Matches
Benedict Hollerbach,de GER,"FW,MF",22.0,14.2,253,398,63.6,3663,963,153,190,80.5,69,106,65.1,17,35,48.6,0,1.3,1.4,-1.3,14,18,18,5,39,Matches
Josip Juranović,hr CRO,DF,27.0,14.4,513,725,70.8,10311,4748,191,215,88.8,224,291,77.0,89,182,48.9,2,2.3,3.0,-0.3,39,48,16,7,52,Matches
Brenden Aaronson,us USA,"MF,FW",22.0,14.1,365,472,77.3,4890,1506,206,240,85.8,105,130,80.8,19,32,59.4,2,1.9,2.0,0.1,22,30,14,3,56,Matches
Kevin Behrens,de GER,FW,32.0,14.0,215,336,64.0,3380,842,116,162,71.6,67,97,69.1,22,34,64.7,0,0.9,1.2,-0.9,16,24,7,0,45,Matches
Janik Haberer,de GER,"MF,DF",29.0,13.6,412,553,74.5,6596,1785,218,263,82.9,147,186,79.0,32,66,48.5,1,0.6,1.2,0.4,10,28,6,5,47,Matches
András Schäfer,hu HUN,MF,24.0,13.5,418,557,75.0,5933,1768,234,275,85.1,138,183,75.4,18,37,48.6,2,1.5,1.0,0.5,18,25,11,1,59,Matches
Alex Král,cz CZE,MF,25.0,15.2,340,487,69.8,5624,1533,158,196,80.6,149,196,76.0,24,55,43.6,0,0.4,0.5,-0.4,5,32,6,2,44,Matches
Aïssa Laïdouni,tn TUN,MF,26.0,11.9,404,512,78.9,6574,1856,194,228,85.1,154,191,80.6,35,52,67.3,3,1.0,1.6,2.0,12,38,17,5,56,Matches
Jérôme Roussillon,fr FRA,DF,30.0,8.4,263,355,74.1,4307,2077,135,160,84.4,105,137,76.6,18,39,46.2,1,0.6,0.6,0.4,8,21,6,3,38,Matches
David Datro Fofana,ci CIV,"FW,MF",20.0,7.6,106,152,69.7,1536,346,65,83,78.3,25,39,64.1,9,10,90.0,0,0.3,0.3,-0.3,5,5,8,2,14,Matches
Sheraldo Becker,sr SUR,"FW,MF",28.0,7.2,183,280,65.4,3161,770,92,117,78.6,70,108,64.8,18,36,50.0,1,1.8,1.6,-0.8,12,15,12,7,20,Matches
Yorbe Vertessen,be BEL,"FW,MF",22.0,6.6,98,138,71.0,1119,351,68,88,77.3,19,26,73.1,1,2,50.0,2,1.3,0.7,0.7,7,9,5,0,13,Matches
Leonardo Bonucci,it ITA,DF,36.0,5.1,190,248,76.6,4063,1911,51,58,87.9,105,118,89.0,31,67,46.3,0,0.3,0.1,-0.3,2,17,2,1,21,Matches
Mikkel Kaufmann,dk DEN,FW,22.0,5.4,67,126,53.2,956,318,39,65,60.0,16,31,51.6,5,8,62.5,0,1.0,0.4,-1.0,4,13,1,0,11,Matches
Paul Jaeckel,de GER,DF,25.0,2.6,121,136,89.0,2388,943,45,46,97.8,54,60,90.0,20,25,80.0,0,0.1,0.1,-0.1,2,7,1,0,14,Matches
Alexander Schwolow,de GER,GK,31.0,1.0,29,36,80.6,814,589,4,4,100.0,15,15,100.0,10,17,58.8,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Chris Bedia,ci CIV,"FW,MF",27.0,1.6,14,20,70.0,140,19,10,13,76.9,3,5,60.0,0,0,0.0,0,0.2,0.2,-0.2,3,0,0,0,1,Matches
Aljoscha Kemlein,de GER,MF,18.0,0.3,7,9,77.8,122,52,3,4,75.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
