Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Frederik Rønnow,dk DEN,GK,30.0,33.0,0,3,0,0.0,0.09,0.0,0.0,0.0,11.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Diogo Leite,pt POR,DF,24.0,30.0,0,13,4,30.8,0.43,0.13,0.0,0.0,12.3,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Robin Gosens,de GER,"DF,MF",29.0,25.4,6,32,10,31.3,1.26,0.39,0.19,0.6,12.0,0,0,0,2.1,2.1,0.07,3.9,3.9,Matches
Danilho Doekhi,nl NED,DF,25.0,24.0,2,16,2,12.5,0.67,0.08,0.13,1.0,10.0,0,0,0,1.2,1.2,0.07,0.8,0.8,Matches
Robin Knoche,de GER,DF,31.0,21.3,1,7,3,42.9,0.33,0.14,0.14,0.33,13.3,0,0,1,1.2,0.4,0.06,-0.2,0.6,Matches
Christopher Trimmel,at AUT,DF,36.0,18.3,0,6,4,66.7,0.33,0.22,0.0,0.0,20.5,0,0,0,0.6,0.5,0.08,-0.6,-0.5,Matches
Lucas Tousart,fr FRA,MF,26.0,17.5,0,25,6,24.0,1.43,0.34,0.0,0.0,18.0,0,0,0,1.5,1.5,0.06,-1.5,-1.5,Matches
Rani Khedira,de GER,MF,29.0,14.9,0,3,1,33.3,0.2,0.07,0.0,0.0,17.5,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches
Kevin Volland,de GER,"FW,MF",31.0,14.9,3,33,10,30.3,2.21,0.67,0.03,0.1,19.7,0,2,3,5.3,2.9,0.09,-2.3,-1.9,Matches
Kevin Vogt,de GER,DF,31.0,14.7,0,1,0,0.0,0.07,0.0,0.0,0.0,14.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Benedict Hollerbach,de GER,"FW,MF",22.0,14.2,5,34,10,29.4,2.39,0.7,0.15,0.5,16.1,0,0,0,3.4,3.4,0.1,1.6,1.6,Matches
Josip Juranović,hr CRO,DF,27.0,14.4,0,11,2,18.2,0.77,0.14,0.0,0.0,23.3,2,0,1,1.4,0.6,0.06,-1.4,-0.6,Matches
Brenden Aaronson,us USA,"MF,FW",22.0,14.1,2,18,7,38.9,1.28,0.5,0.11,0.29,18.4,0,0,0,2.0,2.0,0.11,0.0,0.0,Matches
Kevin Behrens,de GER,FW,32.0,14.0,4,41,13,31.7,2.92,0.93,0.1,0.31,10.8,0,0,0,6.0,6.0,0.15,-2.0,-2.0,Matches
Janik Haberer,de GER,"MF,DF",29.0,13.6,1,15,3,20.0,1.11,0.22,0.07,0.33,19.1,0,0,0,0.9,0.8,0.05,0.1,0.2,Matches
