Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Frederik Rønnow,dk DEN,GK,30.0,33.0,2,0,0,0,4,0,0,1,1,0,0,0,46,10,1,90.9,Matches
Diogo Leite,pt POR,DF,24.0,30.0,6,0,0,40,31,1,4,47,36,0,2,0,145,71,44,61.7,Matches
Robin Gosens,de GER,"DF,MF",29.0,25.4,9,1,1,29,24,17,64,36,44,0,1,0,100,60,44,57.7,Matches
Danilho Doekhi,nl NED,DF,25.0,24.0,2,0,0,13,20,0,4,38,23,1,0,0,68,53,42,55.8,Matches
Robin Knoche,de GER,DF,31.0,21.3,1,0,0,10,10,0,3,13,22,0,1,1,152,46,41,52.9,Matches
Christopher Trimmel,at AUT,DF,36.0,18.3,2,1,0,13,4,3,165,13,15,1,1,0,78,26,20,56.5,Matches
Lucas Tousart,fr FRA,MF,26.0,17.5,5,0,0,31,8,0,9,25,20,0,0,0,93,38,38,50.0,Matches
Rani Khedira,de GER,MF,29.0,14.9,5,1,0,25,14,1,6,22,22,0,1,0,74,19,18,51.4,Matches
Kevin Volland,de GER,"FW,MF",31.0,14.9,3,2,1,28,13,7,56,6,9,0,0,0,56,23,41,35.9,Matches
Kevin Vogt,de GER,DF,31.0,14.7,5,0,0,17,8,1,0,7,9,0,0,0,74,15,11,57.7,Matches
Benedict Hollerbach,de GER,"FW,MF",22.0,14.2,2,0,0,29,20,4,44,4,11,0,0,0,59,19,38,33.3,Matches
Josip Juranović,hr CRO,DF,27.0,14.4,4,0,0,4,10,0,104,12,14,0,0,0,87,3,4,42.9,Matches
Brenden Aaronson,us USA,"MF,FW",22.0,14.1,3,1,1,15,25,5,22,2,18,0,0,0,88,13,16,44.8,Matches
Kevin Behrens,de GER,FW,32.0,14.0,3,0,0,22,20,8,6,6,10,0,0,0,36,92,81,53.2,Matches
Janik Haberer,de GER,"MF,DF",29.0,13.6,7,0,0,22,16,1,15,12,24,0,0,0,95,20,19,51.3,Matches
András Schäfer,hu HUN,MF,24.0,13.5,1,1,0,22,17,2,18,20,16,0,0,0,74,22,24,47.8,Matches
Alex Král,cz CZE,MF,25.0,15.2,2,0,0,16,13,2,17,11,14,0,0,0,85,16,17,48.5,Matches
Aïssa Laïdouni,tn TUN,MF,26.0,11.9,2,0,0,20,27,0,22,12,12,0,0,0,80,12,14,46.2,Matches
Jérôme Roussillon,fr FRA,DF,30.0,8.4,2,0,0,4,10,0,21,5,9,0,0,0,52,9,8,52.9,Matches
David Datro Fofana,ci CIV,"FW,MF",20.0,7.6,0,0,0,8,12,4,11,0,7,0,0,0,25,10,17,37.0,Matches
Sheraldo Becker,sr SUR,"FW,MF",28.0,7.2,0,0,0,6,5,4,57,0,3,1,0,0,48,0,8,0.0,Matches
Yorbe Vertessen,be BEL,"FW,MF",22.0,6.6,1,0,0,8,11,1,3,1,2,0,0,0,20,4,19,17.4,Matches
Leonardo Bonucci,it ITA,DF,36.0,5.1,0,0,0,2,1,0,6,7,5,0,1,0,32,5,7,41.7,Matches
Mikkel Kaufmann,dk DEN,FW,22.0,5.4,0,0,0,7,10,0,5,1,3,0,0,0,19,26,34,43.3,Matches
Paul Jaeckel,de GER,DF,25.0,2.6,0,0,0,0,2,0,0,4,2,0,0,0,14,5,2,71.4,Matches
Alexander Schwolow,de GER,GK,31.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Matches
Chris Bedia,ci CIV,"FW,MF",27.0,1.6,0,0,0,7,2,0,0,0,1,0,0,0,2,3,7,30.0,Matches
Aljoscha Kemlein,de GER,MF,18.0,0.3,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0.0,Matches
Jordan Pefok,us USA,FW,27.0,0.3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0.0,Matches
Miloš Pantović,rs SRB,MF,27.0,0.2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0.0,Matches
Squad Total,0,0,28.1,34.0,67,7,3,402,339,61,662,305,352,3,7,1,1705,620,619,50.0,0
Opponent Total,0,0,26.5,34.0,60,1,1,355,381,48,734,282,343,5,6,0,1739,619,620,50.0,0
