Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Frederik Rønnow,dk DEN,GK,30.0,33.0,4,0.12,1,2,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Diogo Leite,pt POR,DF,24.0,30.0,24,0.8,19,0,0,1,3,1,3,0.1,3,0,0,0,0,0,Matches
Robin Gosens,de GER,"DF,MF",29.0,25.4,63,2.48,52,1,1,4,1,4,8,0.32,6,0,1,0,0,1,Matches
Danilho Doekhi,nl NED,DF,25.0,24.0,25,1.04,17,0,0,4,4,0,3,0.12,1,0,0,1,1,0,Matches
Robin Knoche,de GER,DF,31.0,21.3,13,0.61,9,1,0,3,0,0,0,0.0,0,0,0,0,0,0,Matches
Christopher Trimmel,at AUT,DF,36.0,18.3,57,3.11,29,27,0,0,1,0,2,0.11,0,2,0,0,0,0,Matches
Lucas Tousart,fr FRA,MF,26.0,17.5,24,1.37,17,0,1,5,0,1,0,0.0,0,0,0,0,0,0,Matches
Rani Khedira,de GER,MF,29.0,14.9,8,0.54,6,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Kevin Volland,de GER,"FW,MF",31.0,14.9,47,3.15,32,7,1,5,1,1,5,0.33,3,1,0,1,0,0,Matches
Kevin Vogt,de GER,DF,31.0,14.7,10,0.68,10,0,0,0,0,0,1,0.07,1,0,0,0,0,0,Matches
Benedict Hollerbach,de GER,"FW,MF",22.0,14.2,41,2.88,29,0,3,4,4,1,1,0.07,0,0,1,0,0,0,Matches
Josip Juranović,hr CRO,DF,27.0,14.4,61,4.25,16,41,1,2,1,0,4,0.28,0,3,0,0,1,0,Matches
Brenden Aaronson,us USA,"MF,FW",22.0,14.1,53,3.76,41,1,8,3,0,0,8,0.57,6,0,2,0,0,0,Matches
Kevin Behrens,de GER,FW,32.0,14.0,35,2.5,25,0,0,2,7,1,2,0.14,1,0,0,0,1,0,Matches
Janik Haberer,de GER,"MF,DF",29.0,13.6,28,2.06,25,0,0,2,1,0,2,0.15,2,0,0,0,0,0,Matches
András Schäfer,hu HUN,MF,24.0,13.5,38,2.82,31,3,1,2,0,1,4,0.3,3,0,0,1,0,0,Matches
Alex Král,cz CZE,MF,25.0,15.2,23,1.51,15,2,2,1,1,2,0,0.0,0,0,0,0,0,0,Matches
Aïssa Laïdouni,tn TUN,MF,26.0,11.9,29,2.44,25,1,1,0,2,0,4,0.34,4,0,0,0,0,0,Matches
Jérôme Roussillon,fr FRA,DF,30.0,8.4,20,2.39,14,0,2,1,1,2,2,0.24,2,0,0,0,0,0,Matches
David Datro Fofana,ci CIV,"FW,MF",20.0,7.6,28,3.7,14,1,6,7,0,0,2,0.26,2,0,0,0,0,0,Matches
Sheraldo Becker,sr SUR,"FW,MF",28.0,7.2,28,3.91,22,0,2,2,2,0,4,0.56,2,0,0,1,1,0,Matches
Yorbe Vertessen,be BEL,"FW,MF",22.0,6.6,19,2.88,16,0,3,0,0,0,3,0.46,2,0,1,0,0,0,Matches
Leonardo Bonucci,it ITA,DF,36.0,5.1,4,0.78,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mikkel Kaufmann,dk DEN,FW,22.0,5.4,12,2.22,9,0,2,1,0,0,1,0.18,0,0,1,0,0,0,Matches
Paul Jaeckel,de GER,DF,25.0,2.6,1,0.38,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Alexander Schwolow,de GER,GK,31.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Chris Bedia,ci CIV,"FW,MF",27.0,1.6,4,2.48,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Aljoscha Kemlein,de GER,MF,18.0,0.3,1,3.1,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jordan Pefok,us USA,FW,27.0,0.3,1,3.33,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Miloš Pantović,rs SRB,MF,27.0,0.2,1,6.0,0,0,1,0,0,0,1,6.0,0,0,1,0,0,0,Matches
Squad Total,0,0,28.1,34.0,702,20.65,484,87,36,51,29,15,60,1.76,38,6,7,4,4,1,0
Opponent Total,0,0,26.5,34.0,851,25.03,633,63,45,61,42,7,96,2.82,70,5,5,7,8,1,0
