Player,Nation,Pos,Age,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,Matches
Frederik Rønnow,dk DEN,GK,30.0,33.0,1316,1003,311,93,0,3,0,0,0,0,0,0,951,2,0,Matches
Diogo Leite,pt POR,DF,24.0,30.0,1581,1471,98,54,1,6,4,14,0,0,0,0,1263,12,15,Matches
Robin Gosens,de GER,"DF,MF",29.0,25.4,1184,961,220,11,3,2,64,207,2,0,2,0,858,3,36,Matches
Danilho Doekhi,nl NED,DF,25.0,24.0,919,894,23,21,0,5,4,2,0,0,0,0,738,2,9,Matches
Robin Knoche,de GER,DF,31.0,21.3,1153,1109,42,29,0,4,3,8,0,0,0,0,931,2,8,Matches
Christopher Trimmel,at AUT,DF,36.0,18.3,951,673,274,46,1,4,165,167,61,26,29,1,631,4,30,Matches
Lucas Tousart,fr FRA,MF,26.0,17.5,523,514,6,3,3,2,9,0,0,0,0,0,389,3,17,Matches
Rani Khedira,de GER,MF,29.0,14.9,450,436,12,6,0,3,6,0,0,0,0,0,329,2,12,Matches
Kevin Volland,de GER,"FW,MF",31.0,14.9,420,372,46,9,3,4,56,3,20,6,13,0,258,2,16,Matches
Kevin Vogt,de GER,DF,31.0,14.7,735,687,46,35,1,6,0,3,0,0,0,0,652,2,0,Matches
Benedict Hollerbach,de GER,"FW,MF",22.0,14.2,398,382,14,0,0,2,44,5,0,0,0,0,253,2,38,Matches
Josip Juranović,hr CRO,DF,27.0,14.4,725,489,233,38,1,7,104,133,61,24,31,0,513,3,17,Matches
Brenden Aaronson,us USA,"MF,FW",22.0,14.1,472,439,29,3,5,1,22,12,6,2,3,0,365,4,21,Matches
Kevin Behrens,de GER,FW,32.0,14.0,336,323,11,0,2,0,6,3,0,0,0,0,215,2,15,Matches
Janik Haberer,de GER,"MF,DF",29.0,13.6,553,517,34,2,0,3,15,29,0,0,0,0,412,2,13,Matches
András Schäfer,hu HUN,MF,24.0,13.5,557,528,27,2,2,2,18,17,5,0,1,0,418,2,17,Matches
Alex Král,cz CZE,MF,25.0,15.2,487,449,35,5,3,3,17,16,0,0,0,0,340,3,15,Matches
Aïssa Laïdouni,tn TUN,MF,26.0,11.9,512,491,19,5,2,1,22,3,1,0,0,0,404,2,11,Matches
Jérôme Roussillon,fr FRA,DF,30.0,8.4,355,266,87,7,0,2,21,80,0,0,0,0,263,2,7,Matches
David Datro Fofana,ci CIV,"FW,MF",20.0,7.6,152,147,4,0,0,0,11,1,0,0,0,0,106,1,6,Matches
Sheraldo Becker,sr SUR,"FW,MF",28.0,7.2,280,261,18,0,0,1,57,13,1,0,0,1,183,1,13,Matches
Yorbe Vertessen,be BEL,"FW,MF",22.0,6.6,138,133,4,1,1,0,3,2,0,0,0,0,98,1,2,Matches
Leonardo Bonucci,it ITA,DF,36.0,5.1,248,236,11,7,0,1,6,4,0,0,0,0,190,1,0,Matches
Mikkel Kaufmann,dk DEN,FW,22.0,5.4,126,123,3,0,0,1,5,1,0,0,0,0,67,0,5,Matches
Paul Jaeckel,de GER,DF,25.0,2.6,136,132,4,2,0,1,0,2,0,0,0,0,121,0,1,Matches
Alexander Schwolow,de GER,GK,31.0,1.0,36,22,14,6,0,0,0,0,0,0,0,0,29,0,0,Matches
Chris Bedia,ci CIV,"FW,MF",27.0,1.6,20,19,1,0,0,0,0,0,0,0,0,0,14,0,1,Matches
Aljoscha Kemlein,de GER,MF,18.0,0.3,9,8,0,0,0,0,0,0,0,0,0,0,7,1,0,Matches
Jordan Pefok,us USA,FW,27.0,0.3,5,5,0,0,0,0,0,0,0,0,0,0,2,0,1,Matches
Miloš Pantović,rs SRB,MF,27.0,0.2,7,7,0,0,0,0,0,0,0,0,0,0,4,0,1,Matches
Squad Total,0,0,28.1,34.0,14784,13097,1626,385,28,64,662,725,157,58,79,2,11004,61,327,0
Opponent Total,0,0,26.5,34.0,19979,18270,1661,435,40,100,734,721,175,85,65,1,16055,48,393,0
