Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Frederik Rønnow,dk DEN,GK,30.0,33.0,56,5,2,7,1,51.7,0.28,-3.3,-0.1,198,525,37.7,1096,174,35.2,33.6,218,63.8,47.4,539,54,10.0,37,1.12,12.9,Matches
Alexander Schwolow,de GER,GK,31.0,1.0,2,0,0,0,0,1.2,0.2,-0.8,-0.81,4,10,40.0,28,4,32.1,34.1,8,12.5,28.4,13,0,0.0,0,0.0,5.0,Matches
Squad Total,0,0,28.1,34.0,58,5,2,7,1,52.9,0.28,-4.1,-0.12,202,535,37.8,1081,178,36.4,0.0,269,52.4,41.0,552,54,9.8,37,1.09,0.0,0
Opponent Total,0,0,26.5,34.0,33,3,0,6,0,35.6,0.23,2.6,0.08,174,415,41.9,1009,157,28.7,31.8,264,47.3,39.6,520,33,6.3,64,1.88,16.8,0
