Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Frederik Rønnow,dk DEN,GK,30.0,33,2970.0,90.0,97.1,33.0,33,90.0,33,0,0.0,0,1.0,33.0,56.0,-23.0,-0.7,1.3,39.6,49.4,-9.8,-0.3,0.27,Matches
Diogo Leite,pt POR,DF,24.0,32,2702.0,84.0,88.3,30.0,31,86.0,25,1,27.0,0,1.0,26.0,49.0,-23.0,-0.77,-0.26,34.7,45.7,-11.0,-0.37,-0.5,Matches
Robin Gosens,de GER,"DF,MF",29.0,30,2283.0,76.0,74.6,25.4,27,82.0,10,3,20.0,0,1.0,27.0,45.0,-18.0,-0.71,0.1,31.5,34.7,-3.2,-0.13,0.71,Matches
Danilho Doekhi,nl NED,DF,25.0,24,2160.0,90.0,70.6,24.0,24,90.0,24,0,0.0,3,0.92,26.0,43.0,-17.0,-0.71,0.09,29.3,34.4,-5.1,-0.21,0.32,Matches
Robin Knoche,de GER,DF,31.0,24,1917.0,80.0,62.6,21.3,20,89.0,18,4,33.0,7,1.08,25.0,31.0,-6.0,-0.28,1.21,24.8,31.9,-7.1,-0.33,-0.07,Matches
Christopher Trimmel,at AUT,DF,36.0,26,1646.0,63.0,53.8,18.3,19,79.0,8,7,20.0,6,0.88,15.0,33.0,-18.0,-0.98,-0.54,23.2,26.5,-3.3,-0.18,0.27,Matches
Lucas Tousart,fr FRA,MF,26.0,23,1572.0,68.0,51.4,17.5,18,80.0,10,5,28.0,3,0.83,11.0,28.0,-17.0,-0.97,-0.49,20.7,23.9,-3.2,-0.18,0.25,Matches
Rani Khedira,de GER,MF,29.0,20,1343.0,67.0,43.9,14.9,18,73.0,8,2,19.0,1,1.1,16.0,19.0,-3.0,-0.2,0.95,15.9,18.2,-2.3,-0.16,0.27,Matches
Kevin Volland,de GER,"FW,MF",31.0,26,1345.0,52.0,44.0,14.9,17,68.0,3,9,22.0,1,1.12,13.0,22.0,-9.0,-0.6,0.24,17.2,20.9,-3.7,-0.25,0.1,Matches
Kevin Vogt,de GER,DF,31.0,16,1323.0,83.0,43.2,14.7,16,83.0,13,0,0.0,0,0.88,8.0,22.0,-14.0,-0.95,-0.38,15.3,20.8,-5.6,-0.38,-0.13,Matches
Benedict Hollerbach,de GER,"FW,MF",22.0,28,1282.0,46.0,41.9,14.2,15,68.0,1,13,20.0,5,0.93,14.0,26.0,-12.0,-0.84,-0.18,15.8,20.7,-4.9,-0.35,-0.07,Matches
Josip Juranović,hr CRO,DF,27.0,21,1294.0,62.0,42.3,14.4,14,83.0,8,7,19.0,3,0.95,18.0,23.0,-5.0,-0.35,0.67,17.5,21.7,-4.2,-0.29,0.03,Matches
Brenden Aaronson,us USA,"MF,FW",22.0,30,1267.0,42.0,41.4,14.1,14,68.0,2,16,20.0,2,1.07,17.0,23.0,-6.0,-0.43,0.53,15.4,21.2,-5.9,-0.42,-0.19,Matches
Kevin Behrens,de GER,FW,32.0,18,1262.0,70.0,41.2,14.0,14,81.0,6,4,34.0,0,0.94,13.0,24.0,-11.0,-0.78,-0.08,18.1,19.6,-1.4,-0.1,0.35,Matches
Janik Haberer,de GER,"MF,DF",29.0,21,1221.0,58.0,39.9,13.6,14,75.0,6,7,25.0,7,0.71,10.0,30.0,-20.0,-1.47,-1.23,14.0,23.2,-9.2,-0.68,-0.62,Matches
András Schäfer,hu HUN,MF,24.0,20,1214.0,61.0,39.7,13.5,14,74.0,4,6,30.0,0,1.0,13.0,23.0,-10.0,-0.74,-0.01,16.6,20.2,-3.6,-0.27,0.07,Matches
Alex Král,cz CZE,MF,25.0,24,1370.0,57.0,44.8,15.2,13,81.0,9,11,28.0,6,1.0,15.0,23.0,-8.0,-0.53,0.38,17.8,22.9,-5.2,-0.34,-0.06,Matches
