Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Frederik Rønnow,dk DEN,GK,30.0,33.0,1,1,1,0,0,0,0,0.0,0,0,0,0,1,2,20,2,Matches
Diogo Leite,pt POR,DF,24.0,30.0,52,36,31,15,6,25,51,49.0,26,48,22,26,47,99,155,1,Matches
Robin Gosens,de GER,"DF,MF",29.0,25.4,63,44,25,31,7,30,44,68.2,14,52,9,43,36,99,75,0,Matches
Danilho Doekhi,nl NED,DF,25.0,24.0,34,23,18,16,0,15,21,71.4,6,46,25,21,38,72,111,1,Matches
Robin Knoche,de GER,DF,31.0,21.3,34,22,27,7,0,19,30,63.3,11,27,19,8,13,47,73,0,Matches
Christopher Trimmel,at AUT,DF,36.0,18.3,23,15,12,10,1,13,33,39.4,20,16,3,13,13,36,57,0,Matches
Lucas Tousart,fr FRA,MF,26.0,17.5,35,20,14,17,4,17,37,45.9,20,32,9,23,25,60,41,0,Matches
Rani Khedira,de GER,MF,29.0,14.9,35,22,15,19,1,17,26,65.4,9,12,5,7,22,57,38,0,Matches
Kevin Volland,de GER,"FW,MF",31.0,14.9,22,9,8,8,6,8,20,40.0,12,8,0,8,6,28,12,0,Matches
Kevin Vogt,de GER,DF,31.0,14.7,10,9,6,4,0,6,12,50.0,6,22,15,7,7,17,72,2,Matches
Benedict Hollerbach,de GER,"FW,MF",22.0,14.2,17,11,5,7,5,7,22,31.8,15,28,0,28,4,21,3,0,Matches
Josip Juranović,hr CRO,DF,27.0,14.4,20,14,11,7,2,10,21,47.6,11,17,3,14,12,32,27,1,Matches
Brenden Aaronson,us USA,"MF,FW",22.0,14.1,32,18,13,13,6,16,32,50.0,16,26,1,25,2,34,4,0,Matches
Kevin Behrens,de GER,FW,32.0,14.0,13,10,3,7,3,1,4,25.0,3,7,2,5,6,19,19,0,Matches
Janik Haberer,de GER,"MF,DF",29.0,13.6,36,24,16,13,7,22,45,48.9,23,21,4,17,12,48,18,0,Matches
András Schäfer,hu HUN,MF,24.0,13.5,29,16,9,15,5,11,20,55.0,9,25,4,21,20,49,25,0,Matches
Alex Král,cz CZE,MF,25.0,15.2,19,14,7,10,2,8,20,40.0,12,15,4,11,11,30,30,0,Matches
Aïssa Laïdouni,tn TUN,MF,26.0,11.9,21,12,4,12,5,4,12,33.3,8,26,2,24,12,33,14,2,Matches
Jérôme Roussillon,fr FRA,DF,30.0,8.4,16,9,6,7,3,8,12,66.7,4,13,4,9,5,21,26,0,Matches
David Datro Fofana,ci CIV,"FW,MF",20.0,7.6,10,7,3,5,2,4,9,44.4,5,4,0,4,0,10,5,0,Matches
Sheraldo Becker,sr SUR,"FW,MF",28.0,7.2,3,3,0,2,1,0,2,0.0,2,2,0,2,0,3,2,0,Matches
Yorbe Vertessen,be BEL,"FW,MF",22.0,6.6,3,2,0,3,0,1,4,25.0,3,8,0,8,1,4,3,0,Matches
Leonardo Bonucci,it ITA,DF,36.0,5.1,6,5,2,4,0,4,4,100.0,0,5,3,2,7,13,16,0,Matches
Mikkel Kaufmann,dk DEN,FW,22.0,5.4,6,3,2,3,1,3,10,30.0,7,12,0,12,1,7,4,0,Matches
Paul Jaeckel,de GER,DF,25.0,2.6,7,2,4,3,0,5,9,55.6,4,3,2,1,4,11,7,0,Matches
Alexander Schwolow,de GER,GK,31.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,Matches
Chris Bedia,ci CIV,"FW,MF",27.0,1.6,2,1,0,2,0,0,1,0.0,1,3,0,3,0,2,2,0,Matches
Aljoscha Kemlein,de GER,MF,18.0,0.3,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,0,0,Matches
Jordan Pefok,us USA,FW,27.0,0.3,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,Matches
Miloš Pantović,rs SRB,MF,27.0,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Matches
Squad Total,0,0,28.1,34.0,549,352,242,240,67,254,504,50.4,250,480,137,343,305,854,861,9,0
Opponent Total,0,0,26.5,34.0,553,343,300,193,60,260,477,54.5,217,389,106,283,282,835,724,10,0
