Player,Nation,Pos,Age,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Matches
Vangelis Pavlidis,gr GRE,FW,24.0,33.3,102,3.07,71,0,12,13,3,3,13,0.39,9,0,1,0,1,2,Matches
Yukinari Sugawara,jp JPN,DF,23.0,28.4,97,3.41,66,24,1,5,0,1,12,0.42,9,3,0,0,0,0,Matches
Mathew Ryan,au AUS,GK,31.0,29.0,4,0.14,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Dani de Wit,nl NED,MF,25.0,27.9,43,1.54,40,0,0,1,2,0,2,0.07,2,0,0,0,0,0,Matches
Riechedly Bazoer,nl NED,DF,26.0,27.0,38,1.41,26,10,0,0,1,1,1,0.04,0,1,0,0,0,0,Matches
David Møller Wolfe,no NOR,DF,21.0,26.4,40,1.52,35,0,0,3,0,2,2,0.08,2,0,0,0,0,0,Matches
Sven Mijnans,nl NED,"MF,FW",23.0,26.3,90,3.42,70,8,5,5,2,0,14,0.53,9,2,1,2,0,0,Matches
Jordy Clasie,nl NED,MF,32.0,27.4,70,2.55,64,1,1,1,2,1,11,0.4,11,0,0,0,0,0,Matches
Ruben van Bommel,nl NED,FW,18.0,17.2,54,3.14,42,1,6,1,3,1,5,0.29,4,0,0,1,0,0,Matches
Alexandre Penetra,pt POR,DF,21.0,19.5,15,0.77,12,1,0,2,0,0,4,0.21,2,1,0,1,0,0,Matches
Myron van Brederode,nl NED,FW,20.0,14.6,49,3.36,42,1,3,1,1,1,9,0.62,9,0,0,0,0,0,Matches
Wouter Goes,nl NED,DF,19.0,12.6,14,1.11,13,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kristijan Belic,rs SRB,MF,22.0,10.2,22,2.15,15,0,2,4,1,0,4,0.39,1,0,1,1,1,0,Matches
Mayckel Lahdo,se SWE,FW,20.0,8.5,22,2.58,16,0,5,1,0,0,7,0.82,6,0,1,0,0,0,Matches
Bruno Martins Indi,nl NED,DF,31.0,8.4,23,2.73,21,0,1,1,0,0,3,0.36,3,0,0,0,0,0,Matches
Tiago Dantas,pt POR,MF,22.0,7.7,19,2.47,14,0,0,5,0,0,4,0.52,1,0,0,3,0,0,Matches
Ernest Poku,nl NED,FW,19.0,7.4,19,2.58,12,0,3,3,1,0,5,0.68,4,0,0,0,1,0,Matches
Ibrahim Sadiq,gh GHA,"FW,MF",23.0,7.3,19,2.59,14,0,2,3,0,0,6,0.82,5,0,0,1,0,0,Matches
Jens Odgaard,dk DEN,"FW,MF",24.0,4.9,14,2.83,7,5,0,1,1,0,2,0.4,2,0,0,0,0,0,Matches
Mees de Wit,nl NED,DF,25.0,4.6,10,2.18,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rome-Jayden Owusu-Oduro,nl NED,GK,19.0,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Denso Kasius,nl NED,DF,20.0,5.0,15,2.99,10,1,3,1,0,0,4,0.8,4,0,0,0,0,0,Matches
Djordje Mihailovic,us USA,MF,24.0,3.1,13,4.24,13,0,0,0,0,0,1,0.33,1,0,0,0,0,0,Matches
Jayden Addai,nl NED,FW,17.0,3.3,7,2.12,6,0,0,0,1,0,1,0.3,1,0,0,0,0,0,Matches
Pantelis Hatzidiakos,gr GRE,DF,26.0,2.0,2,1.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kenzo Goudmijn,nl NED,MF,21.0,2.7,8,2.94,6,1,1,0,0,0,1,0.37,1,0,0,0,0,0,Matches
Hobie Verhulst,nl NED,GK,30.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Dave Kwakman,nl NED,MF,18.0,0.8,4,4.74,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Maxim Dekker,nl NED,DF,19.0,0.9,1,1.11,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Lequincio Zeefuik,nl NED,"MF,FW",18.0,0.7,5,7.63,4,0,0,0,1,0,1,1.53,1,0,0,0,0,0,Matches
Finn Stam,nl NED,DF,20.0,0.4,1,2.57,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mexx Meerdink,nl NED,"FW,MF",20.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kees Smit,nl NED,MF,17.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,0,0,24.3,34.0,820,24.12,639,54,46,51,19,11,112,3.29,87,7,4,9,3,2,0
Opponent Total,0,0,25.0,34.0,659,19.38,492,48,38,43,34,4,63,1.85,44,1,2,12,4,0,0
