Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Kenzo Goudmijn,nl NED,MF,21.0,2.7,197,3,33,110,54,1,197,5,3,60.0,2,40.0,106,587,284,6,2,0,1,2,130,3,Matches
Hobie Verhulst,nl NED,GK,30.0,1.0,51,47,51,0,0,0,51,0,0,0.0,0,0.0,22,102,51,0,0,0,0,0,21,0,Matches
Dave Kwakman,nl NED,MF,18.0,0.8,73,0,6,45,22,1,73,2,0,0.0,0,0.0,43,210,83,2,1,1,0,1,58,0,Matches
Maxim Dekker,nl NED,DF,19.0,0.9,53,10,28,19,7,2,53,0,0,0.0,0,0.0,17,80,46,1,0,0,1,0,22,1,Matches
Lequincio Zeefuik,nl NED,"MF,FW",18.0,0.7,32,3,5,8,19,7,32,3,0,0.0,3,100.0,17,98,41,2,1,1,1,4,25,5,Matches
Finn Stam,nl NED,DF,20.0,0.4,19,0,8,8,4,1,19,1,1,100.0,0,0.0,8,45,18,1,0,1,0,0,10,0,Matches
Mexx Meerdink,nl NED,"FW,MF",20.0,0.3,8,1,1,3,4,2,8,0,0,0.0,0,0.0,3,13,0,0,0,0,1,1,5,1,Matches
Kees Smit,nl NED,MF,17.0,0.2,16,1,3,8,5,1,16,0,0,0.0,0,0.0,7,26,9,0,0,0,0,0,10,1,Matches
Squad Total,0,0,24.3,34.0,22329,2213,6732,10204,5596,949,22327,599,288,48.1,280,46.7,12758,70061,37853,656,469,206,557,292,15035,1548,0
Opponent Total,0,0,25.0,34.0,19350,2496,7364,8229,3950,626,19346,575,253,44.0,279,48.5,10226,55920,28073,478,333,139,534,273,12031,1138,0
