Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
Vangelis Pavlidis,gr GRE,FW,24.0,33.3,2,0,0,30,54,23,35,3,18,0,0,0,90,65,91,41.7,Matches
Yukinari Sugawara,jp JPN,DF,23.0,28.4,1,0,0,15,13,2,178,18,25,0,0,0,147,9,13,40.9,Matches
Mathew Ryan,au AUS,GK,31.0,29.0,0,0,0,1,0,0,0,0,0,0,0,0,38,7,2,77.8,Matches
Dani de Wit,nl NED,MF,25.0,27.9,7,1,0,68,29,5,9,16,25,0,1,0,57,103,82,55.7,Matches
Riechedly Bazoer,nl NED,DF,26.0,27.0,5,0,0,19,25,1,42,21,16,0,1,0,165,27,28,49.1,Matches
David Møller Wolfe,no NOR,DF,21.0,26.4,4,0,0,23,17,0,54,30,25,0,0,0,144,30,24,55.6,Matches
Sven Mijnans,nl NED,"MF,FW",23.0,26.3,2,0,0,25,15,11,40,25,26,0,0,0,132,15,20,42.9,Matches
Jordy Clasie,nl NED,MF,32.0,27.4,4,0,0,21,11,0,6,43,32,0,0,1,201,10,17,37.0,Matches
Ruben van Bommel,nl NED,FW,18.0,17.2,2,0,0,26,14,1,38,10,21,0,0,0,66,11,16,40.7,Matches
Alexandre Penetra,pt POR,DF,21.0,19.5,0,0,0,8,8,0,8,20,7,0,0,0,72,41,48,46.1,Matches
Myron van Brederode,nl NED,FW,20.0,14.6,1,0,0,2,20,5,28,9,19,0,0,0,82,3,6,33.3,Matches
Wouter Goes,nl NED,DF,19.0,12.6,2,0,0,17,7,0,3,12,12,0,0,0,54,19,25,43.2,Matches
Kristijan Belic,rs SRB,MF,22.0,10.2,6,0,0,20,13,0,1,18,28,0,1,0,78,17,27,38.6,Matches
Mayckel Lahdo,se SWE,FW,20.0,8.5,0,0,0,13,8,0,13,2,6,0,0,0,39,3,9,25.0,Matches
Bruno Martins Indi,nl NED,DF,31.0,8.4,3,0,0,7,4,0,7,7,4,0,0,0,50,14,16,46.7,Matches
Tiago Dantas,pt POR,MF,22.0,7.7,0,0,0,2,5,0,7,3,8,0,0,0,51,2,4,33.3,Matches
Ernest Poku,nl NED,FW,19.0,7.4,1,0,0,9,9,2,10,5,7,1,0,0,28,5,19,20.8,Matches
Ibrahim Sadiq,gh GHA,"FW,MF",23.0,7.3,3,0,0,12,12,3,13,4,12,0,0,0,35,8,16,33.3,Matches
Jens Odgaard,dk DEN,"FW,MF",24.0,4.9,0,0,0,11,12,2,23,1,4,0,0,0,21,11,12,47.8,Matches
Mees de Wit,nl NED,DF,25.0,4.6,1,0,0,6,0,0,8,3,7,0,0,0,25,1,4,20.0,Matches
Rome-Jayden Owusu-Oduro,nl NED,GK,19.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,100.0,Matches
Denso Kasius,nl NED,DF,20.0,5.0,0,1,0,5,2,0,16,9,11,0,0,0,37,0,2,0.0,Matches
Djordje Mihailovic,us USA,MF,24.0,3.1,0,0,0,4,7,0,5,3,6,0,0,0,15,2,5,28.6,Matches
Jayden Addai,nl NED,FW,17.0,3.3,1,0,0,5,8,0,6,0,7,0,0,0,15,2,2,50.0,Matches
Pantelis Hatzidiakos,gr GRE,DF,26.0,2.0,1,0,0,2,0,0,4,1,1,0,0,0,9,2,2,50.0,Matches
Kenzo Goudmijn,nl NED,MF,21.0,2.7,1,0,0,3,4,0,4,1,2,0,0,0,20,3,1,75.0,Matches
Hobie Verhulst,nl NED,GK,30.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0.0,Matches
Dave Kwakman,nl NED,MF,18.0,0.8,0,0,0,3,4,0,2,1,0,0,0,0,5,0,5,0.0,Matches
Maxim Dekker,nl NED,DF,19.0,0.9,0,0,0,1,1,0,2,3,2,0,0,0,8,1,2,33.3,Matches
Lequincio Zeefuik,nl NED,"MF,FW",18.0,0.7,0,0,0,1,1,0,0,0,0,0,0,0,4,5,5,50.0,Matches
Finn Stam,nl NED,DF,20.0,0.4,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0.0,Matches
Mexx Meerdink,nl NED,"FW,MF",20.0,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,40.0,Matches
Kees Smit,nl NED,MF,17.0,0.2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0.0,Matches
Squad Total,0,0,24.3,34.0,47,2,0,363,303,56,562,269,333,1,4,1,1701,419,508,45.2,0
Opponent Total,0,0,25.0,34.0,53,0,0,315,350,26,515,309,323,3,2,2,1568,508,419,54.8,0
