Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Vangelis Pavlidis,gr GRE,FW,24.0,33.3,635,937,67.8,10149,2042,328,424,77.4,225,307,73.3,50,85,58.8,4,6.2,5.8,-2.2,47,62,29,4,79,Matches
Yukinari Sugawara,jp JPN,DF,23.0,28.4,1572,1990,79.0,28487,11791,726,808,89.9,613,742,82.6,193,365,52.9,7,6.0,7.4,1.0,53,112,52,25,154,Matches
Mathew Ryan,au AUS,GK,31.0,29.0,901,1114,80.9,24641,16011,186,187,99.5,412,416,99.0,301,507,59.4,0,0.0,0.1,0.0,0,19,1,0,2,Matches
Dani de Wit,nl NED,MF,25.0,27.9,700,923,75.8,9257,2185,426,517,82.4,213,271,78.6,19,32,59.4,3,2.5,1.5,0.5,28,48,18,2,76,Matches
Riechedly Bazoer,nl NED,DF,26.0,27.0,1721,1945,88.5,33205,10721,607,639,95.0,917,976,94.0,178,293,60.8,1,1.0,1.2,0.0,16,159,11,0,167,Matches
David Møller Wolfe,no NOR,DF,21.0,26.4,1041,1315,79.2,15999,5305,555,623,89.1,406,498,81.5,51,107,47.7,2,2.8,4.5,-0.8,18,61,17,7,83,Matches
Sven Mijnans,nl NED,"MF,FW",23.0,26.3,1067,1298,82.2,17967,4028,511,571,89.5,405,469,86.4,101,155,65.2,5,3.3,3.8,1.7,31,89,33,5,128,Matches
Jordy Clasie,nl NED,MF,32.0,27.4,1554,1766,88.0,26888,8288,698,749,93.2,685,746,91.8,142,207,68.6,3,2.2,2.7,0.8,26,200,23,0,211,Matches
Ruben van Bommel,nl NED,FW,18.0,17.2,421,601,70.0,6761,1814,219,274,79.9,156,203,76.8,34,61,55.7,1,2.7,2.5,-1.7,20,25,37,10,66,Matches
Alexandre Penetra,pt POR,DF,21.0,19.5,1107,1267,87.4,22450,8102,337,368,91.6,624,680,91.8,137,205,66.8,1,0.9,0.7,0.1,5,77,4,2,66,Matches
Myron van Brederode,nl NED,FW,20.0,14.6,434,527,82.4,6535,2145,237,265,89.4,159,181,87.8,22,35,62.9,4,3.2,4.3,0.8,22,35,33,5,82,Matches
Wouter Goes,nl NED,DF,19.0,12.6,756,867,87.2,14673,4831,252,272,92.6,419,457,91.7,78,120,65.0,0,0.4,0.6,-0.4,8,65,4,1,58,Matches
Kristijan Belic,rs SRB,MF,22.0,10.2,450,532,84.6,7808,1894,194,223,87.0,192,207,92.8,44,64,68.8,1,0.4,0.7,0.6,6,47,10,0,64,Matches
Mayckel Lahdo,se SWE,FW,20.0,8.5,226,296,76.4,3114,636,133,156,85.3,78,100,78.0,7,12,58.3,4,1.1,0.8,2.9,9,11,12,0,21,Matches
Bruno Martins Indi,nl NED,DF,31.0,8.4,531,610,87.0,10021,3806,207,224,92.4,267,289,92.4,53,85,62.4,2,2.1,1.0,-0.1,10,66,15,3,68,Matches
Tiago Dantas,pt POR,MF,22.0,7.7,472,540,87.4,8193,2240,223,239,93.3,197,218,90.4,48,63,76.2,1,0.8,0.5,0.2,6,53,10,0,64,Matches
Ernest Poku,nl NED,FW,19.0,7.4,142,199,71.4,1853,289,93,118,78.8,42,55,76.4,2,6,33.3,3,1.5,1.6,1.5,11,0,12,3,9,Matches
Ibrahim Sadiq,gh GHA,"FW,MF",23.0,7.3,177,234,75.6,2781,592,99,119,83.2,63,77,81.8,12,21,57.1,3,0.9,0.8,2.1,7,8,10,0,20,Matches
Jens Odgaard,dk DEN,"FW,MF",24.0,4.9,106,155,68.4,1702,465,45,62,72.6,51,63,81.0,5,19,26.3,2,1.2,1.1,0.8,10,6,6,0,19,Matches
Mees de Wit,nl NED,DF,25.0,4.6,242,276,87.7,3767,1345,123,134,91.8,106,116,91.4,9,17,52.9,0,0.4,0.5,-0.4,7,18,4,2,31,Matches
Rome-Jayden Owusu-Oduro,nl NED,GK,19.0,4.0,100,142,70.4,2833,2013,11,11,100.0,58,59,98.3,31,72,43.1,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Denso Kasius,nl NED,DF,20.0,5.0,223,285,78.2,4257,1331,105,123,85.4,88,104,84.6,28,43,65.1,1,0.5,0.6,0.5,3,19,5,3,20,Matches
Djordje Mihailovic,us USA,MF,24.0,3.1,95,115,82.6,1478,388,57,62,91.9,28,36,77.8,9,11,81.8,0,0.7,0.9,-0.7,7,5,4,1,13,Matches
Jayden Addai,nl NED,FW,17.0,3.3,50,79,63.3,681,203,29,40,72.5,16,18,88.9,2,9,22.2,0,0.1,0.9,-0.1,3,4,1,0,8,Matches
Pantelis Hatzidiakos,gr GRE,DF,26.0,2.0,130,149,87.2,2536,991,47,50,94.0,63,68,92.6,18,28,64.3,0,0.3,0.3,-0.3,2,8,2,1,10,Matches
Kenzo Goudmijn,nl NED,MF,21.0,2.7,149,180,82.8,2514,664,72,81,88.9,64,74,86.5,10,18,55.6,0,0.2,0.2,-0.2,4,18,1,0,23,Matches
Hobie Verhulst,nl NED,GK,30.0,1.0,32,46,69.6,1170,993,5,5,100.0,11,11,100.0,16,30,53.3,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Dave Kwakman,nl NED,MF,18.0,0.8,61,64,95.3,1007,295,31,31,100.0,27,29,93.1,3,3,100.0,0,0.0,0.3,0.0,0,10,4,0,13,Matches
Maxim Dekker,nl NED,DF,19.0,0.9,33,42,78.6,531,233,17,18,94.4,15,20,75.0,1,3,33.3,0,0.0,0.0,0.0,0,0,1,0,1,Matches
Lequincio Zeefuik,nl NED,"MF,FW",18.0,0.7,12,18,66.7,155,58,6,9,66.7,5,6,83.3,0,0,0.0,1,0.3,0.2,0.7,2,3,1,0,3,Matches
Finn Stam,nl NED,DF,20.0,0.4,15,18,83.3,312,139,6,6,100.0,5,6,83.3,4,6,66.7,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Mexx Meerdink,nl NED,"FW,MF",20.0,0.3,3,4,75.0,21,8,2,2,100.0,0,1,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Kees Smit,nl NED,MF,17.0,0.2,10,12,83.3,160,49,5,5,100.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,24.3,34.0,15168,18546,81.8,273906,95895,6592,7415,88.9,6614,7507,88.1,1609,2683,60.0,49,41.6,45.6,7.4,361,1232,360,74,1561,0
