Player,Nation,Pos,Age,90s,Goals GA,Goals PKA,Goals FK,Goals CK,Goals OG,Expected PSxG,Expected PSxG/SoT,Expected PSxG+/-,Expected /90,Launched Cmp,Launched Att,Launched Cmp%,Passes Att (GK),Passes Thr,Passes Launch%,Passes AvgLen,Goal Kicks Att,Goal Kicks Launch%,Goal Kicks AvgLen,Crosses Opp,Crosses Stp,Crosses Stp%,Sweeper #OPA,Sweeper #OPA/90,Sweeper AvgDist,Matches
Mathew Ryan,au AUS,GK,31.0,29.0,28,3,1,2,0,31.3,0.27,3.3,0.11,168,352,47.7,988,172,29.4,31.6,124,50.0,41.5,344,30,8.7,42,1.45,17.5,Matches
Rome-Jayden Owusu-Oduro,nl NED,GK,19.0,4.0,7,0,0,1,1,6.0,0.36,0.0,-0.01,22,59,37.3,125,13,39.2,35.3,17,58.8,47.5,44,0,0.0,5,1.25,16.4,Matches
Hobie Verhulst,nl NED,GK,30.0,1.0,4,1,0,0,0,3.5,0.32,-0.5,-0.47,13,26,50.0,37,3,48.6,38.4,9,88.9,65.0,12,0,0.0,0,0.0,11.8,Matches
Squad Total,0,0,24.3,34.0,39,4,1,3,1,40.8,0.29,2.8,0.08,203,437,46.5,1089,188,32.5,31.6,211,39.3,34.2,400,30,7.5,47,1.38,17.5,0
Opponent Total,0,0,25.0,34.0,70,2,1,8,2,63.4,0.35,-4.6,-0.14,248,651,38.1,1179,134,41.6,36.8,289,55.4,44.5,441,33,7.5,33,0.97,13.3,0
