Player,Nation,Pos,Age,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Matches
Vangelis Pavlidis,gr GRE,FW,24.0,33.3,35,18,5,20,10,17,30,56.7,13,26,6,20,3,38,31,0,Matches
Yukinari Sugawara,jp JPN,DF,23.0,28.4,34,25,17,15,2,25,41,61.0,16,31,11,20,18,52,59,1,Matches
Mathew Ryan,au AUS,GK,31.0,29.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,6,0,Matches
Dani de Wit,nl NED,MF,25.0,27.9,46,25,8,26,12,19,46,41.3,27,33,6,27,16,62,30,0,Matches
Riechedly Bazoer,nl NED,DF,26.0,27.0,19,16,15,3,1,9,13,69.2,4,18,14,4,21,40,49,4,Matches
David Møller Wolfe,no NOR,DF,21.0,26.4,44,25,26,11,7,21,38,55.3,17,26,9,17,30,74,43,0,Matches
Sven Mijnans,nl NED,"MF,FW",23.0,26.3,44,26,16,19,9,20,46,43.5,26,46,5,41,25,69,40,0,Matches
Jordy Clasie,nl NED,MF,32.0,27.4,63,32,24,34,5,28,54,51.9,26,22,4,18,43,106,35,0,Matches
Ruben van Bommel,nl NED,FW,18.0,17.2,35,21,10,18,7,17,33,51.5,16,11,0,11,10,45,12,0,Matches
Alexandre Penetra,pt POR,DF,21.0,19.5,13,7,10,2,1,11,16,68.8,5,19,14,5,20,33,76,0,Matches
Myron van Brederode,nl NED,FW,20.0,14.6,29,19,9,13,7,14,34,41.2,20,18,1,17,9,38,5,0,Matches
Wouter Goes,nl NED,DF,19.0,12.6,17,12,12,4,1,11,17,64.7,6,17,14,3,12,29,46,0,Matches
Kristijan Belic,rs SRB,MF,22.0,10.2,41,28,17,22,2,18,34,52.9,16,30,5,25,18,59,16,0,Matches
Mayckel Lahdo,se SWE,FW,20.0,8.5,11,6,4,7,0,8,14,57.1,6,11,0,11,2,13,2,0,Matches
Bruno Martins Indi,nl NED,DF,31.0,8.4,9,4,6,3,0,3,4,75.0,1,14,10,4,7,16,25,1,Matches
Tiago Dantas,pt POR,MF,22.0,7.7,14,8,4,6,4,7,16,43.8,9,5,3,2,3,17,5,0,Matches
Ernest Poku,nl NED,FW,19.0,7.4,11,7,4,4,3,4,13,30.8,9,6,1,5,5,16,8,0,Matches
Ibrahim Sadiq,gh GHA,"FW,MF",23.0,7.3,16,12,7,7,2,8,10,80.0,2,14,1,13,4,20,7,0,Matches
Jens Odgaard,dk DEN,"FW,MF",24.0,4.9,12,4,3,5,4,5,9,55.6,4,7,1,6,1,13,4,0,Matches
Mees de Wit,nl NED,DF,25.0,4.6,10,7,4,5,1,3,6,50.0,3,5,3,2,3,13,16,0,Matches
Rome-Jayden Owusu-Oduro,nl NED,GK,19.0,4.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,Matches
Denso Kasius,nl NED,DF,20.0,5.0,14,11,7,4,3,8,16,50.0,8,9,2,7,9,23,12,0,Matches
Djordje Mihailovic,us USA,MF,24.0,3.1,9,6,3,5,1,4,7,57.1,3,2,0,2,3,12,1,0,Matches
Jayden Addai,nl NED,FW,17.0,3.3,9,7,6,1,2,6,11,54.5,5,3,0,3,0,9,2,0,Matches
Pantelis Hatzidiakos,gr GRE,DF,26.0,2.0,2,1,2,0,0,1,1,100.0,0,1,0,1,1,3,6,0,Matches
Kenzo Goudmijn,nl NED,MF,21.0,2.7,8,2,2,6,0,4,11,36.4,7,1,0,1,1,9,2,0,Matches
Hobie Verhulst,nl NED,GK,30.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,Matches
Dave Kwakman,nl NED,MF,18.0,0.8,1,0,0,1,0,1,4,25.0,3,0,0,0,1,2,0,0,Matches
Maxim Dekker,nl NED,DF,19.0,0.9,4,2,2,2,0,4,4,100.0,0,0,0,0,3,7,4,0,Matches
Lequincio Zeefuik,nl NED,"MF,FW",18.0,0.7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,Matches
Finn Stam,nl NED,DF,20.0,0.4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,Matches
Mexx Meerdink,nl NED,"FW,MF",20.0,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,Matches
Kees Smit,nl NED,MF,17.0,0.2,3,2,2,1,0,3,4,75.0,1,0,0,0,1,4,1,0,Matches
Squad Total,0,0,24.3,34.0,553,333,225,244,84,279,532,52.4,253,375,110,265,269,822,549,6,0
Opponent Total,0,0,25.0,34.0,572,323,294,208,70,280,568,49.3,288,384,114,270,309,881,706,13,0
