Player,Nation,Pos,Age,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Matches
Mathew Ryan,au AUS,GK,31.0,29,29,2610,29.0,28,0.97,109,81,77.1,19,6,4,13,44.8,3,3,0,0,0.0,Matches
Rome-Jayden Owusu-Oduro,nl NED,GK,19.0,4,4,360,4.0,7,1.75,17,11,58.8,0,2,2,0,0.0,0,0,0,0,0.0,Matches
Hobie Verhulst,nl NED,GK,30.0,1,1,90,1.0,4,4.0,8,4,62.5,0,0,1,0,0.0,1,1,0,0,0.0,Matches
Squad Total,0,0,24.3,34,34,3060,34.0,39,1.15,134,96,73.9,19,8,7,13,38.2,4,4,0,0,0.0,0
Opponent Total,0,0,25.0,34,34,3060,34.0,70,2.06,176,108,61.4,7,8,19,5,14.7,2,2,0,0,0.0,0
