Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Vangelis Pavlidis,gr GRE,FW,24.0,34,2995.0,88.0,97.9,33.3,34,88.0,28,0,0.0,0,1.91,70.0,38.0,32.0,0.96,2.35,55.1,38.5,16.5,0.5,0.1,Matches
Yukinari Sugawara,jp JPN,DF,23.0,30,2557.0,85.0,83.6,28.4,30,85.0,23,0,0.0,0,2.1,64.0,29.0,35.0,1.23,1.95,47.6,32.5,15.1,0.53,0.22,Matches
Mathew Ryan,au AUS,GK,31.0,29,2610.0,90.0,85.3,29.0,29,90.0,29,0,0.0,1,2.17,65.0,28.0,37.0,1.28,2.48,50.6,31.3,19.3,0.67,1.17,Matches
Dani de Wit,nl NED,MF,25.0,32,2513.0,79.0,82.1,27.9,29,83.0,18,3,34.0,1,1.91,58.0,29.0,29.0,1.04,0.71,44.6,30.4,14.1,0.51,0.06,Matches
Riechedly Bazoer,nl NED,DF,26.0,30,2427.0,81.0,79.3,27.0,29,83.0,18,1,13.0,0,1.9,56.0,26.0,30.0,1.11,0.97,45.0,29.2,15.8,0.59,0.44,Matches
David Møller Wolfe,no NOR,DF,21.0,34,2374.0,70.0,77.6,26.4,29,79.0,13,5,14.0,0,1.91,51.0,33.0,18.0,0.68,-1.02,41.6,29.1,12.5,0.47,-0.1,Matches
Sven Mijnans,nl NED,"MF,FW",23.0,30,2367.0,79.0,77.4,26.3,29,81.0,14,1,27.0,0,2.03,57.0,28.0,29.0,1.1,0.84,42.1,27.8,14.3,0.54,0.21,Matches
Jordy Clasie,nl NED,MF,32.0,28,2468.0,88.0,80.7,27.4,28,88.0,23,0,0.0,1,1.68,50.0,34.0,16.0,0.58,-1.7,44.3,32.0,12.2,0.45,-0.26,Matches
Ruben van Bommel,nl NED,FW,18.0,29,1548.0,53.0,50.6,17.2,21,64.0,1,8,25.0,4,1.79,31.0,20.0,11.0,0.64,-0.55,27.9,22.8,5.1,0.3,-0.4,Matches
Alexandre Penetra,pt POR,DF,21.0,25,1756.0,70.0,57.4,19.5,19,86.0,16,6,19.0,9,1.96,41.0,21.0,20.0,1.03,0.27,33.2,22.5,10.7,0.55,0.12,Matches
Myron van Brederode,nl NED,FW,20.0,29,1311.0,45.0,42.8,14.6,13,72.0,1,16,24.0,3,1.9,31.0,12.0,19.0,1.3,0.69,25.3,14.2,11.1,0.76,0.47,Matches
